"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","%protein","num_protein"
"1","bexarotene homo sapiens gpl96 gds2777 chdir up","749/1755",3.03119305757878e-128,2.11577275418999e-125,0,0,2.24621382516119,659.537651144149,"RB1;TES;TFRC;SERPINE1;XYLT2;HNRNPU;HNRNPR;GHITM;EPRS;FNBP1L;SMC4;TPGS2;RPL7;LSM12;NSDHL;ALCAM;PSMD7;RNF114;CAPNS1;MPRIP;DPYSL2;PSMD2;STMN1;AP1S1;HOXA5;MT1HL1;DDX18;RBFOX2;ACOT7;TSPYL1;C5ORF15;CSNK2A1;WSB2;RPL23;FNDC3B;GTPBP4;CD2AP;ARMC1;MYL4;MTAP;MTHFD2;SCO2;DDIT4;RBP1;CLDN7;PSME2;YME1L1;TMEM126B;SKAP2;SLBP;MTMR1;MEAF6;SAR1B;SHMT2;CTBP1;MRPL18;RPN1;NOLC1;MRPL12;ADH5;PRDX3;MRPL20;ABR;RHOT1;CYB5R3;GRPEL1;RDH11;PRKAR2B;EPB41L2;PRDX1;RAD21;SERPINH1;PNPO;RSU1;HMOX2;SERF2;S100A10;HOXC6;BTF3;MCTS1;ST13;PBX3;ERLIN1;TMA7;UPF3B;MTHFS;NR2F2;SNF8;NETO2;L1CAM;MAGOHB;SNUPN;DHFR;SETX;SQLE;FERMT1;GLUD1;TBL2;HNRNPK;EIF5;SLC6A8;TDP2;FERMT2;ADA;ARF3;CDKN1B;RPLP0;TRIOBP;OSBPL10;MRPL33;TUBA1A;AIFM1;TRIM2;ENSA;NELFB;EMD;C11ORF24;NELFE;BRD3;RING1;ANXA2;ELOVL5;ANXA3;HSBP1;ANXA4;IFNGR2;ANXA5;SSR3;TCF12;EMP1;SERPINB9;DYNLL1;SLC39A14;F3;DUSP6;SRP9;SERPINB6;HADHB;SLC7A5;TUBB2A;VAMP7;GPRC5A;PSMA4;SLCO4A1;AGPS;PLIN3;PAFAH1B3;GART;ARF6;ECHS1;OAT;STAU1;TSR3;FSTL1;HSPA13;TMEM70;PSMA7;TM9SF3;NRAS;BCLAF1;PSMB2;SRP72;EPCAM;UCP2;RPL14;PCGF1;PRAME;CEPT1;RPS2;LDLR;MBD4;FARP1;SF3A1;YTHDF2;YTHDF3;CSNK1A1;ATAD2;MOCOS;GATC;NOC3L;WDR11;TMCO1;TM9SF2;SNX17;NFIB;ZNF217;NCAPD2;PLP2;CRLF3;NUCB2;C11ORF58;MTCH2;PLOD2;PLOD1;APEH;CLU;APMAP;UROD;PLS3;PIM2;NBN;NUDT15;TXNL4A;SLC16A3;FADS1;BNIP3L;MAP2K1;TLE1;MAP2K2;TPM4;S100A2;RPS8;TPM2;TPM1;IGFBP2;UBE2E1;SARS;PRPF4B;RPSA;LEMD3;CDC25B;ACLY;SMS;FSCN1;ERP29;SNRNP27;ADAM9;SRSF4;S100A4;ANKRD40;FKBP4;FKBP3;FKBP2;KHDRBS3;MAX;CUL3;GLT8D1;STK39;RHOBTB3;CREBL2;HSP90B1;RAP1B;SLC9A3R1;RAP1A;TPR;EIF4EBP1;PGK1;PLXNA1;ANKRD10;IGFBP6;ZBTB18;FUS;API5;ASNS;DHCR24;LSM5;P4HA1;STK24;RHEB;CPD;SP3;MAFF;CDK2;SERINC1;IARS;SERINC3;NOP10;CNIH4;SERINC5;EIF4G1;ITGB1;ZNF771;SLC25A1;MCFD2;RNF13;AMD1;PTEN;PIK3CB;NXT2;NGRN;CAPZB;SUMO1;GM2A;AP1G1;SUMO2;TLK1;CEP170;PGLS;MRPL9;TNPO1;SNAP29;IDH3A;CERS6;GPX1;GPX4;DHPS;SIGMAR1;AHSA1;RPL13A;NDUFC2;WIPI1;VEZF1;ARFGAP3;PKM;DNAJC7;ASPH;NPC2;SNRPA1;TOP1;SLC25A4;MET;TNFRSF21;RAB1A;CEBPB;SEC23A;ROCK1;SRSF1;CEBPG;NDUFB2;GLRX;HSD17B11;MALT1;DNAJB1;U2AF2;POLR2E;DNAJB9;POLR2F;SH3BP4;IGF2BP3;PCBD1;EIF4E;SEC23B;EIF4B;POLR2L;SLC25A24;NOP56;SLC35A1;CYB5A;NDUFA7;DUT;NDUFA6;IDH3G;CYP51A1;CCDC59;SEMA4C;NDUFA1;CDC42BPA;SORL1;TPD52L2;ATOX1;KLF2;DNAJA1;CUL4A;MGAT4C;TSPAN14;MYO1B;MARCKS;KLF6;SUCLA2;VAPA;ST5;PSAT1;PRC1;RAB13;EIF3G;P4HB;SLC25A36;SPG21;PFKP;CUL4B;EIF4A2;IFITM2;PANK3;FAM89B;TMEM41B;ARL6IP1;KDELR1;SLC35B1;CISD1;MT1X;MT2A;LGALS1;RPS19;RPS18;CDC27;CHORDC1;HABP4;ARL6IP5;FBXO5;CHAC1;SOX9;SEC62;B2M;GLUL;SOX4;FBXO9;TMPO;AGFG1;SKP1;ATP6V1G1;ATP6V0E1;ENTPD4;CMC2;SACM1L;IFRD1;HLA-C;ACSL3;EREG;JMJD6;GNPAT;POR;RRAGA;SOAT1;SUB1;MALL;AKAP9;MT1F;MT1G;MT1H;TRIB3;SUCLG1;VDAC1;KDELR3;BCORL1;PFN1;TRIB2;NBL1;MT1E;EPHA2;MACF1;ANP32A;STXBP1;CTR9;SUPT4H1;TWF1;TXN;SNX3;UGCG;SNX1;SGPL1;INPP5F;PDCD10;STC2;VPS8;ATP6V0A2;GSE1;RBM12;ZBED5;TNFSF18;CTSA;WWTR1;YES1;GADD45B;SMARCA5;LIF;BSDC1;PYCR1;PTK2;MANF;EXT2;STAG2;NDUFAF3;MPHOSPH10;SPATS2L;RNPS1;HIST1H4J;ANP32B;CALM1;HIST1H4C;RPS21;ITM2B;APOBEC3B;AARS;CDS2;TRAM1;CLIC4;MRPS14;C2CD2;GPAA1;CETN2;CETN3;SLC7A11;BMI1;PRPF19;PTPRF;PTMS;HERPUD1;AKAP12;ACTR1A;PPP3CB;AUH;SEC61G;RAC2;MLX;TMED2;IDS;CTSH;PHGDH;QSOX1;NANS;UBXN4;TMED7;CTSB;TMED9;WARS;TNFRSF12A;PARP2;PABPC4;NME4;RHOC;UCHL5;MLF2;UGDH;NME7;CSDE1;CANX;WAC;TAX1BP3;AIDA;CD47;CRELD2;MAPRE1;ATP6V0C;DBN1;DCP2;RAB7A;C1QB;DYNC1I2;MYCBP;TOMM40;CAB39;SLC20A1;MRPS34;HSD17B4;DERL2;NEDD8;CRIP2;MRPS30;COX5B;CRIP1;GNAI2;STX10;LIMA1;NT5E;PGRMC1;OS9;ORMDL2;CD55;CCT5;CA12;RANBP1;SLC31A1;NFYC;AKR1C1;PDP1;FKBP1A;TJP1;KRT19;SPCS1;AXL;MARS;HNRNPA2B1;CAPZA2;TCEA1;RAD1;PNPLA6;ESYT1;MAD2L1;SCARB2;NDUFA13;ZFAND6;HDLBP;MSMO1;COMT;LOXL2;CNDP2;NARS;AKR7A2;CCND3;RGS2;AKR7A3;TMEM147;CCND1;PLAU;RBMX2;KHSRP;FAM3C;TMEM38B;ACAA1;TMEM14A;DNAJB14;SLC30A1;SDHD;ACYP1;CDYL;ATP1B1;PDIA4;PRPF4;ZNF91;PREPL;TMEM258;HNRNPUL1;CHMP4A;PPID;HIST1H2BD;VCL;PPIC;RAI14;ZCCHC8;IDI1;ISYNA1;VCP;PSMD12;TMED10;PSMD13;COPB1;SLC1A3;COX7A2;SLC1A5;PDS5A;NDRG1;ADIPOR2;TOR1AIP1;CNN3;SEL1L3;CNN2;TMEM123;SDCBP;FUT8;RNASEH1;TMEM248;ATP6V1D;CD99;YARS;MPST;HSPA9;PRNP;HSPA8;SMURF2;IDH1;ARHGAP29;UBE2A;HIGD2A;GULP1;H1F0;EIF2S3;DNMBP;CPS1;CAPRIN1;DLG5;TBCE;DEGS1;UBA1;TCF3;DYNLRB1;LRP10;GCLM;YWHAE;RBM25;ABCD3;YWHAB;PRKCSH;USP33;HMGB3;ATP2A2;HSPB1;YBX1;HMGB1;MEA1;SOBP;RND3;YBX3;ELAVL1;LMNB2;LMNB1;HS2ST1;LASP1;NUP62;BCL7B;MYBL2;TOPBP1;SCN5A;RBM5;HIBCH;TGIF1;KLF10;USP46;DYNLT1;H2AFX;LSR;CTPS1;PPP2R5C;GLRX2;ETV5;TAPBP;RBL2;FAM189B;VCAN;RCN1;RER1;EEF1D;ACOX1;NDUFS6;TBC1D5;NUP50;PPDPF;CAT;RBMS1;MYH9;TERF2IP;PFDN4;AGPAT5;RALB;NXN;USP11;SLC3A2;RRBP1;ASAP2;ATP1A1;HMGCR;HMGCL;CAND1;GNG4;LEPROTL1;NT5DC2;TRA2A;POLD2;NRIP1;NUP43;CDIPT;GALNT7;RRM2;NAA10;BNIP3;GALNT1;CMTM6;SGTA;SLC50A1;DEK;SHCBP1;GALE;WEE1;CYP24A1;TNIP2;SCD;CDK2AP2;PMP22;CDK2AP1;R3HDM1",4.40587449933244,33
