Gene Module seed_gene
79666 4022 0
79675 4022 0
79713 4022 0
79722 4022 0
79758 4022 0
79772 4022 0
79780 4022 0
79802 4022 0
79844 4022 0
79870 4022 0
79876 4022 0
79888 4022 1
79931 4022 0
79935 4022 0
7994 4022 0
79958 4022 0
80025 4022 0
8013 4022 0
80150 4022 0
80194 4022 0
80208 4022 0
80219 4022 0
80221 4022 0
80223 4022 0
80258 4022 0
80310 4022 0
8036 4022 0
8061 4022 0
80739 4022 0
80740 4022 0
80853 4022 0
8099 4022 0
81027 4022 0
8111 4022 0
8140 4022 1
81539 4022 0
81558 4022 0
81606 4022 0
81618 4022 0
8193 4022 0
820 4022 0
822 4022 0
8227 4022 0
8277 4022 1
8289 4022 0
830 4022 0
8302 4022 0
8328 4022 0
8329 4022 0
8330 4022 0
8331 4022 0
8332 4022 0
8334 4022 0
8335 4022 0
8336 4022 0
8337 4022 1
8339 4022 0
8341 4022 0
8342 4022 0
8343 4022 0
8344 4022 0
8345 4022 0
8346 4022 0
8347 4022 0
8348 4022 0
8349 4022 1
8350 4022 0
8352 4022 0
8353 4022 0
8355 4022 0
8357 4022 0
8360 4022 0
8363 4022 0
8365 4022 0
8366 4022 0
8367 4022 0
8372 4022 0
840 4022 0
84034 4022 0
84187 4022 0
8436 4022 0
8440 4022 0
8459 4022 0
8462 4022 0
84658 4022 0
8482 4022 0
84901 4022 0
84909 4022 0
84981 4022 0
8503 4022 0
85236 4022 1
8544 4022 0
8559 4022 0
8565 4022 0
8566 4022 0
860 4022 0
8609 4022 0
8611 4022 0
8613 4022 0
8614 4022 0
863 4022 0
8632 4022 1
8638 4022 0
866 4022 0
8660 4022 0
8675 4022 0
8677 4022 0
8698 4022 0
8703 4022 0
873 4022 0
874 4022 0
8743 4022 0
8767 4022 0
8776 4022 0
8778 4022 1
8796 4022 0
8820 4022 0
8835 4022 0
8854 4022 0
8857 4022 0
8863 4022 0
8870 4022 1
8879 4022 0
8900 4022 0
8915 4022 0
8930 4022 0
8935 4022 0
894 4022 0
896 4022 0
8969 4022 0
8970 4022 0
8973 4022 0
8974 4022 0
89781 4022 0
8992 4022 0
8993 4022 1
9 4022 0
90 4022 0
9021 4022 0
9023 4022 0
9024 4022 0
9027 4022 0
9045 4022 0
9050 4022 0
9051 4022 0
90864 4022 0
909 4022 1
9099 4022 0
910 4022 1
9107 4022 0
911 4022 0
9110 4022 0
9119 4022 0
912 4022 0
9123 4022 0
913 4022 0
91316 4022 0
91543 4022 0
916 4022 0
91746 4022 0
91752 4022 0
9183 4022 0
91860 4022 0
921 4022 0
9235 4022 0
9245 4022 0
925 4022 0
9258 4022 0
92815 4022 0
929 4022 0
930 4022 0
9308 4022 0
931 4022 0
9314 4022 0
9315 4022 0
932 4022 0
9324 4022 0
9334 4022 0
9355 4022 0
9361 4022 0
9367 4022 0
939 4022 0
9398 4022 0
9411 4022 0
9415 4022 0
9435 4022 0
9437 4022 0
944 4022 0
9447 4022 0
9451 4022 0
946 4022 0
948 4022 0
9516 4022 0
9536 4022 1
9547 4022 0
9581 4022 0
9586 4022 0
9588 4022 0
9589 4022 0
9592 4022 0
960 4022 0
9603 4022 0
963 4022 0
9636 4022 0
9673 4022 0
9678 4022 0
9695 4022 0
9711 4022 0
973 4022 0
9745 4022 0
9748 4022 0
9766 4022 0
977 4022 0
9792 4022 0
9794 4022 0
9806 4022 0
9840 4022 0
9842 4022 0
9846 4022 0
9902 4022 0
9909 4022 0
9919 4022 0
9926 4022 0
9929 4022 0
994 4022 0
9956 4022 0
9960 4022 0
9961 4022 0
9966 4022 0
9969 4022 0
9976 4022 0
9980 4022 0
9997 4022 0
