"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"LJP006 HCC515 24H-BI-2536-0.04","14/32",1.66459753334835e-14,5.51414578896974e-10,0,0,16.8269230769231,533.861191119986,"MAOA;PLK1;RHOBTB3;BUB1B;HMMR;AURKA;CIT;TPX2;CENPF;ME1;NEK2;KIF20A;MYBL1;CDKN3"
"LJP008 HT29 24H-mocetinostat-10","20/89",1.04322745642911e-13,1.72789763608353e-09,0,0,8.64304235090752,258.35165927095,"CEBPA;CD163;CTSZ;FN1;G0S2;CDC42BPA;PRSS23;RNASE1;MS4A4A;SCPEP1;LGALS1;IGKC;GPNMB;GRB10;ADAM9;CHI3L1;METTL7A;FADS1;BLVRA;CTSB"
"LJP005 HA1E 24H-HG-5-113-01-10","26/185",2.48006304731974e-12,2.73848561685046e-08,0,0,5.40540540540541,144.4472277501,"RGS16;SLC1A3;OLFML2A;CST7;LGALS3;IGKC;CCL4;LTA4H;METTL7A;MAPK6;CA11;PTCH1;CYBRD1;RNASE3;RNASE2;RUNX3;DUSP7;PLA2G15;CXCL10;ZNF91;MAFB;IGKV4-1;SPRY2;KIF2C;ITM2A;MT1E"
"LJP006 HA1E 24H-CGP-60474-3.33","28/220",4.16716706586483e-12,3.45103940559596e-08,0,0,4.89510489510489,128.270274616673,"C1QB;COL18A1;C1QA;SPON1;FLT1;RGS16;CTSZ;HTRA1;SLC1A3;GATA3;PLD3;SCPEP1;GPNMB;PDGFD;CCL4;VSIG4;TIMP1;A2M;MSR1;IFI44;RNASE1;CXCL10;ZNF91;COL6A2;MT1F;CHI3L1;IL7R;ITM2A"
"LJP009 HCC515 24H-JNK-IN-5A-3.33","15/54",4.67497581717499e-12,3.09726497839477e-08,0,0,10.6837606837607,278.726465021347,"IGKV1-5;PLK1;KIF14;CRIP2;AURKA;CDC20;CCNA2;ASPM;CCNB2;SMTN;IGKV4-1;MYH11;KIF20A;METTL7A;FKBP5"
"LJP006 HCC515 24H-PD-0325901-10","24/161",4.81612742067603e-12,2.65898394895524e-08,0,0,5.73339703774486,149.406885525985,"CPA3;CDKN1C;COL18A1;MAOA;IGKV1-5;DHCR24;CAPG;OLFML2A;SULT1A1;SCPEP1;IGLJ3;ZNF91;PAX8;IGKC;SCD;IGLV2-23;CAT;TNFSF10;IGKV4-1;ME1;IGKV3-20;IGLV3-19;CES1;CTSB"
"LJP006 A549 24H-ZSTK-474-0.04","16/64",5.36283206523564e-12,2.5378453570428e-08,0,0,9.61538461538461,249.533931826967,"CPA3;CD163;RNASE1;MS4A4A;IGLJ3;ALCAM;MAFB;IGKC;TCN1;DPYD;C3AR1;TNFSF10;IGKV4-1;VSIG4;CLC;LDLR"
"LJP005 HEPG2 24H-PF-431396-10","26/192",5.90283570343536e-12,2.4442166939e-08,0,0,5.20833333333333,134.664522149898,"SCARB2;C1QB;C1QA;ZBTB43;MS4A4A;SCPEP1;GPNMB;PDGFD;CREG1;MYO6;ME1;VSIG4;CTSB;CD163;CERS6;MME;GAA;CDC42BPA;PDIA5;MLF1;ZNF91;MAFB;PER3;PPT1;CHI3L1;TMEM45A"
"LJP006 MCF7 3H-AZD-7762-1.11","13/38",6.39117027344173e-12,2.35237673864479e-08,0,0,13.1578947368421,339.159259512155,"TOP2A;PLK1;KIF14;LPL;CYBRD1;AK4;AURKA;CIT;ASPM;CENPF;IGKV4-1;KIF20A;DLGAP5"
"LJP005 HA1E 24H-PF-431396-10","26/193",6.65914529950691e-12,2.20590847191466e-08,0,0,5.18134715025907,133.342124212534,"C1QB;C1QA;RGS16;SLC1A3;CST7;C2;LGALS3;GPNMB;CAMK2N1;ADAMTS1;CCL4;A2M;CAMP;CA11;CERS6;SRD5A1;FAH;PDIA5;PPT1;PLBD1;MMP19;CHI3L1;VDAC1;FKBP9;IL7R;TMEM45A"
"LJP005 A549 24H-foretinib-10","24/164",7.22404511977763e-12,2.17548835125231e-08,0,0,5.62851782363977,144.391778915668,"CDKN1C;MME;MAOA;HEXB;EPS8;SULT1A1;TGFBR3;SCPEP1;ZNF91;P2RX4;GPNMB;CAMK2N1;SCD;PDGFC;MYO6;KCNMA1;TNFSF10;VDAC1;ANG;TIMP1;METTL7A;CTSD;LDLR;FADS1"
"LJP008 HCC515 24H-GSK-461364-0.04","13/39",9.36149083700713e-12,2.58423954555582e-08,0,0,12.8205128205128,325.56944308544,"PLK1;CDCA8;AURKA;HK1;TPX2;CCNB1;ESPL1;BIRC5;KIF20A;MYBL1;CTSD;DLGAP5;CDKN3"
"LJP006 A549 24H-BMS-387032-0.37","24/166",9.41680865640372e-12,2.399547719631e-08,0,0,5.56070435588508,141.178080826108,"C1QB;CD163;MME;MAOA;SLC1A3;CYBRD1;RNASE1;ELL2;MS4A4A;AKAP12;CXCL10;SCPEP1;ZNF91;MAFB;GPNMB;PDGFD;PDGFC;MT1F;VDAC1;VSIG4;METTL7A;A2M;MT1E;CTSB"
"LJP006 HA1E 24H-BI-2536-10","23/153",1.12724629677356e-11,2.6672257733515e-08,0,0,5.78179989944696,145.751417849565,"OPN3;FZD5;MME;IDH1;HP;AKR1C3;CACNA2D2;G0S2;DHCR24;GATA3;RUNX3;NCALD;TGFBR3;ARL4C;LGALS3;GPNMB;SCD;CHI3L1;KIF2C;METTL7A;LDLR;CES1;CTSB"
"LJP006 HME1 3H-AT-7519-0.12","17/78",1.26828655030258e-11,2.80088401768823e-08,0,0,8.38264299802761,210.326960803218,"SORT1;MYOF;IGFBP2;LPL;PAPSS1;ZNF91;H1F0;C1ORF115;SCD;RAB13;TNFSF10;PPT1;PLBD1;LAP3;BCAT1;WASF1;A2M"
"CPC006 PL21 6H-BRD-K37865504-10.0","20/115",1.63685158357613e-11,3.38889659734643e-08,0,0,6.68896321070234,166.124825366711,"C1QB;C1QA;TPI1;UBE2C;GAA;AK2;ERLIN1;FN1;KIF14;NRG1;ZWINT;CCNA2;KIF18B;CDHR1;CLDN7;AP2S1;E2F2;LAP3;CLEC1B;DTL"
"LJP006 HCC515 24H-A443654-10","26/203",2.13033360622822e-11,4.15114300234799e-08,0,0,4.92610837438424,121.045110506576,"SCARB2;MAOA;CST7;OLFML2A;LGALS3;SCPEP1;GPNMB;PDGFD;A2M;CA11;MME;GAA;PTCH1;IFI44;RNASE1;PDIA5;CXCL10;ZNF91;NDUFS7;COL6A2;KCNMA1;STT3A;PLBD1;CHI3L1;VDAC1;IL7R"
"LJP006 MCF7 3H-AZD-7762-3.33","14/50",2.15521175395094e-11,3.96630803118772e-08,0,0,10.7692307692308,264.49819891936,"TOP2A;CD163;PLK1;KIF14;LPL;AURKA;ASPM;CENPF;LGALS1;KIF20A;MYBL1;LDLR;DLGAP5;TMEM45A"
"LJP009 HCC515 24H-MLN-8054-1.11","12/35",4.07374209994493e-11,7.10246214751451e-08,0,0,13.1868131868132,315.479657288248,"CCNA2;CCNB2;PDGFD;PLK1;KIF14;CKS2;BIRC5;NEK2;ENO1;KIF20A;IL7R;AURKA"
"LJP005 SKBR3 3H-NVP-BEZ235-0.37","15/62",4.15139140950571e-11,6.87594959156431e-08,0,0,9.30521091811415,222.440996887281,"TOP2A;ANXA2;KIF14;RHOBTB3;SLC1A3;LPL;TTK;HMMR;AURKA;ASPM;CENPF;KIF20A;METTL7A;IL7R;MYBL1"
"LJP006 HA1E 24H-PF-562271-10","26/213",6.3411798946794e-11,1.00027583424357e-07,0,0,4.69483568075117,110.241179195017,"C1QB;C1QA;FLT1;RGS16;HTRA1;PLD3;C2;MS4A4A;SCPEP1;GPNMB;CCL4;C3AR1;VSIG4;A2M;MSR1;CERS6;MME;CXCL10;ZNF91;COL6A2;KCNMA1;PPT1;CHI3L1;FKBP9;ITM2A;TMEM45A"
"LJP005 HA1E 24H-PHA-665752-10","19/112",8.27495998935982e-11,1.24598329367061e-07,0,0,6.52472527472528,151.472814834928,"FZD5;RGS16;IGKV1-5;IFI44;GATA3;RUNX3;ARL4C;LGALS3;CXCL10;IGLJ3;IGKC;GPNMB;CAMK2N1;IGLV2-23;MT1F;IGKV4-1;CHI3L1;IGLV3-19;MT1E"
"LJP009 HCC515 24H-ON-01910-0.12","12/37",8.62548596046127e-11,1.24229499098365e-07,0,0,12.4740124740125,289.069206466059,"CCNA2;CCNB2;EGR3;PDGFC;KIF14;MT1F;AGAP1;TRIP13;KIF20A;BUB1;DLGAP5;AURKA"
"LJP005 HEPG2 24H-PD-184352-1.11","16/78",1.34996141607431e-10,1.86328424453656e-07,0,0,7.88954635108481,179.296054584491,"CEBPA;FZD5;MAOA;AKR1C3;GGH;SLC4A4;SULT1A1;C1ORF115;SCD;PDGFD;CAT;TNFSF10;ANG;METTL7A;FADS1;CES1"
"LJP006 LNCAP 24H-mitoxantrone-3.33","22/161",2.13171379490215e-10,2.82460604679715e-07,0,0,5.25561395126613,117.03687120262,"C1QB;C1QA;SPON1;CD163;ABCB1;IGFBP3;IGFBP2;RUNX3;RNASE1;MS4A4A;ARL4C;CXCL10;ZNF91;GPNMB;PDGFC;KCNMA1;CCL4;MMP19;VSIG4;TIMP1;CES1;TMEM45A"
"LJP006 MDAMB231 3H-selumetinib-1.11","12/40",2.42303348730692e-10,3.08713105002035e-07,0,0,11.5384615384615,255.471123087743,"IGLJ3;IGLV1-40;GPNMB;IGKV1-5;IGLV2-23;HP;IGKV4-1;MZB1;TNFRSF17;ITM2A;IGLV3-19;IGKV3-20"
"LJP005 HS578T 24H-PD-184352-0.12","13/50",3.14901713703533e-10,3.86349413634934e-07,0,0,10,218.787605457801,"C1QB;CD163;SLC16A1;IGKV1-5;RHOBTB3;G0S2;DHCR24;NOL3;PDIA5;SULT1A1;IGKC;CLC;EPHB2"
"LJP006 SKBR3 24H-AZD-7762-0.12","16/83",3.6004581951538e-10,4.25959922045232e-07,0,0,7.41427247451344,161.221796597929,"UBE2C;PLK1;KIF14;RHOBTB3;NCAPG;G0S2;KIF23;HMMR;AURKB;CIT;AURKA;CDC20;LGALS1;KIF20A;BUB1;CEP55"
"LJP006 HME1 24H-saracatinib-10","21/152",4.47169417447377e-10,5.10790831805579e-07,0,0,5.31376518218624,114.395180983453,"MME;MAOA;IDH1;PTCH1;HEXB;GAA;IGFBP2;AKR1C3;OLFML2A;SULT1A1;SCPEP1;ZNF91;MAFB;GPNMB;PDGFD;CREG1;CAT;TNFSF10;METTL7A;CTSD;TMEM45A"
"CPC006 PL21 6H-abt-751-10.0","20/139",5.59440718132521e-10,6.1773444096193e-07,0,0,5.53403431101273,117.897529324132,"C1QB;HLA-DRB6;C1QA;HGF;GAA;AK2;ERLIN1;NRG1;ZWINT;AURKA;AIMP2;HADHA;KIF18B;CDC45;CDHR1;FAM131B;CLDN7;SLC38A7;LAP3;DTL"
"LJP007 HEPG2 24H-OTSSP167-0.04","16/86",6.26471989823403e-10,6.69435843060969e-07,0,0,7.15563506261181,151.634469063133,"GPX1;IGFBP2;ZBTB43;G0S2;IFI44;CAPG;SCPEP1;LGALS3;MAFB;DPYD;TSPO;CHI3L1;PLBD1;METTL7A;CTSD;MYBL1"
"LJP005 A375 24H-WZ-3105-0.37","18/112",6.51726421807174e-10,6.74659045274514e-07,0,0,6.18131868131868,130.743520717458,"C1QB;CD163;HP;G0S2;GATA3;ZNF91;NUAK1;MAFB;CCL4;MT1F;CHI3L1;METTL7A;IL7R;BCAT1;MYBL1;CAMP;MT1E;TMEM45A"
"LJP005 HS578T 24H-pelitinib-3.33","13/53",6.9529287612353e-10,6.97947630741457e-07,0,0,9.43396226415094,198.931018439957,"CEBPA;FZD2;PLK1;RHOBTB3;AURKA;CCNB2;TCN1;ME1;CHI3L1;PLBD1;CAMP;DLGAP5;C5ORF30"
"LJP005 HA1E 24H-enzastaurin-10","10/27",7.34376503168495e-10,7.15498707175282e-07,0,0,14.2450142450142,299.601129226928,"ARL4C;SPON1;RAB20;OPN3;CAMK2N1;SCD;CCL4;SPRY2;VDAC1;FAH"
"LJP006 HEPG2 24H-mitoxantrone-10","22/172",7.73873323676361e-10,7.3243793486009e-07,0,0,4.91949910554562,103.209186995785,"CD163;MAOA;GAA;HSD17B4;G0S2;CDC42BPA;MS4A4A;PAPSS1;MARCO;SCPEP1;ALCAM;GPNMB;ADAMTS1;KCNMA1;TSPO;MMP19;CHI3L1;VSIG4;IL7R;CES1;CTSB;TMEM45A"
"LJP005 MDAMB231 3H-vemurafenib-10","14/64",7.87687817254544e-10,7.24804073177056e-07,0,0,8.41346153846154,176.362301597292,"OPN3;IGKV1-5;AKR1C3;IGLJ3;H1F0;IGLV1-40;IGKC;ADAMTS1;MTHFD2;IGLV2-23;IGKV4-1;BCAT1;IGLV3-19;IGKV3-20"
"LJP005 HS578T 24H-NU-7441-10","17/101",9.31067976190012e-10,8.33582642682982e-07,0,0,6.47372429550647,134.619082277814,"CDKN1C;SPON1;EGR3;HGF;AKR1C3;IFI44;SULT1A1;TGFBR3;GSTZ1;LGALS3;GPNMB;CAMK2N1;CREG1;MYO6;CHI3L1;METTL7A;A2M"
"LJP006 BT20 24H-WZ-4-145-10","20/143",9.34709070032108e-10,8.14820332996937e-07,0,0,5.37923614846692,111.838546477163,"C1QB;C1QA;SPON1;CD163;CTNND1;PBXIP1;MERTK;PLD3;C2;MS4A4A;CXCL10;SCPEP1;ZNF91;H1F0;GPNMB;CREG1;CHI3L1;VSIG4;LDLR;CTSB"
"LJP005 HCC515 24H-WZ-3105-3.33","20/144",1.0596525966274e-09,9.00052613227675e-07,0,0,5.34188034188034,110.391691888736,"SCARB2;CDKN1C;COL18A1;MME;IGFBP3;CAPG;PLD3;CXCL10;SCPEP1;ZNF91;ALCAM;MAFB;GPNMB;CAMK2N1;CHI3L1;VDAC1;A2M;IL7R;CES1;CTSB"
"LJP006 HCC515 24H-PD-173074-10","17/102",1.09080559594298e-09,9.03350654280175e-07,0,0,6.41025641025641,132.284290607967,"MAOA;IDH1;IGKV1-5;PYCR1;DHCR24;ZNF91;TP53I3;IGKC;MTHFD2;SCD;GRB10;IGKV4-1;ME1;PPARG;LDLR;FADS1;PCK2"
"LJP006 HCC515 24H-AZD-7762-0.12","15/77",1.09978280761833e-09,8.88570860613775e-07,0,0,7.49250749250749,154.556591840088,"PLK1;KIF14;KIF11;HMMR;AURKB;ASPM;CCNB2;KIF18B;GPNMB;CKS2;CHI3L1;KIF20A;MYBL1;CDKN3;EZH2"
"LJP006 HCC515 24H-CGP-60474-0.37","25/225",1.10304667259132e-09,8.69988668482386e-07,0,0,4.27350427350427,88.1418366809582,"CDKN1C;CST7;LGALS3;SCPEP1;PDGFD;CCL4;ME1;CTSB;CA11;EGR3;GPX1;MME;UBE2C;IGFBP3;PTCH1;RUNX3;CXCL10;ZNF91;PER3;MAFB;CHI3L1;VDAC1;CLC;MT1E;TMEM45A"
"LJP006 SKBR3 24H-alvocidib-1.11","18/116",1.17351245754219e-09,9.04041248105645e-07,0,0,5.96816976127321,122.725053292311,"SCARB2;SLC16A1;AUTS2;IGFBP3;HP;HTRA1;RHOBTB3;FN1;G0S2;CAPG;ZNF91;SCD;CCL4;PLBD1;CHI3L1;ITM2A;FKBP5;CTSB"
"LJP005 HCC515 24H-WZ-3105-10","21/161",1.31138737112699e-09,9.87295864908015e-07,0,0,5.01672240802676,102.602910693385,"SCARB2;CDKN1C;COL18A1;MME;GAA;PDIA5;C2;LGALS3;SCPEP1;ZNF91;MAFB;GPNMB;KCNQ1;COL6A2;MT1F;CHI3L1;VDAC1;A2M;MT1E;CES1;CTSB"
"LJP005 HS578T 3H-CGP-60474-10","14/67",1.49967588472417e-09,1.10396140794162e-06,0,0,8.03673938002296,163.290605973889,"SCARB2;STEAP3;CERS6;MAOA;IGFBP2;HP;PAPSS1;ZNF91;STS;MT1F;CHI3L1;PADI2;ITM2A;MT1E"
"LJP006 MCF10A 3H-radicicol-3.33","15/79",1.60236625816587e-09,1.15391271017397e-06,0,0,7.30282375851996,147.895212187386,"AUTS2;CTSZ;IGKV1-5;KIF14;DHCR24;MLF1;IGLJ3;IGLV1-40;SPR;IGKC;IGLV2-23;ME1;IGKV4-1;IGLV3-19;IGKV3-20"
"LJP009 HCC515 24H-JNK-IN-5A-0.12","9/22",1.86510387970692e-09,1.31454108764194e-06,0,0,15.7342657342657,316.257940161614,"CCNB2;CENPF;PLK1;KIF14;BIRC5;METTL7A;KIF20A;DLGAP5;AURKA"
"LJP006 HA1E 24H-dasatinib-10","19/136",2.50878260485575e-09,1.73137359517608e-06,0,0,5.37330316742081,106.410038509476,"C1QB;C1QA;SPON1;MAOA;PTPRO;HTRA1;AKR1C3;WFDC1;SULT1A1;SCPEP1;CAMK2N1;CAT;RAB13;TNFSF10;SDC1;CHI3L1;TIMP1;METTL7A;A2M"
"LJP006 HCC515 24H-JNK-9L-10","23/200",2.63275829140549e-09,1.77985206451221e-06,0,0,4.42307692307692,87.3789185553508,"CDKN1C;SCARB2;COL18A1;EGR3;MME;MAOA;OLFML2A;C2;LGALS3;CXCL10;SCPEP1;ZNF91;PER3;MAFB;GPNMB;SCD;PDGFD;CCL4;ME1;PLBD1;VDAC1;A2M;TMEM45A"
"LJP006 HME1 24H-CGP-60474-3.33","18/122",2.70661963071787e-09,1.7931896377432e-06,0,0,5.67465321563682,111.94709214669,"CERS6;IGFBP3;PTCH1;IGFBP2;PTPRO;GGH;PLD3;LGALS3;CXCL10;ZNF91;GPNMB;TNFSF10;PLBD1;E2F2;METTL7A;EPHB2;ITM2A;CTSB"
"LJP005 HS578T 24H-radicicol-3.33","17/108",2.71184275730994e-09,1.7614216309539e-06,0,0,6.05413105413105,119.421594241868,"TOP2A;AUTS2;GLDC;MAOA;UBE2C;PLK1;HMMR;AURKA;CCNB2;ASPM;SPR;RAB13;CKS2;KIF20A;BUB1;DLGAP5;CES1"
"LJP005 BT20 24H-mitoxantrone-10","14/70",2.7572526390346e-09,1.75647597924346e-06,0,0,7.69230769230769,151.607931335516,"SPON1;IGFBP3;HP;SLC1A3;PTGS2;SLC4A4;AKAP12;GPNMB;SCD;C3AR1;CHI3L1;MYH11;METTL7A;CES1"
"LJP005 HS578T 24H-CP466722-10","15/82",2.75742731156719e-09,1.7234440966599e-06,0,0,7.03564727954972,138.665345160043,"IGKV1-5;PLK1;CYBRD1;SLC1A5;RNASE1;SULT1A1;IGLJ3;IGLV2-23;MT1F;IGKV4-1;CHI3L1;TNFRSF17;IGLV3-19;IGKV3-20;PCK2"
"LJP006 A549 24H-JNK-9L-10","19/137",2.84354896253796e-09,1.74435931357468e-06,0,0,5.33408197641774,104.965200919199,"CDKN1C;CD163;EGR3;GPX1;RGS16;RHOBTB3;CYBRD1;IFI44;MS4A4A;CXCL10;GPNMB;ADAMTS1;CAMK2N1;KCNMA1;MT1F;PPT1;VSIG4;ITM2A;MT1E"
"LJP006 HA1E 24H-CGP-60474-1.11","21/168",2.87358729553354e-09,1.73073550457898e-06,0,0,4.80769230769231,94.5562723986932,"C1QB;COL18A1;C1QA;CERS6;MME;MAOA;RGS16;IGFBP2;HTRA1;AKR1C3;TGFBR3;CXCL10;SCPEP1;TFDP2;GPNMB;CHI3L1;VSIG4;METTL7A;A2M;IL7R;ITM2A"
"LJP009 PC3 24H-dabrafenib-10","13/59",2.90048038065061e-09,1.71573773373986e-06,0,0,8.47457627118644,166.596520891288,"FZD5;GALNT2;IGKV1-5;DHCR24;ENO1;GATA3;IGLJ3;IGKC;SCD;NRIP1;IGLV2-23;IGKV4-1;CHI3L1"
"LJP006 MCF10A 24H-canertinib-10","20/153",3.12361063926006e-09,1.81531098308998e-06,0,0,5.02765208647562,98.462927340657,"MME;IGFBP3;PBXIP1;GATA3;OPLAH;SULT1A1;SCPEP1;ZNF91;OAS1;GPNMB;SCD;ADORA3;PDGFD;ME1;YPEL1;CHI3L1;A2M;FADS1;PCK2;TMEM45A"
"LJP006 SKBR3 24H-AZD-7762-0.37","15/83",3.28626895816494e-09,1.87691285358917e-06,0,0,6.95088044485635,135.775113329231,"FZD5;UBE2C;IGFBP2;PLK1;RHOBTB3;ELL2;AURKB;AURKA;CDC20;PDGFC;ME1;CHI3L1;BIRC5;TIMP1;KIF20A"
"LJP005 HS578T 24H-tozasertib-10","14/71",3.35364819261272e-09,1.88293135641507e-06,0,0,7.5839653304442,147.987561751391,"HP;KIF14;DHCR24;AURKA;SULT1A1;ASPM;ZNF91;CENPF;SPR;CHI3L1;NEK2;KIF20A;METTL7A;DLGAP5"
"LJP005 HS578T 3H-NVP-AEW541-10","10/31",3.5160131682634e-09,1.94119087019822e-06,0,0,12.4069478908189,241.512879800132,"IGKC;TCN1;IGKV1-5;IGLV2-23;IGKV4-1;METTL7A;IGHA1;FADS1;IGKV3-20;MT1E"
"LJP006 HCC515 24H-AZD-7762-0.04","15/84",3.90628415970743e-09,2.12130441105686e-06,0,0,6.86813186813187,132.971698197781,"CDKN1C;MAOA;IGFBP2;PLK1;KIF14;MKI67;AURKB;AURKA;ASPM;CENPF;TCN1;CKS2;NEK2;H1FX;EZH2"
"LJP005 HS578T 24H-NVP-AUY922-1.11","16/97",3.94992826922004e-09,2.11040844913198e-06,0,0,6.3441712926249,122.756976481455,"TOP2A;MAOA;UBE2C;PTGS2;AURKA;SULT1A1;CCNB2;C1ORF115;SPR;IGKC;SCD;MYO6;MT1F;CKS2;DLGAP5;EIF4G1"
"LJP005 PC3 24H-WZ-3105-0.37","22/188",4.21717968269203e-09,2.21743324077549e-06,0,0,4.50081833060556,86.7942274114489,"SPON1;RGS16;IGFBP2;HP;FN1;DHCR24;CST7;RUNX3;RNASE1;CXCL10;NUAK1;MAFB;GPNMB;ADAMTS1;CCL4;IGKV4-1;CHI3L1;METTL7A;CLC;A2M;IL7R;ITM2A"
"LJP008 HA1E 24H-entinostat-0.37","17/112",4.80681617308132e-09,2.48797800858581e-06,0,0,5.83791208791209,111.814878136888,"CDKN1C;SPON1;CD163;MME;ARHGAP29;EPS8;HEBP1;AKAP12;C1ORF115;KCNMA1;MYH11;ANG;VSIG4;LTA4H;A2M;ITM2A;PCK2"
"LJP005 A549 24H-NVP-AEW541-10","18/127",5.22365937284521e-09,2.66213754438262e-06,0,0,5.45124167171411,103.955547463596,"SMARCD3;MME;DHCR24;PGD;SULT1A1;LGALS3;MAFB;P2RX4;GPNMB;CAMK2N1;SCD;VDAC1;TIMP1;METTL7A;CTSD;LDLR;FADS1;CES1"
"LJP005 A375 24H-CGP-60474-3.33","21/174",5.44592638110381e-09,2.73335995909765e-06,0,0,4.64190981432361,88.3281072449165,"CDKN1C;MME;RGS16;CTSZ;G0S2;DHCR24;CXCL10;ZNF91;STS;P2RX4;GPNMB;COL6A2;MYO6;CCL4;MT1F;METTL7A;IL7R;CAMP;MT1E;CES1;TMEM45A"
"LJP006 A375 24H-nintedanib-1.11","15/86",5.47757012742962e-09,2.70820877673483e-06,0,0,6.70840787119857,127.611388025876,"MME;MAOA;HEXB;IDH1;PTPRO;CTSZ;FN1;DHCR24;SCPEP1;C1ORF115;GPNMB;MYO6;CHI3L1;FADS1;CTSB"
"LJP006 MCF10A 3H-XMD-1150-10","15/86",5.47757012742962e-09,2.66838217707697e-06,0,0,6.70840787119857,127.611388025876,"EGR3;CTSZ;DHCR24;KLF2;PER3;ADAMTS1;SCD;KCNMA1;ME1;CHI3L1;KIF2C;LDLR;ITM2A;TMEM45A;CES1"
"LJP005 HS578T 24H-NVP-AUY922-0.37","17/113",5.52401336769424e-09,2.65200676548173e-06,0,0,5.78624914908101,110.020673956782,"TOP2A;GLDC;UBE2C;PLK1;HMMR;MKI67;AURKA;CCNB2;ASPM;SPR;MYO6;CDK1;CKS2;KIF20A;ITM2A;BUB1;DLGAP5"
"LJP005 HS578T 3H-WZ-3105-10","13/62",5.54477387639743e-09,2.62394542042202e-06,0,0,8.06451612903226,153.309758037948,"CYFIP1;GPX1;CERS6;SULT1A1;PRDX3;ALCAM;CREG1;RAB13;TNFSF10;CHI3L1;PADI2;A2M;TMEM45A"
"LJP006 LNCAP 24H-AT-7519-10","20/159",6.14177347666222e-09,2.86552659419596e-06,0,0,4.83792936623125,91.476305257118,"C1QB;COL18A1;C1QA;SPON1;IGFBP2;HP;CYBRD1;HSD17B4;RNASE1;ARL4C;LGALS3;ZNF91;LGALS1;GPNMB;KCNMA1;CCL4;PLBD1;CHI3L1;LTA4H;A2M"
"LJP008 HT29 24H-mocetinostat-3.33","18/129",6.73299167975129e-09,3.09773725532557e-06,0,0,5.36672629695886,100.981643630371,"CDKN1C;CEBPA;MAOA;IDH1;LMO2;RHOBTB3;FN1;G0S2;NETO2;CDC42BPA;PRSS23;SCPEP1;GPNMB;CREG1;CHI3L1;FADS1;BLVRA;CTSB"
"CPC006 VCAP 6H-vorinostat-11.1","27/283",6.85744884857102e-09,3.11177877476389e-06,0,0,3.66947540092416,68.9785430161955,"CDKN1C;C1QB;COL18A1;C1QA;CALCRL;CPNE6;CD1A;KIF15;AURKA;CCR9;CCT8;CCR3;GDF11;GSTM1;IGFBP2;AKR1C3;ARHGAP29;KIR3DL1;NRG1;ALOX15B;SYTL2;CCNA2;ARL4C;ZNF91;TFDP2;KCNQ1;LAP3"
"LJP008 HT29 24H-MK-1775-1.11","10/33",7.00256485530553e-09,3.13468869455204e-06,0,0,11.6550116550117,218.846029686495,"CDC20;PTCH1;LMO2;RHOBTB3;MT1F;ZBTB20;TIMP1;LAP3;EPHB2;MT1E"
"LJP005 HS578T 24H-NVP-AUY922-10","16/101",7.23800004543268e-09,3.19687986006671e-06,0,0,6.09291698400609,114.205154032158,"TOP2A;MME;UBE2C;AGAP1;PBXIP1;PTGS2;RUNX3;AURKA;SULT1A1;CCNB2;ASPM;SPR;CKS2;KIF20A;ITM2A;DLGAP5"
"LJP005 MCF7 24H-AS-601245-10","16/101",7.23800004543268e-09,3.15481565138162e-06,0,0,6.09291698400609,114.205154032158,"GPX1;FZD5;MAOA;IGFBP3;IGFBP2;LPL;CYBRD1;SCPEP1;NUAK1;MT1F;LTA4H;A2M;IL7R;WASF1;MT1E;TMEM45A"
"LJP006 HME1 3H-AZD-7762-3.33","16/101",7.23800004543268e-09,3.11384401954549e-06,0,0,6.09291698400609,114.205154032158,"TOP2A;SMAD1;FZD2;LMO2;PLK1;RHOBTB3;LPL;HMMR;AURKA;TNFSF10;CHI3L1;VSIG4;KIF20A;METTL7A;FADS1;DLGAP5"
"LJP008 HCC515 24H-GSK-461364-10","19/145",7.4380862911262e-09,3.15889803179291e-06,0,0,5.03978779840849,94.3279555868244,"SDC4;IDH1;HEXB;FN1;DHCR24;CAPG;RNASE1;PLD3;SCPEP1;ZNF91;H1F0;ALCAM;MAFB;GPNMB;SCD;UAP1L1;CTSD;LDLR;FADS1"
"LJP006 HME1 24H-lapatinib-3.33","18/130",7.62972086633369e-09,3.1992675116224e-06,0,0,5.32544378698225,99.5390125350384,"MME;LAMA2;MAOA;TPM2;GAA;DHCR24;OLFML2A;SULT1A1;ZNF91;GPNMB;ADAMTS1;SCD;PDGFD;CREG1;METTL7A;CTSD;LDLR;FADS1"
"LJP006 HA1E 24H-alvocidib-10","23/212",8.13477235911849e-09,3.36840586460199e-06,0,0,4.17271407837446,77.7256378501472,"C1QB;MSR1;C1QA;FLT1;RGS16;CTSZ;AKR1C3;HTRA1;PLD3;MS4A4A;CXCL10;ZNF91;GPNMB;COL6A2;KCNMA1;CCL4;PPT1;SDC1;CHI3L1;VSIG4;METTL7A;A2M;ITM2A"
"LJP006 BT20 24H-canertinib-3.33","16/102",8.38167862736525e-09,3.42779612605063e-06,0,0,6.03318250377074,112.200408018006,"C1QB;CEBPA;GAA;AKR1C3;PGD;MERTK;SULT1A1;SCPEP1;C1ORF115;MAFB;GPNMB;CREG1;ME1;CHI3L1;METTL7A;CES1"
