"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"LJP005 PC3 24H-WZ-3105-1.11","46/174",2.32820593577627e-16,7.71241498285247e-12,0,0,3.98144301343304,143.317071827993,"IGHM;BTG2;CXCL9;MS4A3;RGS16;NCF4;F13A1;FPR3;SLC2A3;THY1;CXCL13;SAMSN1;C7;CALD1;CLEC5A;CCL4;ZBED2;CCL2;ANXA9;ELANE;PPP1R16B;CPA3;CD52;ENTPD1;ITGA4;MME;IGFBP3;RARRES2;DEFA4;CYBRD1;DHCR24;HLA-F;ASPN;DKK3;CLEC4A;CXCL10;CXCL12;PTPRC;SCNN1A;CHI3L1;BPI;CEACAM8;CD24;GAS6;ITM2A;HLA-DQB1"
"LJP005 PC3 24H-WZ-3105-0.37","48/188",2.35164773410918e-16,3.89503414200503e-12,0,0,3.84516790566521,138.373155249929,"IGHM;SPON1;CXCL9;MS4A3;CITED2;RGS16;NCF4;HP;F13A1;KRT23;SLC2A3;THY1;LDB2;CXCL13;THBS2;SAMSN1;HMGN5;CALD1;ADAMTS1;CLEC5A;CCL4;PMAIP1;TIMP3;CCL2;ELANE;PPP1R16B;ENTPD1;RARRES2;DEFA4;DHCR24;HLA-F;GNG11;ASPN;CLEC4A;COL1A1;CXCL10;TYROBP;CXCL12;PTPRC;IGKV4-1;CHI3L1;BPI;MNDA;CEACAM8;CD24;GAS6;ITM2A;HLA-DQB1"
"LJP006 HA1E 24H-alvocidib-0.37","47/204",3.27942456593586e-14,3.62114060570638e-10,0,0,3.46976139853532,107.730967739335,"C1QB;C1QA;CSF1R;BTG2;PLVAP;CXCL9;FLT1;RGS16;HTRA1;CXCR4;F13A1;FPR3;TREM2;LRMP;F11R;CXCL13;SAMSN1;HMGN5;CCL8;CCRL2;CCL4;C3AR1;TNFSF10;SLAMF8;TIMP3;VSIG4;APOE;FCGR1B;MSR1;FCER1G;ITGA4;BCL11A;RARRES2;CYBB;ASPN;DKK3;ARL4C;CXCL10;TYROBP;PTPRC;FEZ1;SCNN1A;COL5A2;TXNIP;HCLS1;CHI3L1;CYB561"
"LJP006 HA1E 24H-CGP-60474-3.33","48/220",1.56761174099923e-13,1.29821766330851e-09,0,0,3.28587075575027,96.8807872896423,"C1QB;COL18A1;DENND1B;C1QA;SPON1;BTG2;PLVAP;CXCL9;FLT1;RGS16;LAMA4;CTSZ;HTRA1;CXCR4;F13A1;SLC1A3;TREM2;THBS2;SAMSN1;PLD3;CCL8;PDGFD;CCRL2;CCL4;TIMP3;VSIG4;APOE;TIMP1;FCGR1B;DUSP4;PPP1R16B;MSR1;SLC38A1;FCER1G;RARRES2;ASPN;DKK3;CXCL10;TYROBP;PTPRC;FEZ1;COL6A2;COL5A2;HCLS1;NUCB1;CHI3L1;ITM2A;CYB561"
"LJP006 HA1E 24H-alvocidib-10","46/212",6.20329106924686e-13,4.10980439919743e-09,0,0,3.26778813366674,91.8527085022098,"C1QB;C1QA;PLVAP;CXCL9;FLT1;RGS16;CTSZ;HTRA1;CXCR4;F13A1;FPR3;TREM2;THY1;LDB2;THBS2;PLD3;MS4A4A;CCL8;GM2A;CCRL2;CCL4;SLAMF8;TIMP3;VSIG4;APOE;CCL18;FCGR1B;DUSP4;MSR1;P2RY13;ITGA4;BCL11A;RARRES2;CYBB;ASPN;DKK3;IL1A;CXCL10;TYROBP;PTPRC;FEZ1;COL6A2;COL5A2;CHI3L1;ITM2A;CYB561"
"LJP006 PC3 24H-JNK-9L-3.33","43/189",6.40650280963813e-13,3.53703020120121e-09,0,0,3.42640402881367,96.2007223199919,"IGHM;PLVAP;DYRK3;CXCL9;HLF;KRT23;THY1;CXCL13;AIF1;PLD3;CCL8;PDGFD;ZBED2;HMOX1;TIMP3;ANXA9;CCR2;CD93;MME;VWF;FBXO2;IGFBP3;DEFA4;SH2D1A;IGKV1-5;GZMK;CXCL10;IGLJ3;REEP5;APOC2;RRAGD;SCNN1A;IGLV2-23;IGKV4-1;GAS2;PECAM1;CD24;GAS6;CPVL;MYL9;ITM2A;SHANK2;HLA-DQB1"
"LJP006 HA1E 24H-PF-562271-10","46/213",7.41372177744608e-13,3.5083849657097e-09,0,0,3.25244640533967,90.8417180730695,"C1QB;C1QA;PLVAP;CXCL9;FLT1;RGS16;HTRA1;CXCR4;F13A1;SLC2A3;TREM2;LDB2;CXCL13;THBS2;PLD3;C2;MS4A4A;HMGN5;CCL8;GM2A;CCL4;C3AR1;TIMP3;VSIG4;CCL18;SLC15A3;FCGR1B;ELANE;MSR1;FCER1G;MME;CYBB;ASPN;DKK3;IL1A;CXCL10;TYROBP;PTPRC;FEZ1;COL6A2;COL5A2;NUCB1;CHI3L1;FKBP9;ITM2A;CD200"
"LJP006 PC3 24H-withaferin-a-10","36/143",2.03902288906387e-12,8.44308402789123e-09,0,0,3.79138933355801,102.058704856729,"FKBP11;IGHM;BTG2;CXCL9;CITED2;RGS16;CTSZ;KRT23;CXCR4;IKZF1;CXCL13;DNAJB1;CALD1;ADAMTS1;TMEM204;CCL4;HMOX1;PMAIP1;DACT1;VWF;IGFBP4;STAT1;IGFBP3;H2AFX;IGKV1-5;CDC25A;IGLJ3;CRISPLD2;COL4A1;UBE2S;RRAGD;COL5A2;IGKV4-1;ITM2A;CD200;IGKV3-20"
"LJP006 HA1E 24H-CGP-60474-0.37","45/211",2.09095780414364e-12,7.69611869111804e-09,0,0,3.21189973162793,86.3789006305734,"C1QB;COL18A1;C1QA;SPON1;BTG2;PLVAP;CXCL9;FLT1;RGS16;LAMA4;CTSZ;CXCR4;F13A1;SLC1A3;FPR3;TREM2;LDB2;THBS2;CCL8;CCRL2;TIMP3;PTGDS;FCGR1B;DUSP4;PPP1R16B;MSR1;FCER1G;MME;ITGA4;BCL11A;HGF;RARRES2;ASPN;DKK3;CXCL10;TYROBP;PTPRC;FEZ1;COL6A2;COL5A2;CHI3L1;ITM2A;CYB561;FBP1;CD200"
"LJP006 HA1E 24H-CGP-60474-10","41/187",7.83538487865038e-12,2.59554959490172e-08,0,0,3.30197796533728,84.4394059541665,"C1QB;CSF1R;DENND1B;C1QA;PLVAP;SPON1;CXCL9;RGS16;TMPRSS3;LAMA4;HTRA1;F13A1;CXCR4;FPR3;TREM2;THBS2;NID2;AIF1;CCL8;TNFSF10;SLAMF8;APOE;FCGR1B;CCR2;DUSP4;SEMA4A;FCER1G;BCL11A;PRSS16;ASPN;ARL4C;CXCL10;TYROBP;PTPRC;FEZ1;COL6A2;COL5A2;CHI3L1;ITM2A;FBP1;HLA-DQB1"
"CPC004 HCC515 6H-forskolin-10.0","31/114",7.90989866258885e-12,2.3820300281538e-08,0,0,4.09532868315367,104.688502762573,"ARHGAP11A;IGHM;IDUA;HDC;CXCR4;GABPB1;AURKA;PRDX3;STMN1;TIMP3;CCHCR1;POLR2I;ITGA4;RPA1;NRG1;ELOVL6;KIF22;ASPN;NCR1;KLHL9;MELK;PTPRC;NPEPL1;MTHFD2;GJB3;REEP4;CAT;CALU;COPS8;LOC100508797;GAPDH"
"LJP006 HA1E 24H-BMS-387032-10","47/236",8.92937975299459e-12,2.46495528081416e-08,0,0,2.99928527670002,76.3068387826848,"C1QB;C1QA;SPON1;BTG2;PLVAP;CXCL9;FLT1;RGS16;CXCR4;SLC1A3;FPR3;TREM2;SPINT2;LDB2;THBS2;PLD3;C2;MS4A4A;CCL8;GM2A;CCRL2;CCL4;SLAMF8;VSIG4;APOE;CCL18;FCGR1B;PPP1R16B;MSR1;RARRES2;CYBB;ASPN;DKK3;IL1A;CXCL10;TYROBP;PTPRC;FEZ1;COL6A2;SCNN1A;COL5A2;HCLS1;NUCB1;CHI3L1;ITM2A;CYB561;FBP1"
"LJP005 HS578T 24H-radicicol-3.33","30/108",9.49154158229661e-12,2.41859081888583e-08,0,0,4.18340026773762,106.177292811605,"TOP2A;CITED2;SLC2A3;TMEM97;HMMR;CXCL13;ASCL1;AURKA;CCNB2;DNAJB1;PTTG1;SPR;NUSAP1;PBK;PTGDS;KPNA2;BUB1;DLGAP5;USP7;SMAD3;AUTS2;UBE2C;ARG1;PLK1;CKAP2;ASPM;GNAL;RAB13;CKS2;KIF20A"
"LJP009 HCC515 24H-JNK-IN-5A-3.33","21/54",9.87656301866308e-12,2.33693590397309e-08,0,0,5.85676037483266,148.415324431951,"IGHM;IGKV1-5;PLK1;KIF14;IKZF1;NDC80;DKK3;AURKA;CDC20;CCNA2;ASPM;CCNB2;CXCL12;UBE2S;PBK;IGHD;IGKV4-1;TXNIP;MYH11;KIF20A;FKBP5"
"LJP006 A375 24H-canertinib-10","35/147",2.2844581011179e-11,5.04499727050878e-08,0,0,3.58577165806081,87.8596786488304,"DENND1B;IGHM;PLVAP;DYRK3;BTG2;CXCL9;CITED2;TMPRSS3;LRMP;CXCL13;PAPSS2;DNAJB1;ADAMTS1;MYO6;HMOX1;TNFRSF17;CCR2;ZNF165;SLC38A1;MME;IGKV1-5;CXCL10;SQLE;BMP2;PTPRC;RRAGD;IGKV4-1;PECAM1;IGHD;MZB1;CHI3L1;GAS6;CD200;IGKV3-20;HLA-DQB1"
"LJP006 HCC515 24H-BI-2536-0.04","16/32",2.84545339214514e-11,5.8911555667625e-08,0,0,7.53012048192771,182.851759062524,"PLK1;CKAP2;BUB1B;HMMR;AURKA;CIT;DNAJB1;CENPE;TPX2;CENPF;PSRC1;UBE2S;NEK2;KIF20A;MYBL1;CDKN3"
"LJP006 HA1E 24H-CGP-60474-0.12","43/211",3.12350214002846e-11,6.08641952297546e-08,0,0,3.06914863244447,74.2411130519719,"C1QB;DENND1B;C1QA;BTG2;PLVAP;CXCL9;FLT1;RGS16;HTRA1;CXCR4;F13A1;FPR3;TREM2;F11R;CXCL13;PLD3;C2;MS4A4A;CCL8;GM2A;CCRL2;TIMP3;VSIG4;CCL18;DYNC1I1;MSR1;ITGA4;BCL11A;RARRES2;ASPN;DKK3;GZMK;CXCL10;TYROBP;PTPRC;FEZ1;COL6A2;TXNIP;HCLS1;NUCB1;CHI3L1;FKBP9;ITM2A"
"LJP006 HA1E 24H-CGP-60474-0.04","44/220",3.54853233644675e-11,6.53048234317416e-08,0,0,3.01204819277108,72.4756082267604,"C1QB;COL18A1;DENND1B;C1QA;CSF1R;BTG2;PLVAP;CXCL9;FLT1;RGS16;HTRA1;CXCR4;F13A1;FPR3;TREM2;F11R;CCL8;MAP7;TIMP3;VSIG4;APOE;SLC15A3;FCGR1B;DYNC1I1;MSR1;P2RY13;CD163;FCER1G;ITGA4;BCL11A;RARRES2;ASPN;DKK3;CXCL10;CD4;TYROBP;PTPRC;FEZ1;COL6A2;COL5A2;HCLS1;CHI3L1;ITM2A;CYB561"
"LJP006 HA1E 24H-AT-7519-10","44/222",4.85198561371763e-11,8.45930923368474e-08,0,0,2.98491262346684,70.8888331612016,"C1QB;COL18A1;C1QA;CSF1R;SPON1;BTG2;PLVAP;CXCL9;FLT1;RGS16;HTRA1;CXCR4;F13A1;FPR3;TREM2;CXCL13;THBS2;AIF1;PLD3;CCL8;GM2A;CCRL2;CCL4;TNFSF10;SLAMF8;TIMP3;VSIG4;CD14;FCGR1B;P2RY13;RARRES2;ASPN;DKK3;IL1A;CXCL10;TYROBP;PTPRC;FEZ1;COL6A2;COL5A2;HCLS1;CHI3L1;ITM2A;FBP1"
"CPC012 HT29 6H-st056792-10.0","26/88",4.99467043293402e-11,8.27267263806862e-08,0,0,4.44961664841183,105.545194311762,"C1QB;IGHM;C1QA;HLF;CCNF;IFNA2;CREBL2;LOXL1;HEBP1;NUSAP1;AP2S1;EPS8L1;APOE;CR2;RFC2;CACYBP;SMC1A;SYNGR3;BSPRY;MELK;CD6;REEP5;CDHR1;CHI3L1;HPRT1;DTL"
"LJP006 HA1E 24H-AZD-5438-10","42/210",9.87869643782426e-11,1.55829380094936e-07,0,0,3.01204819277108,69.3917333113584,"C1QB;DENND1B;C1QA;PLVAP;CXCL9;FLT1;RGS16;LAMA4;CTSZ;HTRA1;CXCR4;F13A1;SPINT2;CXCL13;THBS2;CCL8;CCRL2;CCL4;SLAMF8;TIMP3;APOE;TIMP1;GPRASP1;FCGR1B;DUSP4;PPP1R16B;SLC38A1;BCL11A;HGF;RARRES2;PRSS16;CYBB;ASPN;DKK3;CXCL10;TYROBP;PTPRC;FEZ1;COL6A2;COL5A2;CHI3L1;ITM2A"
"LJP008 HCC515 24H-GSK-461364-0.04","17/39",1.07832650414586e-10,1.62366562619708e-07,0,0,6.56472042014211,150.663226214127,"PLK1;CDCA8;KRT23;NDC80;AURKA;TPX2;CCNB1;MELK;ESPL1;NUP62;BIRC5;KIF20A;KPNA2;MYBL1;CTSD;DLGAP5;CDKN3"
"LJP006 MCF10A 3H-radicicol-3.33","24/79",1.44386636170433e-10,2.07954422164424e-07,0,0,4.57526307762696,103.668719419165,"IGHM;ZNF165;TNFAIP6;AUTS2;IGLL3P;CTSZ;HSPA4L;IGKV1-5;KIF14;DHCR24;PAPSS2;IGLJ3;DNAJB1;IGLV1-40;SPR;IGKC;IGLV2-23;IGHD;IGKV4-1;HMOX1;GCLM;CYB561;IGLV3-19;IGKV3-20"
"LJP005 HS578T 24H-NVP-AUY922-0.37","29/113",1.71429080725192e-10,2.36614988670946e-07,0,0,3.86501759249387,86.9120764861848,"TOP2A;ARL6IP1;HMMR;CXCL13;MKI67;ASCL1;PRKCZ;CENPA;AURKA;CCNB2;DNAJB1;SPR;MYO6;NUSAP1;PBK;BUB1;DLGAP5;UBE2C;PLK1;COBL;NDC80;SOD1;ASPM;GNAL;PRC1;CDK1;CKS2;KIF20A;ITM2A"
"LJP006 BT20 24H-WZ-4-145-10","33/143",2.05309074980636e-10,2.72042736712342e-07,0,0,3.47544022242817,77.5249232716767,"DDR1;C1QB;CSF1R;C1QA;PLVAP;SPON1;CTNND1;NCF4;F13A1;PBXIP1;SAMSN1;AIF1;PLD3;C2;MS4A4A;RASSF2;CREG1;HMOX1;PRSS8;VSIG4;SEPHS2;CD163;FCER1G;RARRES2;CYP51A1;MERTK;CXCL10;TYROBP;SCNN1A;PECAM1;CHI3L1;HCLS1;NFE2L1"
"LJP006 HA1E 24H-BMS-387032-3.33","40/201",3.2159661731163e-10,4.09738828656348e-07,0,0,2.99706287837919,65.5089704998761,"C1QB;C1QA;BTG2;PLVAP;CXCL9;FLT1;RGS16;CTSZ;CXCR4;FPR3;SLC2A3;TREM2;THBS2;C2;CCL8;GM2A;CCRL2;CCL4;SLAMF8;TIMP3;APOE;PPP1R16B;MSR1;FCER1G;ITGA4;RARRES2;CYBB;ASPN;DKK3;IL1A;CXCL10;TYROBP;PTPRC;FEZ1;COL5A2;HCLS1;NUCB1;CHI3L1;FKBP9;ITM2A"
"CPC020 HA1E 6H-BRD-K60895275-10.0","30/123",3.22553337532018e-10,3.95737105892061e-07,0,0,3.67322950337937,80.27752206021,"IGHM;FAM57A;CCNF;ATP2A3;CD3G;TMEM97;AURKA;FLJ13197;USP1;APOE;CD93;UBE2C;CYP51A1;RPA1;PBX1;DUSP7;ARHGAP33;ARL4C;KLHL9;NCR3;CD4;MELK;TFDP1;NPEPL1;REEP5;REEP4;PARD3;CALU;LOC100508797;GAPDH"
"LJP006 HS578T 24H-BI-2536-0.04","20/58",3.90284980907147e-10,4.61735009911791e-07,0,0,5.19318653926049,112.505940607479,"MDC1;ZNF165;ARL6IP1;PLK1;CKAP2;LAMB1;SPINT2;HMMR;AURKA;CDC20;CCNB2;CENPE;CKS2;TXNIP;KIF20A;ZNF589;KPNA2;MYBL1;BUB1;DLGAP5"
"LJP006 HCC515 24H-AZD-7762-0.12","23/77",5.07370481733069e-10,5.79557054409988e-07,0,0,4.49851353465811,96.2761954032635,"CDKN2C;PLK1;KIF14;KIF11;HMMR;SYNGR3;AURKB;NDC80;ASPM;CCNB2;CENPE;KIF18B;NUSAP1;CKS2;CHI3L1;TXNIP;PMAIP1;NCAPD2;KIF20A;PTGDS;MYBL1;CDKN3;EZH2"
"CPC006 HA1E 6H-mw-ras12-10.0","44/239",5.8459227897219e-10,6.45506794441093e-07,0,0,2.77259666280184,58.9457002514951,"IGHM;C1QA;HLF;ARL6IP1;FAM57A;GPR22;ARHGAP19;CLTA;AKR1B1;TMEM97;HIGD1B;AURKA;ARHGAP22;CCNB2;DSN1;NUP62;AP2S1;E2F2;EPS8L1;EPS8L2;APOE;ZBP1;SLC38A1;UBE2C;ATAD2;LIMK1;NRG1;BSPRY;COL1A1;ARHGAP33;ARL4C;NCR3;MELK;REEP5;CDHR1;CLDN7;CALU;BIRC5;GPR107;PKP3;PTMA;DTL;GAPDH;EZH2"
"CPC007 A375 6H-t5323840-10.0","35/165",6.81157076012479e-10,7.27871267741593e-07,0,0,3.19459656809054,67.4290787103266,"IGHM;CALCRL;HLF;ARL6IP1;FAM57A;HDC;LST1;GPR22;ARHGAP19;ATP2A3;CLTA;AKR1B1;LOXL1;ARHGAP22;HEBP1;AP2S1;APOE;DECR2;CCHCR1;AP1M2;SYK;UBE2C;ATG9A;SMC1A;SYNGR3;BSPRY;ARHGAP33;COL1A1;NUDT21;MELK;KIF18B;REEP5;CDHR1;CLDN7;GPR107"
"LJP005 MDAMB231 3H-geldanamycin-3.33","20/60",7.79147545195835e-10,8.06563799442413e-07,0,0,5.02008032128514,105.285244400904,"FKBP11;IGHM;IGLL3P;IGKV1-5;EAF2;LPL;CACYBP;CXCL13;PDIA6;IGLJ3;DNAJB1;IGLV1-40;IGKC;POU2AF1;IGLV2-23;IGHD;IGKV4-1;APOE;IGLV3-19;IGKV3-20"
"LJP006 HA1E 24H-JNK-9L-10","40/209",1.08101061755336e-09,1.08513811263856e-06,0,0,2.88234276820199,59.5070314070562,"C1QB;C1QA;PLVAP;CXCL9;FLT1;RGS16;LAMA4;HTRA1;CXCR4;F13A1;TREM2;SPINT2;THBS2;C2;MS4A4A;CCL8;CCL4;SLAMF8;TIMP3;VSIG4;FCGR1B;DUSP4;MSR1;CD163;FCER1G;CD93;ITGA4;BCL11A;BIK;ASPN;DKK3;IL1A;CXCL10;TYROBP;PTPRC;FEZ1;COL5A2;HCLS1;CHI3L1;HLA-DQB1"
"LJP006 HA1E 24H-alvocidib-1.11","41/218",1.15869629357614e-09,1.12891098297068e-06,0,0,2.83243063999116,58.2800088632314,"C1QB;COL18A1;DENND1B;C1QA;BTG2;PLVAP;CXCL9;FLT1;RGS16;HTRA1;CXCR4;F13A1;FPR3;TREM2;CXCL13;PLD3;CCL8;GM2A;CCRL2;CCL4;TIMP3;APOE;TIMP1;FCGR1B;MSR1;FCER1G;ITGA4;RARRES2;CYBB;ASPN;DKK3;IL1A;CXCL10;TYROBP;PTPRC;FEZ1;COL6A2;COL5A2;NUCB1;CHI3L1;ITM2A"
"CPC006 HT29 24H-pp-110-22.2","32/145",1.2817155829553e-09,1.21308886859936e-06,0,0,3.32363938512671,68.0517369579734,"RTN3;ZNF132;CALCRL;IDUA;DTX2;NOL3;HIGD1B;GPHN;EBP;CDC45;CALD1;KDR;DECR2;CCHCR1;HIST1H3C;KCND2;DST;ARG1;ATAD2;NRG1;COMMD4;DUSP7;CLEC4A;GNAO1;CCNA2;ALDH4A1;ASPM;CD4;PTPRC;PARD3;PKP3;ACO2"
"LJP006 MCF7 3H-AZD-7762-3.33","18/50",1.31694391422325e-09,1.21180789173776e-06,0,0,5.42168674698795,110.862390367427,"TOP2A;CD163;PLK1;KIF14;LPL;HMGCR;AURKA;COL1A1;ASPM;CENPE;CENPF;LGALS1;UBE2S;PRC1;KIF20A;CCL18;MYBL1;DLGAP5"
"CPC020 PC3 6H-BRD-K52522949-10.0","42/228",1.40614820787808e-09,1.25892069011268e-06,0,0,2.77425491439442,56.546005654222,"C1QB;IGHM;C1QA;RTN3;CALCRL;ARHGAP19;DTX2;TMEM97;CORO1A;AURKB;ARHGAP22;EMG1;CALD1;CREG1;AP1S1;EPS8L1;APOE;CCHCR1;ATP6V1F;CD163;DST;ABCA6;UBE2C;GINS3;H2AFX;KIR3DL1;PBX1;COL1A1;HADHB;CCNA2;ARL4C;CLCN7;CNKSR1;CD4;XK;MELK;PTPRC;CD8B;KCNQ1;COPS8;DOCK2;PTMA"
"LJP006 LNCAP 24H-fostamatinib-3.33","17/45",1.59105526683337e-09,1.38698149392426e-06,0,0,5.68942436412316,115.261299185895,"RRM2;CCNF;PLK1;FOXM1;ASCL1;AURKA;AKAP12;CCNA2;RACGAP1;TUBB3;PRC1;UBE2S;RCC1;HMOX1;RGS20;KIF20A;MYBL1"
"LJP005 MCF10A 3H-geldanamycin-3.33","28/117",1.98326442783413e-09,1.68455429324188e-06,0,0,3.60416023066625,72.2220428084147,"FKBP11;IGHM;IGLL3P;HSPA4L;TMEM97;PAPSS2;DNAJB1;IGKC;HMOX1;IGHA1;AUTS2;UBE2C;IGKV1-5;EAF2;EIF2AK3;GGH;CACYBP;PDIA6;IGLJ3;POU2AF1;COL5A2;IGLV2-23;IGKV4-1;IGHD;MZB1;CYB561;IGKV3-20;IGLV3-19"
"CPC014 HT29 6H-t5212475-10.0","30/132",1.99564725916507e-09,1.65269527767755e-06,0,0,3.42278203723987,68.5661877003691,"IGHM;C1QA;HLF;FAM57A;HDC;GPR22;ARHGAP19;AKR1B1;HIGD1B;ARHGAP22;HEBP1;IL21R;EPS8L1;ST3GAL6;APOE;CR2;UBE2C;SMC1A;SYNGR3;COL1A1;EHD2;MELK;XK;REEP5;CDHR1;CLDN7;PKP3;ACO2;PTMA;DTL"
"LJP006 HA1E 24H-A443654-3.33","37/190",2.75807495830895e-09,2.22839002607176e-06,0,0,2.93278376664553,57.8014518499819,"DENND1B;PLVAP;SPON1;BTG2;CXCL9;FLT1;RGS16;LAMA4;F13A1;CXCR4;LRMP;CXCL13;THBS2;CCL8;CCRL2;C3AR1;TNFSF10;SLAMF8;TIMP3;APOE;TIMP1;GPRASP1;CCR2;DUSP4;CD93;BCL11A;PRSS16;ASPN;DKK3;CXCL10;PTPRC;FEZ1;CHI3L1;ITM2A;APBA2;CD200;HLA-DQB1"
"CPC006 MCF7 24H-geldanamycin-10.0","48/287",2.76550406308932e-09,2.18119256175945e-06,0,0,2.51878594517443,49.6353039350712,"BLK;IGHM;PLVAP;RNASEH2A;IDUA;FAM57A;F11R;MRPL12;ASCL1;NOL3;HIGD1B;LOXL1;AURKA;ARHGAP22;CDH4;DUSP10;CALD1;GJA4;SLC38A7;CAPN1;POLR2I;RFC5;TRAP1;VCAM1;DST;RPA1;SYNGR3;FMO5;ZWINT;COMMD4;NCR1;CLEC4A;CCNA2;ARL4C;CLCN7;SQLE;CXCL10;ASPM;MELK;NPEPL1;MTHFD2;REEP4;PLSCR4;PXMP2;CALU;PKP3;COPS8;DTL"
"LJP006 HA1E 24H-mitoxantrone-3.33","39/207",2.78200103877278e-09,2.14317596303226e-06,0,0,2.83743670333508,55.8977736621943,"C1QB;C1QA;SPON1;PLVAP;CXCL9;FLT1;RGS16;LAMA4;HTRA1;CXCR4;F13A1;FPR3;TREM2;THY1;F11R;AIF1;HMGN5;CCL8;GM2A;TP53TG1;MYO6;CCRL2;TIMP3;LAIR1;MSR1;FCER1G;CD93;BCL11A;RARRES2;ASPN;DKK3;CXCL10;TYROBP;PTPRC;TFDP2;COL6A2;COL5A2;CHI3L1;ITM2A"
"LJP006 A549 24H-ZSTK-474-0.04","20/64",2.82276186415329e-09,2.12515476163504e-06,0,0,4.70632530120482,92.6466022535246,"CPA3;IGHM;CD163;NNMT;GATA2;SAMSN1;GNG11;MS4A4A;IGLJ3;ALCAM;IGKC;TCN1;TFEC;C3AR1;TNFSF10;IGHD;IGKV4-1;VSIG4;CD14;FCGR1B"
"CPC013 PC3 6H-BRD-K64606589-10.0","35/176",4.14886410216491e-09,3.05411716107366e-06,0,0,2.99493428258489,57.8035232207682,"ARHGAP11A;C1QB;IGHM;C1QA;CALCRL;GPR22;DTX2;TMEM97;CORO1A;HIGD1B;AURKB;PRDX3;EMG1;CALD1;CREG1;AP1S1;EPS8L1;APOE;ANXA2;DST;UBE2C;ATAD2;NRG1;CLEC4A;COL1A1;CLCN7;CNKSR1;MELK;KIF18B;PTPRC;CD8B;GJB5;CALU;COPS8;PTMA"
"LJP005 A375 24H-CGP-60474-1.11","35/176",4.14886410216491e-09,2.98772330974598e-06,0,0,2.99493428258489,57.8035232207682,"PLVAP;BTG2;CXCL9;FLT1;RGS16;CTSZ;SPINT2;THY1;LDB2;CXCL13;GATA2;THBS2;NID2;PCSK5;PLD3;CCL8;CALD1;ADAMTS1;CCL4;GBP1;CAMP;CD52;FCER1G;MME;IGFBP3;RARRES2;ASPN;TTC39A;CXCL10;TYROBP;P2RX4;SCNN1A;COL5A2;ITM2A;HLA-DQB1"
"LJP009 PC3 24H-chelerythrine chloride-1.11","16/42",4.17696291827976e-09,2.94395901342415e-06,0,0,5.7372346528973,110.692377676805,"C1QB;IGHM;DYRK3;SLC38A1;NNMT;STAT1;IGKV1-5;IGLJ3;IGKC;TCN1;IGLV2-23;IGKV4-1;IGHD;CHI3L1;MNDA;CDK14"
"CPC004 HEPG2 6H-nocodazole-10.0","23/85",4.31725507665525e-09,2.97944565977671e-06,0,0,4.07512402551382,78.4895214064453,"CD86;HLF;GSTM1;RBPMS;GAA;ATG9A;AKR1B1;F11R;SYNGR3;CORO1A;ASPN;DKK3;C2;HEBP1;FGF5;COL1A1;AIMP2;CD6;CLDN7;NUSAP1;CALU;CCL18;AP1M2"
"LJP006 A375 24H-CGP-60474-0.37","31/144",4.37280875202742e-09,2.95619719836042e-06,0,0,3.24213520749665,62.4041655452951,"CDKN1C;PLVAP;BTG2;CXCL9;FLT1;CTSZ;F13A1;CXCR4;SPINT2;IKZF1;THY1;LDB2;CXCL13;GATA2;HMGN5;CCL8;C7;SLC37A4;DYNC1I1;CD93;VWF;RARRES2;ASPN;CXCL10;CXCL12;PTPRC;TFDP2;COL6A2;COL5A2;PECAM1;ITM2A"
"LJP009 HCC515 24H-ON-01910-0.12","15/37",4.63238951392175e-09,3.06905070076344e-06,0,0,6.1055030934549,117.165782775923,"SUV39H1;CLSTN1;KIF14;AGAP1;NDC80;AURKA;CCNA2;CCNB2;PSRC1;PDGFC;TRIP13;KIF20A;LBR;BUB1;DLGAP5"
"LJP006 HA1E 24H-JNK-9L-3.33","39/211",4.89125106385213e-09,3.17701142629737e-06,0,0,2.78364643407754,53.2673507730837,"C1QB;C1QA;SPON1;BTG2;PLVAP;CXCL9;FLT1;RGS16;CXCR4;F13A1;CXCL13;C2;MS4A4A;CCL8;CCRL2;CCL4;TIMP3;APOE;FCGR1B;DUSP4;MSR1;CD163;FCER1G;CD93;ITGA4;BIK;RARRES2;CYBB;ASPN;DKK3;GZMK;IL1A;CXCL10;TYROBP;PTPRC;FEZ1;COL5A2;CHI3L1;ITM2A"
"CPC006 VCAP 6H-parthenolide-20.0","34/169",5.04815079700858e-09,3.2158662173405e-06,0,0,3.02987096314251,57.8833936821836,"CDKN1C;IGHM;FAM57A;HTRA1;TMEM97;AURKB;AURKA;FGF5;EPS8;CCL8;FLJ13197;SLC38A7;DMD;APOE;CCR3;SYK;RFC2;GAA;SYNGR3;BMP7;BSPRY;ARHGAP33;CCNA2;SQLE;HADHA;NUDT21;MELK;CDHR1;PLSCR4;CALU;B9D2;DTL;GAPDH;ITM2B"
