"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"CPC004 HCC515 24H-chlorpromazine-10.0","24/92",5.10011158026124e-06,0.000363325368188675,0,0,2.68522455190315,32.7228127010872,"C1QB;IGHM;CR2;ATP6V0E1;IDUA;GMNN;ITSN1;CLTA;PIK3R3;CACYBP;SMC1A;CHRDL1;KIAA0889;ADCY9;TFDP1;CDK2;ALOX5AP;ALMS1;PDK3;DNAJC9;DTL;CEP76;DLGAP4;FBN1"
"CPC006 A549 6H-ym-155-0.31","24/92",5.10011158026124e-06,0.000362545700016596,0,0,2.68522455190315,32.7228127010872,"GABRB3;ACVRL1;TCERG1;UBE2C;NOS3;AKR1B1;DPT;HNRNPAB;AQP1;AURKA;FGF5;ARHGAP33;BCKDK;IL22RA1;REEP5;GJB3;REEP4;AMDHD2;COL8A2;KIF2C;ERG;APOE;CEP76;EZH2"
"CPC006 PC3 6H-azd8055-10.0","24/92",5.10011158026124e-06,0.000361769370894505,0,0,2.68522455190315,32.7228127010872,"RERGL;C1QB;C1QA;ARG1;IDUA;NOS3;POP4;CCNF;CBX1;SMC1A;CDC25C;WDR67;HIGD1B;COMMD4;EGFR;CLEC4A;COL1A1;TFDP1;CHRNG;AKT3;GPER;MCM3;KIF2C;APOE"
"CPC006 A549 6H-chemistry 2804-10.0","41/204",5.2466824975636e-06,0.000371370949603187,0,0,2.0687636866378,25.1518522014291,"TCERG1;IGHM;CD40;RNASEH2A;ZWILCH;FAM57A;BRP44;AK2;TMEM97;HIGD1B;AQP1;AURKA;FGF5;CHAF1B;NUSAP1;DMD;APOE;CCL18;CEP76;BCL2L14;TRAP1;UBE2C;NOS3;HDGFRP3;NRG1;COL1A1;NCR3;CD4;MELK;KIAA0889;REEP5;CD6;MTHFD2;CDHR1;CENPC1;GPER;COL8A2;ANGPTL2;PPARG;B4GALT6;ARHGEF6"
"CPC013 MCF7 24H-BRD-K55612480-10.0","41/204",5.2466824975636e-06,0.000370579113889748,0,0,2.0687636866378,25.1518522014291,"C1QA;CD40;IDUA;ZWILCH;NPR2;BRP44;ARHGAP19;HAB1;DPT;SLCO5A1;ASCL1;HIGD1B;ARHGAP22;UGT8;GRK6;TCP11L1;ST3GAL6;FBXO5;CCL18;ABCC3;ATP6V0E1;VCAM1;DST;CDKN2A;H2AFX;CACYBP;SMC1A;ZWINT;COL1A1;CLEC4A;CCNA2;NCR3;P2RX5;XK;PTPRC;ALMS1;NOX4;ANGPTL2;CEP85;SFI1;DTL"
"LJP009 HEPG2 24H-PF-3758309-10","34/156",5.27625087370069e-06,0.0003718746520047,0,0,2.2434247858849,27.262759301951,"SPON1;RTN1;SDC2;HEXB;SLC1A3;CYR61;BASP1;RGS1;CCL5;CCL4;SLAMF8;E2F2;CD14;FCGR1B;SLC12A8;S100A10;POLR2L;ENTPD1;EGR2;FCER1G;F12;RARRES1;NKG7;SULF1;LILRB4;TYROBP;CRISPLD2;MAN2B2;PALLD;HIST1H4H;NOX4;SNAI2;PRKD1;CDK5R1"
"CPC003 VCAP 24H-tiotidine-10.0","28/117",5.38695961710911e-06,0.000378871389121776,0,0,2.4633683923442,29.8844261009989,"IGHM;MYCBP;AK2;ARHGAP19;CXCR5;FBLN2;ARHGAP22;ADAM28;CEP76;CAST;JAG2;SMARCC1;PGAM1;TFEB;BGN;PDE4DIP;TM6SF1;ELL2;PRRC2A;CYP2C9;CD4;XK;GJB3;REEP4;COL4A3;ALOX5AP;CDC42EP1;NFKBIB"
"CPC004 HT29 6H-BRD-A68930007 (ouabain)-10.0","28/117",5.38695961710911e-06,0.000378068695500755,0,0,2.4633683923442,29.8844261009989,"C1QB;C1QA;AK2;AKR1B1;CXCL13;AQP1;AURKA;AMDHD2;NUSAP1;APOE;CCL18;GTSE1;ATP6V0E1;FCER1G;CDKN2A;NOS3;CACYBP;ATP11A;SMC1A;HNRNPAB;DKK3;COL1A1;CLCN7;AIMP2;CD6;ANGPTL2;KIF2C;HPRT1"
"CPC006 HT29 6H-bi 2536-10.0","28/117",5.38695961710911e-06,0.0003772693959331,0,0,2.4633683923442,29.8844261009989,"COL18A1;FAM57A;AK2;TMEM97;BRCA2;IER3IP1;HIGD1B;AURKB;KIF15;CDC45;CALD1;USP1;C16ORF59;APOE;ST8SIA3;CACYBP;HAUS5;COL1A1;AGBL5;CYP2C9;C1ORF116;CD4;PPFIBP2;XK;CCKBR;CDK2;NOX4;PRKCQ"
"CPC006 SKM1 6H-perhexiline maleate-10.0","28/117",5.38695961710911e-06,0.000376473468937461,0,0,2.4633683923442,29.8844261009989,"C1QB;DNMT1;GAL3ST1;IDUA;CRISP3;GMNN;ICAM2;CLTA;HIGD1B;CHRDL1;CDC20;TCP11L1;APOE;HIST1H3C;BUB1;ATP9A;PTGDR;DLGAP4;CYBB;SMC1A;ZWINT;MSH6;KIF18B;XK;GPER;CDK2;ALOX5AP;CENPQ"
