"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","%DisGeNet","num_DisGeNet","%NCG","num_NCG","%DEGs","num_DEGs"
"1","LJP005 PC3 24H-WZ-3105-1.11","52/174",2.95737569756466e-21,9.79660273575271e-17,0,0,4.5800854362091,216.500568340643,"CLIC5;IGHM;ORM1;MS4A3;CLEC10A;NCF4;TNFAIP3;SLC2A3;CXCL13;PYCARD;SOX17;CLEC5A;PPP1R16B;CD52;ENTPD1;ITGA4;OLFM4;CLEC4A;SLPI;BPI;CEACAM8;HLA-DQB1;RGS16;C5AR1;FPR3;SAMSN1;SNN;C20ORF103;CLEC7A;FRZB;CCL5;CCL4;ZBED2;GPR116;HIST1H3H;TRD@;ELANE;LYN;MGAM;TRDV3;DEFA4;HSPA6;CYBRD1;G0S2;PTPRC;IL8;CD209;OGN;FAS;CLC;CD24;ITM2A",3.84615384615385,2,0,0,9.61538461538461,5
"2","LJP006 PC3 24H-AT-7519-10","44/139",2.84883389905262e-19,4.71852358700085e-15,0,0,4.85129138068855,207.160848826121,"USP6NL;ORM1;RGS16;TRAC;AQP9;C5AR1;TNFAIP3;CSF2RB;FPR3;CXCL13;MEOX2;IL2RG;AIF1;FYB;RELB;CECR1;HCAR3;UCHL1;CCL8;RGS1;CLEC7A;LAMP3;CCL5;TRBC1;STAB1;LYN;CD96;SH2D1A;KCNJ15;CYBRD1;G0S2;CLEC4A;CD2;VNN1;SLPI;IL8;GPR183;LCN2;PECAM1;PRKCQ;CD48;CPVL;ITM2A;TLR4",2.27272727272727,1,0,0,11.3636363636364,5
"3","LJP005 PC3 24H-WZ-3105-0.37","51/188",7.74680359571393e-19,8.55402053038732e-15,0,0,4.15749572022499,173.375206557504,"CLIC5;IGHM;SPON1;ORM1;MS4A3;NCF4;HP;TNFAIP3;SLC2A3;CXCL13;HMGN5;SOX17;ANPEP;CLEC5A;CA4;PPP1R16B;ENTPD1;OLFM4;RUNX3;CLEC4A;RNF144A;TYROBP;PELI1;XCL1;CD48;BPI;CEACAM8;HLA-DQB1;RGS16;C5AR1;CST7;SAMSN1;CCL5;CCL4;PMAIP1;HIST1H3H;TRD@;ELANE;LYN;MGAM;DEFA4;BST1;PTPRC;IL8;MNDA;TEK;CLC;IL7R;CD24;ITM2A;CDK5R1",3.92156862745098,2,0,0,13.7254901960784,7
"4","LJP005 A375 24H-WZ-3105-1.11","49/182",5.30253901781839e-18,4.3912976876063e-14,0,0,4.12614205717654,164.131106016252,"CD86;CLIC5;IGHM;ADAMDEC1;PLVAP;ORM1;FLT1;NCF2;TNFAIP3;CXCL2;CTSS;MS4A4A;HMGN5;SOX17;RGS1;LAMP3;TRBC1;BLNK;CLIC2;CD52;MEF2C;CD93;CYBB;TYROBP;HLA-DQB1;RGS16;FGL2;CD1E;SAMSN1;GNA15;CCL8;CLEC7A;CCL5;UCP2;CCL4;PMAIP1;TRD@;EXPH5;LYN;TRDV3;DEFA4;IL10RA;G0S2;CFLAR;VNN1;PTPRC;TEK;IL7R;ITM2A",4.08163265306122,2,0,0,10.2040816326531,5
"5","LJP008 HCC515 24H-CGP-60474-1.11","40/129",2.73792706430129e-17,1.81393143864089e-13,0,0,4.75214589087885,181.231378384624,"ITK;PLVAP;SPON1;ENPEP;TRAC;AQP9;TNFAIP3;CXCL13;TARP;CD3E;IL2RG;CD3D;CRIP1;SEL1L3;HCAR3;UCHL1;FCGR3B;LAMP3;CCL5;TRBC1;CCR7;TRD@;TGM2;CD52;EGR2;GOLM1;SH2D1A;NKG7;TMEM111;CD2;DARC;TYROBP;IL8;ELF3;CD8A;CPD;IL2RB;LCN2;CD48;IL7R",2.5,1,0,0,12.5,5
"6","LJP008 HA1E 24H-olaparib-10","46/177",2.45577591355168e-16,1.35583388187188e-12,0,0,3.98294261532134,143.158582697654,"FBN2;IGHM;KLRB1;TRAC;ITGB2;ATP2A3;CXCR4;IL2RG;CORO1A;SAMSN1;CD3D;HSPA13;RGS4;PLAC8;AKAP13;RGS1;FRZB;LAMP3;CCL5;TRBC1;EPB41L3;SLAMF7;ELANE;CD52;MEF2C;CD93;ITGA4;TGFB3;IL10RB;GZMA;ASNS;CFLAR;OLFM4;TYROBP;PTPRC;SPINT1;CCPG1;LCK;CPD;ATM;LCP2;CD48;MNDA;TACC2;EVI2B;IGLV3-19",2.17391304347826,1,0,0,8.69565217391304,4
"7","LJP006 HS578T 24H-AZD-7762-1.11","38/124",2.65136705628501e-16,1.25470264437853e-12,0,0,4.69657644296132,168.448754443675,"CLIC5;ADAMDEC1;SPON1;ENPEP;MS4A3;NCF2;C5AR1;FGL2;FPR1;TOB1;AIF1;MS4A4A;DACH1;TDO2;CLEC7A;PERP;MKNK1;CHN2;C3AR1;BLNK;PMAIP1;HIST1H3H;VSIG4;PLS1;CD163;JUP;MS4A6A;CEACAM1;TYROBP;VNN1;SPINT1;CEACAM6;QPCT;TRIB3;MNDA;RAPGEF5;CPVL;ABCG1",0,0,0,0,7.89473684210526,3
"8","LJP005 HS578T 24H-AS-601245-1.11","42/150",2.71757007089445e-16,1.12527782710562e-12,0,0,4.2911877394636,153.803134738491,"IGHM;IL1RN;SPON1;BCL2A1;TRAC;PRF1;ICAM3;CXCL1;IKZF1;CXCL13;ARPP19;RASGRP1;CD3D;HSPA13;CSRP2;CCL5;TRBC1;PMAIP1;SFN;PHACTR1;S100A14;TPSAB1;NEFH;CD177;EXPH5;CD52;PRKCB;GZMA;SLC11A2;GZMB;G0S2;CD2;ZAP70;PTPRC;IL8;LCN2;XCL1;CD48;LTB;IL7R;ITM2A;CDK5R1",4.76190476190476,2,0,0,7.14285714285714,3
"9","LJP006 HA1E 24H-QL-XII-47-10","47/190",9.32293200199024e-16,3.43146050553254e-12,0,0,3.79108691268401,131.205288393714,"PPP1R15A;LINC00341;CEBPB;CD83;NCF2;CLEC10A;RGS16;FGL2;CXCR4;SLC2A3;CXCL13;AIF1;MS4A4A;ISLR;RGS1;GNLY;TRBC1;OLFML1;CCL4;BLNK;PMAIP1;VSIG4;TPSAB1;FCGR1B;LYN;ENTPD1;CD163;BIK;IL1R2;IL10RA;P2RY14;HSPA6;RNASE6;PLXDC1;MS4A6A;NR4A3;IL2RB;PELI1;XCL1;IRF8;MNDA;CD69;MCTP2;ITM2A;CD200;HLA-DQB1;CDK5R1",2.12765957446809,1,0,0,4.25531914893617,2
"10","LJP005 A549 24H-CYT387-10","35/111",1.49032033093934e-15,4.93683512826965e-12,0,0,4.83241862552207,164.977734407487,"FCN1;CYFIP2;CX3CR1;ITK;IGHM;ATP8A1;SATB1;TRAC;PRF1;IKZF1;TARP;FAIM3;STK10;KLRK1;CCL8;TDO2;GNLY;PHACTR1;PLXNC1;TRD@;MAP3K5;EGR2;PRKCH;EGFL6;ACSL1;GZMB;FMO1;SORL1;GZMH;SELL;OAS1;LCK;GPER;TLR4;CD200",0,0,0,0,5.71428571428571,2
"11","LJP006 HEPG2 24H-withaferin-a-3.33","40/144",1.8795455499495e-15,5.6601659897843e-12,0,0,4.2571306939123,144.349707858834,"PPP1R15A;ITK;IGHM;CEBPB;NCF2;C5AR1;HP;NPL;CXCL13;MAP1LC3B;FCGR3B;CSRP2;GNLY;CYP1B1;MIR22HG;S100A12;SFN;CCR7;NQO1;CD163;GOLM1;DEFA4;GZMA;GFPT1;HSPA6;PPBP;MERTK;RUNX3;ELL2;TMEM111;ISG20;CYLD;RIT1;NR4A3;IL8;KRT17;ST7;IL2RB;LCN2;IL7R",2.5,1,0,0,5,2
"12","LJP006 HS578T 24H-withaferin-a-10","43/167",3.335226636784e-15,9.20689313084223e-12,0,0,3.94613072705164,131.541251998458,"PPP1R15A;IGHM;SPON1;SLC20A1;RGS16;C5AR1;FGL2;HP;FPR1;SLC2A3;LRMP;CXCL13;TOB1;CCND3;MAP1LC3B;ADAM28;EDNRB;CSRP2;RGS1;BLNK;MIR22HG;PMAIP1;SFN;CCR7;TPSAB1;IL6R;FCGR1B;MFAP3L;CD163;VCAM1;ARG1;IL10RA;HSPA6;MS4A6A;TYROBP;NR4A3;IL8;PELI1;IRF8;MNDA;CLC;EZR;CD200",2.32558139534884,1,0,0,6.97674418604651,3
"13","LJP007 HEPG2 24H-NVP-BGT226-3.33","31/91",5.49972975609152e-15,1.40141575307914e-11,0,0,5.2208328070397,171.421228683121,"CD86;OXTR;TNFAIP6;GPR65;LY75;FAM129A;SAMHD1;CTSS;UCHL1;TDO2;CCL5;IL6R;CCR2;EGFL6;APOBEC3G;CYBB;G0S2;RUNX3;VCAN;CLIP1;OAS1;IL8;GPR183;IL2RB;FAS;ITGBL1;LCP2;MNDA;XAF1;LTF;BIRC3",3.2258064516129,1,0,0,9.67741935483871,3
"14","LJP006 HA1E 24H-alvocidib-0.37","47/204",1.71672247612609e-14,4.06201062458235e-11,0,0,3.53091428142138,111.915062369876,"ADAMDEC1;PLVAP;IGSF6;FLT1;ITGAM;NCF2;RGS16;AQP9;CXCR4;DPT;FPR3;TREM2;LRMP;CXCL13;SAMSN1;CTSS;SEL1L3;HCAR3;HMGN5;CCL8;RGS1;CLEC7A;LAMP3;CCL5;CCRL2;CCL4;C3AR1;SLAMF8;GPR116;BLNK;VSIG4;CLIC2;FCGR1B;EXPH5;MSR1;MEF2C;EGFL6;ITGA4;CD300A;CYBB;ARHGAP25;ARL4C;TYROBP;PTPRC;XCL1;LTB;ABCG1",2.12765957446809,1,0,0,6.38297872340426,3
"15","LJP006 HS578T 24H-BMS-387032-0.37","41/160",1.75040447585282e-14,3.86559324447336e-11,0,0,3.9272030651341,124.399436865591,"CLIC5;SPON1;NCF2;AQP9;LST1;C5AR1;FGL2;FPR1;FPR3;SAMSN1;CD3D;FYB;EPB41L4B;PDLIM3;DACH1;FCGR3B;CLEC7A;LAMP3;ALOX5;PERP;C3AR1;BLNK;TPSAB1;CLIC2;PLS1;EXPH5;BIK;CYBB;G0S2;SORL1;PARP8;TYROBP;VNN1;SPINT1;IL8;IL1B;LCN2;PRKCQ;CLC;IL7R;HLA-DQB1",7.31707317073171,3,0,0,9.75609756097561,4
"16","LJP006 HA1E 24H-JNK-9L-10","47/209",4.52207360336846e-14,9.36238813657397e-11,0,0,3.44644264789455,105.899603704473,"FBN2;CD84;PLVAP;IGSF6;FLT1;NCF2;RGS16;LAMA4;AQP9;PRF1;CXCR4;DPT;TREM2;CTSS;C2;MS4A4A;CECR1;CCL8;HEY1;RGS1;LAMP3;CCL5;CCL4;SLAMF8;BLNK;LPXN;VSIG4;TPSAB1;CLIC2;FCGR1B;EXPH5;MSR1;NQO1;MEF2C;CD163;EGFL6;CD93;ITGA4;BIK;ARHGAP25;SORL1;TYROBP;PTPRC;IL1B;XCL1;PION;HLA-DQB1",8.51063829787234,4,0,0,4.25531914893617,2
"17","LJP006 HA1E 24H-WZ-4-145-10","41/165",5.41662734703447e-14,1.05547763234038e-10,0,0,3.80819691164519,116.32791692322,"RTN2;RTP4;RGS16;FPR1;ATP2A3;CXCR4;TMEM140;USP18;OASL;TYMP;IFIH1;LAMP3;OLFML1;C3AR1;GPR116;CASP1;SFN;PLXNC1;LGALS9;APOL1;FCGR1B;HERC6;EXPH5;RAP1GAP2;CD163;EGFL6;JUP;SP110;CD300A;RARRES3;INSR;MX2;HSPA6;RNASE6;ISG20;TYROBP;PPFIBP2;SLC7A7;OAS1;SLCO3A1;XAF1",0,0,0,0,7.31707317073171,3
"18","LJP006 HS578T 24H-celastrol-10","37/137",5.61251973639913e-14,1.03289071548865e-10,0,0,4.13904969656291,126.287338053733,"CCL13;NCF2;C5AR1;CXCL1;ARRB2;CTSS;UGT8;EPB41L4B;FCGR3B;FRZB;ALOX5;PERP;UCP2;BLNK;MYH11;SFN;VSIG4;TPSAB1;PLS1;EXPH5;CCR2;MEF2C;EGFL6;HSPA6;PLCL2;G0S2;CNPY3;OLFM4;VNN1;IL8;CEACAM6;IL1B;QPCT;PRKCQ;FCGR2B;ABCG1;HLA-DQB1",8.10810810810811,3,0,0,5.40540540540541,2
"19","LJP006 HME1 24H-sorafenib-10","33/111",6.42599986053645e-14,1.12035616515858e-10,0,0,4.55628041834938,138.400840713342,"CD86;C1ORF38;FAM129A;TNFAIP3;CXCL2;AIF1;CTSS;SEL1L3;RELB;IFIH1;CLEC7A;UCP2;PMAIP1;PHGDH;CLIC2;RIPK2;RARRES1;TNFSF13;GFPT1;HSPA6;CYBB;BTN3A3;ISG20;PTPRD;TYROBP;VNN1;IL8;SLC7A8;DOK5;PSAT1;IRF1;BIRC3;HLA-DQB1",3.03030303030303,1,0,0,9.09090909090909,3
"20","LJP008 HEPG2 24H-CGP-60474-1.11","36/131",6.8681733401189e-14,1.13757555032389e-10,0,0,4.21163464069492,127.651668840828,"CYFIP2;CDKN1C;ITK;ADAMDEC1;ENPEP;RTN1;FAM129A;CXCL13;IL2RG;RASGRP1;IL27RA;SEL1L3;RGS4;LGALS2;UCHL1;LAMP3;ANPEP;KIAA0226L;TRBC1;EPB41L3;GPR116;CYP1B1;DMD;HLA-DOB;CD52;SVIL;EGR2;EGFL6;RARRES1;OLFM4;CXCL11;PTPRC;ELF3;CD48;CPVL;HLA-DQB1",2.77777777777778,1,0,0,5.55555555555556,2
"21","LJP008 HEPG2 24H-CGP-60474-10","39/152",7.27979518608956e-14,1.14833569206858e-10,0,0,3.93224440411373,118.954673762999,"SPON1;ENPEP;RTN1;FAM129A;CXCL13;TARP;IL2RG;SAMSN1;PLA2G7;RASGRP1;CD3D;IL27RA;SEL1L3;RAB11FIP1;RGS1;LAMP3;KIAA0226L;CCL5;TRBC1;CCL4;SLAMF8;CD52;WNT5B;PRKCB;RARRES3;SH2D1A;G0S2;CFLAR;OLFM4;OSMR;ARHGAP25;BSPRY;TYROBP;ELF3;GPR183;CPD;CD48;EZR;HLA-DQB1",7.69230769230769,3,0,0,10.2564102564103,4
"22","LJP006 HCC515 24H-CGP-60474-10","48/221",9.83448267097976e-14,1.4808048770858e-10,0,0,3.32865241587351,99.6941266419916,"CDKN1C;CD86;CLIC5;PLVAP;HEXB;AQP9;TRAC;COX17;ITGB2;FGL2;LY96;CTSW;IL2RG;ADCY7;AIF1;CTSS;SEL1L3;HCAR3;DACH1;FCGR3B;GNLY;FRZB;CCL5;TRBC1;STAB1;CCL4;GPR116;LOC390940;CTBS;FCGR1B;JAM2;EGR2;EGFL6;VWF;SH2D1A;CYBB;PHKB;PLXDC1;TYROBP;CEACAM6;LCK;COL4A3;PECAM1;ITGBL1;CD48;TEK;CPVL;ABCG1",2.08333333333333,1,0,0,0,0
"23","LJP006 HS578T 24H-CGP-60474-10","41/169",1.28993658193224e-13,1.85784518317772e-10,0,0,3.71806207349974,110.348413183256,"CD84;SPON1;HIP1;CLEC10A;LST1;STXBP2;FGL2;FPR1;DPT;ARRB2;PTGS2;CD3D;AIF1;CTSS;FYB;CLEC7A;LAMP3;ALOX5;PERP;TRBC1;BLNK;CLIC2;EXPH5;EGFL6;OMD;IL18;CFLAR;SORL1;RNF144A;CD2;CD4;TYROBP;VNN1;SPINT1;LCN2;PRKCQ;IL7R;RAPGEF5;CPVL;ITM2A;FCGR2C",4.8780487804878,2,0,0,2.4390243902439,1
"24","LJP009 HEPG2 24H-dabrafenib-1.11","27/77",1.39282583166114e-13,1.92244785415029e-10,0,0,5.37393640841917,159.080724870867,"CEBPB;SHMT2;HP;SLA;SLC3A2;IKZF1;CXCL5;FYB;SPOCK2;GRB10;PIEZO2;EIF4EBP1;CYP1B1;PHGDH;PCK2;YARS;NQO1;MARCKSL1;ANXA3;ASNS;RNASE3;SLC39A14;RUNX1;SLC7A7;CEACAM6;LCN2;CLC",7.40740740740741,2,0,0,7.40740740740741,2
"25","LJP006 HS578T 24H-celastrol-3.33","45/201",1.85801428288128e-13,2.46194324538901e-10,0,0,3.43112026076514,100.580195166671,"PPP1R15A;CHIC2;NCF2;RGS16;C5AR1;FGL2;SLC2A3;CXCL1;PTGS2;CXCL13;TOB1;MAP1LC3B;DACH1;FCGR3B;TDO2;HEY1;SPR;RGS1;MIR22HG;PMAIP1;HIST1H3H;SFN;STX3;BID;FCGR1B;CD163;MGAM;IL1R2;IL10RA;HSPA6;IL18;CEACAM1;NR4A3;IL8;CEACAM6;ST7;PELI1;LCN2;MNDA;ERG;EZR;CD24;ITM2A;CD200;CDK5R1",2.22222222222222,1,0,0,4.44444444444444,2
"26","LJP005 A549 24H-LDN-193189-10","42/179",2.20275960965072e-13,2.80648518574192e-10,0,0,3.59596737943877,104.800496688465,"PPP1R15A;IGHM;CD83;PID1;TNFAIP6;SLC43A3;FGL2;TNFAIP3;CXCL1;IKZF1;PTGS2;CXCL2;RELB;CCL8;PSTPIP2;LAMP3;CCL5;SLAMF7;PMAIP1;NEFH;ZNF165;MEF2C;HSPA6;PLAUR;SAMD4A;CFLAR;SELE;NFKB1;NFKB2;ISG20;NR4A3;VNN1;IL8;TNIP1;IL1B;IRF1;POU2AF1;GPER;LCN2;ITM2A;BIRC3;HLA-DQB1",11.9047619047619,5,0,0,11.9047619047619,5
"27","LJP006 PC3 24H-JNK-9L-3.33","43/189",3.55605053758703e-13,4.36287889289289e-10,0,0,3.48679275882341,99.9487598951074,"CLIC5;IGHM;PLVAP;ORM1;NCF1C;CXCL13;PTGS2;RASGRP1;CD3D;AIF1;UQCRH;CECR1;RAB11FIP1;CCL8;GNG7;CCL5;TRBC1;GPR171;UCP2;ZBED2;CD38;CCR2;CD96;MEF2C;CD93;VWF;DEFA4;GZMA;SH2D1A;HSPA6;RUNX3;GZMK;CXCL11;SLPI;APOC2;PECAM1;CD24;CPVL;ITM2A;OPTN;PFN2;BIRC3;HLA-DQB1",6.97674418604651,3,0,0,4.65116279069767,2
"28","LJP006 A375 24H-celastrol-10","35/133",6.18343825233422e-13,7.31544912667226e-10,0,0,4.03307118370639,113.376615207295,"FAM49A;CX3CR1;CLIC5;IGHM;ADAMDEC1;PID1;RTN1;CLEC10A;FGL2;FAM129A;CXCR4;SLC2A3;TAPBPL;GIMAP6;SAMHD1;LGALS2;SOX17;FRZB;PERP;CCL5;EPB41L3;CASP1;CD37;TRD@;CCR2;LYN;MEF2C;TRDV3;SLC11A2;CACNA2D3;PTPRC;SLCO3A1;TEK;IL7R;IGKV3-20",2.85714285714286,1,0,0,2.85714285714286,1
"29","LJP006 HA1E 24H-CGP-60474-10","42/187",1.05780458643489e-12,1.20830464587042e-09,0,0,3.44212920277829,94.9161121166625,"ADAMDEC1;CD84;PLVAP;SPON1;IGSF6;CLEC10A;RGS16;LAMA4;FGL2;CXCR4;FPR3;TREM2;CD3D;AIF1;SEL1L3;ADAM28;CCL8;RGS1;CLEC7A;GNLY;LAMP3;PERP;CCL5;SLAMF8;BLNK;CLIC2;FCGR1B;CCR2;SEMA4A;MEF2C;EGFL6;RARRES3;KCNJ15;ARHGAP25;ARL4C;TYROBP;VNN1;PTPRC;IL1B;ITM2A;ABCG1;HLA-DQB1",7.14285714285714,3,0,0,4.76190476190476,2
"30","LJP005 SKBR3 24H-mitoxantrone-0.37","28/89",1.07517313921087e-12,1.18720618031664e-09,0,0,4.82155925782427,132.875130812764,"HCP5;CD83;PID1;TNFAIP3;RASGRP1;RELB;IFIH1;LBH;APOL6;CCL8;GNLY;LAMP3;CCL5;TRBC1;CCL4;CYTH1;IL15RA;GZMA;TNFRSF9;G0S2;NKG7;IL8;CEACAM6;CD8A;IRF1;IL2RB;OPTN;BIRC3",3.57142857142857,1,0,0,17.8571428571429,5
"31","LJP006 BT20 24H-WZ-4-145-3.33","37/150",1.1676042678388e-12,1.24767932182026e-09,0,0,3.78033205619412,103.86865723897,"CYFIP2;UBA7;MVP;HNMT;TOB1;CRIP1;AIF1;SEL1L3;PYCARD;DACH1;RASSF2;CLEC7A;STAB1;BLNK;GBP2;DENND2D;RARRES3;MX2;PRKCD;SLC11A2;RARRES1;TNFSF13;HSPA6;RNASE6;PPBP;MERTK;SORL1;SH3YL1;VCAN;TYROBP;SLC7A7;SLPI;ELF3;ARPC3;ITGBL1;PTPN6;TRIM38",2.7027027027027,1,0,0,2.7027027027027,1
"32","LJP006 HS578T 24H-BMS-387032-10","41/180",1.20632379578769e-12,1.24877131435197e-09,0,0,3.49084716900809,95.8008672811598,"CD84;PID1;AQP9;LST1;STXBP2;C5AR1;FGL2;FAM129A;DPT;FPR3;IL2RG;CD3D;FYB;EPB41L4B;CASP8;PLN;CCL8;TDO2;CLEC7A;FRZB;LAMP3;PERP;TRBC1;GPR116;BLNK;HERC6;EXPH5;AOC3;EGFL6;JUP;PPP2R5A;SORL1;CD2;CD4;TYROBP;SPINT1;IL8;IL1B;LCN2;CD48;IL7R",2.4390243902439,1,0,0,2.4390243902439,1
"33","LJP006 PC3 24H-sorafenib-10","26/78",1.52559001284245e-12,1.53141499289148e-09,0,0,5.10855683269476,138.996883203198,"IL1RN;TNFAIP6;NCF4;SLC3A2;CXCL2;FAIM3;IKBKB;OGFRL1;EIF4EBP1;PMAIP1;PHGDH;UPP1;PCK2;YARS;ANXA3;RIPK2;ASNS;SLC7A5;DDAH1;PSAT1;IL1B;FAS;TRIB3;IL7R;BIRC3;AARS",7.69230769230769,2,0,0,11.5384615384615,3
"34","LJP006 HA1E 24H-AT-7519-10","46/222",1.90053310099172e-12,1.85167822068976e-09,0,0,3.17558938248593,85.7056220167427,"ADAMDEC1;SPON1;CD84;PLVAP;IGSF6;FLT1;NCF2;CLEC10A;RGS16;AQP9;CXCR4;DPT;FPR3;TREM2;CXCL13;CD3D;AIF1;FAM149A;CTSS;CECR1;HCAR3;CCL8;LAMP3;CCL5;TRBC1;CCRL2;CCL4;SLAMF8;BLNK;VSIG4;TPSAB1;CCR5;ZNF467;FCGR1B;EXPH5;LYN;P2RY13;NQO1;EGFL6;ARHGAP25;CD2;TYROBP;PTPRC;IL1B;XCL1;ITM2A",6.52173913043478,3,0,0,4.34782608695652,2
"35","LJP006 HS578T 24H-KIN001-043-10","33/124",2.00854838906395e-12,1.90100496960378e-09,0,0,4.07860585836114,109.851574839404,"CLIC5;CCL13;ENPEP;LINC00341;SHMT2;CLEC10A;C2;MS4A4A;EDNRA;TDO2;LAMP3;C1RL;PMAIP1;VSIG4;CLIC2;IL6R;EGFL6;TGFB3;HSPA6;KCNJ15;ASNS;CFLAR;EREG;ARL4C;EVI2A;SLC7A8;CD209;TRIB3;ATM;CPVL;FCGR2B;EVI2B;FCGR2C",0,0,0,0,6.06060606060606,2
"36","LJP006 HCC515 24H-CGP-60474-0.37","46/225",3.12733770464655e-12,2.8776719112256e-09,0,0,3.13324819071946,83.0023735143861,"USP6NL;CDKN1C;ENPEP;TRIO;AQP9;PRF1;NCF1C;TNFAIP3;CTSW;CST7;AIF1;CTSS;RAB11FIP1;DUSP10;FCGR3B;CCL8;GNLY;FRZB;PERP;LAMP3;CCL5;TRBC1;EPB41L3;CCL4;KDR;GPR116;MIR22HG;PMAIP1;SFN;PHACTR1;CD96;EGR2;MX2;LY86;CYBB;RUNX3;TYROBP;NR4A3;IL8;CEACAM6;APOC2;IL2RB;CD48;CLC;EZR;PFN2",2.17391304347826,1,0,0,10.8695652173913,5
"37","LJP006 HS578T 24H-CGP-60474-0.37","38/164",4.60447368206976e-12,4.12237284303359e-09,0,0,3.55106999345856,92.6971053478747,"SPON1;C5AR1;FGL2;PRF1;FPR1;FAM149A;FYB;HCAR3;EPB41L4B;FCGR3B;CLEC7A;GNLY;LAMP3;CCL5;BLNK;VSIG4;EXPH5;EGFL6;BIK;CYBB;G0S2;CNPY3;SORL1;PARP8;SH3YL1;CD4;TYROBP;VNN1;SPINT1;IL8;CEACAM6;LCN2;ITGBL1;PRKCQ;CLC;IL7R;RAPGEF5;CPVL",2.63157894736842,1,0,0,7.89473684210526,3
"38","LJP006 HS578T 24H-JNK-9L-3.33","41/188",5.40822348668859e-12,4.71454766368543e-09,0,0,3.34230048096519,86.7096371212569,"CLIC5;CD84;SPON1;NCF2;STXBP2;C5AR1;FGL2;IL2RG;AIF1;CECR1;UGT8;GLIPR1;SOX17;CLEC7A;LAMP3;ALOX5;PERP;VSIG4;TPSAB1;BID;FCGR1B;HERC6;EXPH5;MFAP3L;EGFL6;ITGA4;PRKCB;DEFA4;HSPA6;CYBB;SORL1;SH3YL1;CD4;TYROBP;VNN1;IL8;PRKCQ;IL7R;RAPGEF5;CPVL;HLA-DQB1",4.8780487804878,2,0,0,2.4390243902439,1
"39","LJP006 HA1E 24H-NVP-TAE684-3.33","36/150",5.60070956008537e-12,4.75715653557405e-09,0,0,3.67816091954023,95.2942632425049,"RTN2;CD40;UBA7;C1ORF38;SLC43A3;ATP2A3;TNFAIP3;USP18;SEL1L3;OASL;RELB;IFIH1;SNN;RASSF2;CCL8;LAMP3;CCL5;MYH11;GBP2;NEFH;APOL3;HERC6;VCAM1;SP110;RARRES3;MX2;NKG7;RAB27A;ISG20;CXCL11;OAS1;IRF1;LTB;XAF1;CD24;BIRC3",2.77777777777778,1,0,0,13.8888888888889,5
"40","LJP006 HS578T 24H-alvocidib-3.33","39/176",1.05743620361228e-11,8.75715792021506e-09,0,0,3.39602925809822,85.8264507222576,"CD84;PLVAP;SPON1;NCF2;AQP9;STXBP2;C5AR1;FGL2;FAM129A;DPT;FPR3;HMGN5;FCGR3B;CSRP2;CCL8;SOX17;CLEC7A;LAMP3;TRBC1;CCL4;BLNK;MBP;VSIG4;EXPH5;MFAP3L;AOC3;EGR2;EGFL6;CYBB;G0S2;SORL1;CD2;CD4;TYROBP;CD8A;CEACAM6;IL1B;LCN2;IL7R",2.56410256410256,1,0,0,5.12820512820513,2
"41","LJP007 HEPG2 24H-OTSSP167-0.12","24/72",1.09988067926568e-11,8.88649936130611e-09,0,0,5.10855683269476,128.905411608729,"CD97;IL1RN;ENPEP;EGR2;EGFL6;CRISP3;G0S2;CTSW;IL2RG;RUNX3;SEL1L3;FGR;HCAR3;SH3YL1;DUSP10;TYROBP;KIAA0226L;GPR183;BLNK;MMP19;ITGBL1;TRIM38;PLS1;MFAP3L",4.16666666666667,1,0,0,8.33333333333333,2
"42","LJP006 HS578T 24H-CGP-60474-0.12","37/161",1.1394537631687e-11,8.98703460922056e-09,0,0,3.52204849955974,88.7481802077596,"CDKN1C;CD84;SPON1;NCF2;AQP9;FGL2;PRF1;CD3D;FYB;MS4A4A;EPB41L4B;FCGR3B;CSRP2;PERP;CCL4;BLNK;VSIG4;TPSAB1;CLIC2;FCGR1B;EXPH5;EGFL6;IL18;SORL1;TYROBP;NR4A3;VNN1;PTPRC;SPINT1;IL8;CEACAM6;IL1B;LCN2;PRKCQ;IL7R;RAPGEF5;ABCG1",2.7027027027027,1,0,0,0,0
"43","LJP005 PC3 24H-WZ-3105-3.33","38/169",1.21720352051251e-11,9.37699623732499e-09,0,0,3.44600875104854,86.6046783813344,"CLIC5;PLVAP;ORM1;RGS16;TNFAIP3;CSF2RB;FPR3;IKZF1;CXCL13;SAMSN1;AIF1;PYCARD;CECR1;HCAR3;RGS1;CLEC7A;FRZB;LAMP3;STAB1;GPR116;BLNK;HIST1H3H;CYTIP;CD52;EGFL6;DEFA4;CYBRD1;OLFM4;CLEC4A;NR4A3;PTPRC;IL8;CD209;LTB;CD69;IL7R;CD200;HLA-DQB1",2.63157894736842,1,0,0,10.5263157894737,4
