"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","%DisGeNet","num_DisGeNet","%NCG","num_NCG","%DEGs","num_DEGs"
"341","LJP005 HT29 24H-neratinib-3.33","5/62",0.000321422571208487,0.031224176228306,0,0,8.4005376344086,67.563456647738,"SLC7A5;PSAT1;DDIT4;EIF4EBP1;AARS",0,0,0,0,40,2
"342","CPD003 PC3 6H-nizatidine-10.0","4/35",0.000341450953331076,0.0330728195322959,0,0,11.9047619047619,95.0274584589671,"HDC;RAB27A;ASGR2;C2",0,0,0,0,25,1
"343","LJP009 HCC515 24H-ON-01910-3.33","4/35",0.000341450953331076,0.0329763973179161,0,0,11.9047619047619,95.0274584589671,"PRKCH;GIMAP6;FLI1;RELB",0,0,0,0,0,0
"344","LJP007 HEPG2 24H-NVP-BGJ398-10","4/35",0.000341450953331076,0.0328805356978059,0,0,11.9047619047619,95.0274584589671,"TCN1;CRISP3;EIF4EBP1;OLFM4",0,0,0,0,0,0
"345","LJP009 HA1E 24H-ponatinib-1.11","5/63",0.00034644056101189,0.0332643189103764,0,0,8.26719576719577,65.8713566066501,"SLC7A5;PSAT1;DDIT4;EIF4EBP1;SLC3A2",0,0,0,0,40,2
"346","LJP005 HA1E 24H-pelitinib-1.11","5/63",0.00034644056101189,0.0331681792603465,0,0,8.26719576719577,65.8713566066501,"PSAT1;LAMP3;DDIT4;TRIB3;SLC3A2",0,0,0,0,60,3
"347","LJP008 MCF7 24H-CTB-3.33","5/63",0.00034644056101189,0.0330725937293368,0,0,8.26719576719577,65.8713566066501,"SLC7A5;CEACAM6;TCN1;DDIT4;S100A12",0,0,0,0,40,2
"348","LJP008 HT29 24H-dasatinib-3.33","5/63",0.00034644056101189,0.0329775575404594,0,0,8.26719576719577,65.8713566066501,"MS4A3;TCN1;CRISP3;LCN2;ELANE",0,0,0,0,0,0
"349","LJP005 SKBR3 24H-vemurafenib-10","5/63",0.00034644056101189,0.0328830659715756,0,0,8.26719576719577,65.8713566066501,"CEACAM6;PSAT1;DDIT4;CCL4;EIF4EBP1",0,0,0,0,20,1
"350","LJP006 A375 24H-afatinib-1.11","5/63",0.00034644056101189,0.0327891143545139,0,0,8.26719576719577,65.8713566066501,"SLC7A5;CCL8;PSAT1;SLC3A2;AARS",0,0,0,0,20,1
"351","LJP006 HS578T 3H-alvocidib-10","5/63",0.00034644056101189,0.0326956980743016,0,0,8.26719576719577,65.8713566066501,"CEACAM6;LCN2;TPSAB1;OLFM4;CORO1A",0,0,0,0,20,1
"352","LJP009 PC3 24H-regorafenib-10","6/97",0.000346746684189836,0.0326316211945242,0,0,6.44329896907217,51.3332220448027,"PSAT1;DDIT4;EIF4EBP1;LCN2;TRIB3;AARS",0,0,0,0,33.3333333333333,2
"353","LJP006 HT29 24H-alvocidib-10","6/97",0.000346746684189836,0.0325391803412819,0,0,6.44329896907217,51.3332220448027,"SELL;PRKCB;LAMP3;CCR7;CST7;CD3D",0,0,0,0,50,3
"354","CPC006 HA1E 24H-4-demethoxydaunorubicin hydrochloride (65)-0.08","8/180",0.00035700083579906,0.0334068070245188,0,0,4.62962962962963,36.748946458396,"LST1;DDIT4;ARHGEF3;IL21R;IL16;MYO1F;AARS;ASGR2",0,0,0,0,12.5,1
"355","CPC008 A375 6H-ncgc00184724-01-10.0","3/15",0.000363979742445275,0.0339639237978653,0,0,20.8333333333333,164.966923843731,"SPR;CCL5;CORO1A",33.3333333333333,1,0,0,33.3333333333333,1
"356","LJP005 A375 24H-CGP-60474-0.12","6/98",0.000366452300679944,0.0340985924503478,0,0,6.37755102040816,50.4569017431158,"CCL8;PSTPIP2;CCL5;APOC2;ICAM3;FCGR1B",16.6666666666667,1,0,0,16.6666666666667,1
"357","LJP006 HME1 24H-KIN001-043-1.11","6/98",0.000366452300679944,0.034003078185781,0,0,6.37755102040816,50.4569017431158,"CCL8;PSAT1;EIF4EBP1;TRIB3;SLC3A2;SLC1A5",0,0,0,0,16.6666666666667,1
"358","LJP009 HEPG2 24H-RAF 265-1.11","5/64",0.000372904132139802,0.0345050901711259,0,0,8.13802083333333,64.2430760884383,"PSAT1;GPR183;APOC2;DDIT4;EIF4EBP1",0,0,0,0,40,2
"359","LJP008 HCC515 24H-AZ20-1.11","5/64",0.000372904132139802,0.0344089757138247,0,0,8.13802083333333,64.2430760884383,"CCL5;CYBRD1;SLC3A2;RELB;AARS",20,1,0,0,0,0
"360","LJP006 A549 24H-ZSTK-474-0.04","5/64",0.000372904132139802,0.0343133952257308,0,0,8.13802083333333,64.2430760884383,"TCN1;C3AR1;GIMAP4;SAMSN1;FCGR1B",0,0,0,0,20,1
"361","LJP006 HME1 3H-canertinib-3.33","5/64",0.000372904132139802,0.0342183442694268,0,0,8.13802083333333,64.2430760884383,"PSAT1;LAMP3;DDIT4;TRIB3;SLC3A2",0,0,0,0,60,3
"362","LJP007 HEPG2 24H-TPCA-1-10","5/64",0.000372904132139802,0.0341238184565279,0,0,8.13802083333333,64.2430760884383,"EVI2A;PSAT1;DDIT4;EIF4EBP1;FCGR1B",0,0,0,0,20,1
"363","LJP005 PC3 24H-WZ-3105-0.12","7/138",0.000378626922449697,0.0345520535346244,0,0,5.28381642512077,41.6309740928856,"CD2;FNBP1;NCF4;DDIT4;TARP;IL7R;CD3D",0,0,0,0,14.2857142857143,1
"364","LJP008 A375 24H-rocilinostat-1.11","4/36",0.00038126871784231,0.0346975482067153,0,0,11.5740740740741,91.1111821211573,"CEACAM6;HP;LCN2;OLFM4",0,0,0,0,0,0
"365","CPC010 VCAP 6H-doxapram-10.0","4/36",0.00038126871784231,0.0346024864308065,0,0,11.5740740740741,91.1111821211573,"ITGA2B;DDIT4;IL16;CYTH1",0,0,0,0,25,1
"366","LJP005 MDAMB231 24H-neratinib-0.37","4/36",0.00038126871784231,0.034507944118154,0,0,11.5740740740741,91.1111821211573,"SLC7A5;PSAT1;SLC1A5;AARS",0,0,0,0,25,1
"367","LJP005 SKBR3 3H-TG-101348-0.12","4/36",0.00038126871784231,0.0344139170224642,0,0,11.5740740740741,91.1111821211573,"PRKCH;CCL5;TARP;CD3D",25,1,0,0,0,0
"368","LJP006 LNCAP 24H-sirolimus-3.33","4/36",0.00038126871784231,0.0343204009435988,0,0,11.5740740740741,91.1111821211573,"PRKCH;TPSAB1;CORO1A;RELB",0,0,0,0,25,1
"369","LJP006 SKBR3 24H-THZ-2-98-01-3.33","4/36",0.00038126871784231,0.0342273917269495,0,0,11.5740740740741,91.1111821211573,"LST1;DDIT4;LTB;OLFM4",0,0,0,0,25,1
"370","LJP005 A549 24H-CGP-60474-3.33","9/229",0.000381874305258943,0.0341891033405615,0,0,4.0938864628821,32.2206019950706,"CCL8;LAMP3;CCL5;FGL2;CCL4;LCN2;IL7R;AIF1;FCGR1B",11.1111111111111,1,0,0,11.1111111111111,1
"371","LJP006 MCF10A 24H-HG-6-64-01-3.33","6/99",0.000387023300306623,0.0345566950025801,0,0,6.31313131313131,49.6024347174005,"TCN1;PSAT1;EIF4EBP1;TRIB3;SLC1A5;AARS",0,0,0,0,16.6666666666667,1
"372","LJP005 MCF7 3H-PHA-665752-1.11","5/65",0.000400867177165965,0.035696575566666,0,0,8.01282051282051,62.6753238344448,"PADI2;CD1E;FYN;CD1B;CCR2",0,0,0,0,20,1
