"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"dexamethasone homo sapiens gpl570 gse33135 chdir up","6/257",8.30403698555416e-06,0.00579621781591681,0,0,12.2875281589187,143.748950779516,"SOCS1;PRDM1;LAX1;ELL2;FLI1;IL18R1"
"hydrocortisone homo sapiens gpl201 gse21909 chdir up","10/1270",9.4476776533596e-05,0.032972395010225,0,0,4.14421881475342,38.4051243457668,"SOCS1;CCL22;BIN2;VNN2;CXCR3;ZBTB32;SLAMF7;CD226;ELL2;IL18R1"
"estradiol homo sapiens gpl14550 gse35034 chdir up","5/562",0.00401501814357528,0.934160888071849,0,0,4.68252481738153,25.8368299899132,"IL15RA;APOL6;IL7;IL21R;PDCD1LG2"
"arsenic trioxide homo sapiens gpl201 gse48441 chdir up","15/3998",0.00449287244177527,0.784006241089784,0,0,1.97467154629947,10.6736191248233,"CD40;IL15;ZBTB32;TRAF1;ELL2;RELB;NFKB2;SOCS1;BIN2;VNN2;TRAF3;CXCR3;SLAMF7;MSC;PLA1A"
"valproic acid homo sapiens gpl570 gse14973 chdir down","4/473",0.0120799342440171,1,0,0,4.45087348392122,19.6559898959223,"SOCS1;RGS13;CXCR3;RELB"
"progesterone homo sapiens gpl570 gse29435 chdir up","2/101",0.0157722711539067,1,0,0,10.4220948410631,43.2465020428124,"SOCS1;IL15"
"progesterone homo sapiens gpl570 gse29437 chdir up","2/101",0.0157722711539067,1,0,0,10.4220948410631,43.2465020428124,"SOCS1;IL15"
"prednisolone homo sapiens gpl570 gse32962 chdir down","5/845",0.0210415140182484,1,0,0,3.11429461227032,12.0250947824956,"CD40;BIN2;LST1;IL21R;PLA1A"
"irinotecan rattus norvegicus gpl1355 gds3466 chdir down","3/313",0.0213863930124761,1,0,0,5.04456028249538,19.3963363026324,"IL15;IL7;IL18R1"
"estradiol mus musculus gpl7509 gse14774 chdir down","2/137",0.0278812881988326,1,0,0,7.68344218209758,27.5051823974961,"LST1;HLA-DOB"
"doxorubicin homo sapiens gpl10558 gse42531 chdir down","6/1265",0.0307034203021821,1,0,0,2.49635947576451,8.69577171649713,"CD40;IL15;TRAF1;ELL2;RELB;NFKB2"
"paclitaxel rattus norvegicus gpl890 gse5337 chdir up","2/148",0.0321358522892994,1,0,0,7.11237553342817,24.4508035445257,"CCL22;CD226"
"rituximab homo sapiens gpl570 gds3829 chdir up","3/429",0.0475530086009023,1,0,0,3.68052999631947,11.2105639294386,"APOL6;PRDM1;ELL2"
