"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"bleomycin mus musculus gpl1261 gse25640 chdir up","31/802",3.57703054039054e-19,2.49676731719259e-16,0,0,7.50550807447401,318.793331435573,"CD86;NCF2;RGS16;C5AR1;PLEK;SLA;CSF2RB;TREM2;NPL;PLA2G7;AIF1;GLIPR1;CCL8;CLEC5A;C3AR1;PLXNC1;SLC15A3;CCR5;LAIR1;CCR1;MSR1;CD300A;LY86;CYBB;IGF1;PILRA;LAT2;SLC7A7;EVI2A;FCGR2B;TLR2"
"prednisolone homo sapiens gpl570 gse32962 chdir down","29/845",1.51724027443893e-16,5.29516855779186e-14,0,0,6.66398575285805,242.732138554222,"CD86;ITGAM;SELPLG;NCF2;LST1;PLEK;SAMHD1;SAMSN1;TREM1;ADAP2;C3AR1;CASP1;SLC15A3;FCGR1B;CCR1;CD93;HSPA6;RNASE6;NKG7;FGR;SLC7A7;BIN2;APOC2;PECAM1;LCP2;MNDA;FCGR2B;FCGR2C;TLR2"
"valproic acid mus musculus gpl6885 gse35291 chdir up","21/498",8.47946235424548e-14,1.97288824108778e-11,0,0,8.18809217452334,246.449654685008,"CD86;CD52;ITGAM;VWF;IL10RA;AQP9;LST1;PLEK;RNASE6;FPR1;TREM2;IGF1;PILRA;SAMHD1;FGR;PTPRC;EVI2A;SLC15A3;CCR5;ABCG1;TLR2"
"rosiglitazone homo sapiens gpl570 gds2453 chdir down","18/403",2.35816623876217e-12,4.11500008663998e-10,0,0,8.67281794309668,232.198541374249,"CD86;SASH3;MSR1;CD52;CD300A;AQP9;C5AR1;TNFSF13;SLA;TREM2;SAMHD1;AIF1;FGR;GLIPR1;SLC7A7;FCGR2B;FCGR2C;LAIR1"
"ethanol homo sapiens gpl96 gds2767 chdir down","16/312",5.54078506156523e-12,7.73493594594506e-10,0,0,9.95767986059248,258.091958350463,"CCR1;IGSF6;ITGAM;AQP9;HSPA6;FPR1;NCF1C;NKG7;CSF2RB;CLEC4A;PTPRC;FCGR2A;ALOX5;SLAMF8;LCP2;PLXNC1"
"mycophenolate mofetil homo sapiens gpl6255 gse13922 chdir up","13/178",7.54028851475449e-12,8.77186897216439e-10,0,0,14.181302498091,363.193944268679,"LY86;WAS;CYBB;FPR3;NPL;AIF1;CLEC4A;ADAP2;C3AR1;BLNK;CD37;MNDA;ABCG1"
"rosiglitazone homo sapiens gpl570 gds2453 chdir up","15/366",6.16239232159701e-10,6.14478548639244e-08,0,0,7.95798185580137,168.76799191384,"IGSF6;SELPLG;NCF2;PLEK;FPR3;CSF2RB;LSP1;SAMSN1;PLA2G7;CLEC4A;LAT2;HCK;APOC2;SLAMF8;BLNK"
"dexamethasone rattus norvegicus gpl1355 gse29912 chdir up","20/820",5.93458009921861e-09,5.17792113656824e-07,0,0,4.73596968979399,89.7109616922033,"CD93;AQP9;PLEK;LY86;CYBB;IGF1;PILRA;LSP1;NPL;LTC4S;CORO1A;AIF1;C2;CLEC4A;FGR;ADAP2;PTPRC;EVI2A;BIN2;CD37"
"tretinoin homo sapiens gpl96 gse5007 chdir up","8/128",3.22672179040647e-07,2.50250201078191e-05,0,0,12.1359223300971,181.391128090779,"CCR1;LST1;CCL4;SLA;CYBB;NCF1C;LSP1;AIF1"
"doxorubicin mus musculus gpl8321 gse17115 chdir down","8/133",4.32944151148485e-07,3.02195017501643e-05,0,0,11.6796846485145,171.138414172644,"CD86;PLVAP;GLIPR1;IGSF6;LY86;CYBB;LTC4S;TLR2"
"dexamethasone homo sapiens gpl570 gse37474 chdir up","10/240",4.5624848085314e-07,2.89510399668629e-05,0,0,8.09061488673139,118.124824123723,"CLEC4A;CD52;HPGDS;PTPRC;EVI2A;TRAC;PLXNC1;IGF1;PLA2G7;TREM1"
"arsenic trioxide homo sapiens gpl201 gse48441 chdir up","41/3998",2.93875790098085e-06,0.000170937751240386,0,0,1.99128690558872,25.364063851844,"IGSF6;ITGAM;SELPLG;NCF2;GMFG;AQP9;C5AR1;WAS;NCF1C;TREM2;CORO1A;PLA2G7;AIF1;EDNRA;GLIPR1;ADAP2;FCGR3B;PLN;CCL8;ADORA3;ALOX5;C3AR1;CD37;PLXNC1;SLC15A3;GPSM3;CCR1;IL10RA;HSPA6;LY86;FMO1;PLXDC1;CLEC4A;LAT2;CXCL11;FCGR2A;EVI2A;BIN2;FOLR2;FCGR2B;TLR2"
"sirolimus rattus norvegicus gpl6247 gse35048 chdir up","13/525",3.00395667162612e-06,0.00016128936590731,0,0,4.8081368469718,61.1382499197195,"CD86;TNFSF13;PLEK;LY86;NKG7;NPL;PLA2G7;AIF1;GLIPR1;SLC7A7;C3AR1;CASP1;LCP2"
"sirolimus homo sapiens gpl8300 gds3603 chdir up","19/1225",1.39963116882192e-05,0.000697816111312642,0,0,3.01169011293838,33.6608072223651,"SASH3;CD52;IL10RA;PLEK;WAS;SLA;NKG7;LSP1;CORO1A;AIF1;FGR;HCK;PTPRC;FCGR3B;SLC7A7;PECAM1;CD37;LCP2;GPSM3"
"imatinib homo sapiens gpl201 gds838 chdir up","8/275",8.88176789091791e-05,0.0041329826585738,0,0,5.64872021182701,52.6964863037809,"CD52;HPGDS;GLIPR1;CLEC5A;BLNK;CSF2RB;MNDA;CORO1A"
"imatinib homo sapiens gpl571 gds3518 chdir up","9/379",0.000150001615137757,0.00654382046038466,0,0,4.61101006737198,40.5993188344742,"LAT2;CD52;GLIPR1;PTPRC;GMFG;PECAM1;CD37;EVI2B;AIF1"
"decitabine homo sapiens gpl96 gse19610 chdir up","4/56",0.000198347896887049,0.00814393129571529,0,0,13.869625520111,118.245326131761,"SLAMF8;TREM2;SLC15A3;PLA2G7"
"hydrocortisone homo sapiens gpl201 gse21909 chdir up","17/1270",0.000252644921161929,0.00979700860950148,0,0,2.59918966439875,21.5304539389715,"VWF;RGS16;AQP9;C5AR1;SLA;NKG7;CORO1A;SAMSN1;FCGR3B;BIN2;ADORA3;CCL4;C3AR1;BLNK;PLXNC1;FCGR2B;GPSM3"
"bleomycin mus musculus gpl6885 gse37635 chdir up","5/132",0.000605692047902069,0.0222512131281918,0,0,7.35510444248308,54.4949902385758,"CCL8;RGS16;LY86;SIGLEC1;CCR5"
"pioglitazone mus musculus gpl6246 gse37534 chdir up","4/75",0.000609074444308834,0.0212566981063783,0,0,10.3559870550162,76.6712756761757,"CD4;GIMAP4;ARHGAP15;SAMHD1"
"sevoflurane homo sapiens gpl570 gds2772 chdir up","18/1534",0.000792084711991992,0.0263273870938291,0,0,2.2784521714915,16.2700674448561,"VWF;NCF2;AQP9;PLEK;FPR1;SLA;GIMAP6;CORO1A;SAMSN1;EDNRA;GLIPR1;PTPRC;FCGR3B;PLN;ALOX5;MNDA;EVI2B;TLR2"
"cyclophosphamide mus musculus gpl13209 gse27423 chdir down","4/84",0.000933296522966372,0.0296109533195695,0,0,9.2464170134073,64.5102874796647,"SLC7A7;PLEK;SIGLEC1;PLA2G7"
"celecoxib homo sapiens gpl8300 gse11237 chdir down","4/85",0.000975547037070195,0.029605731820652,0,0,9.13763563677898,63.3467703542392,"CCR1;CD37;CSF2RB;IGF1"
"folic acid homo sapiens gpl2700 gds3656 chdir up","10/605",0.00112669904692057,0.0327681639479398,0,0,3.20950012035625,21.7875731964951,"CD52;ADAP2;FCGR2A;LY86;PECAM1;SLA;TREM2;LSP1;SLC15A3;LTC4S"
"celecoxib homo sapiens gpl8300 gds3384 chdir up","4/89",0.00115805569518722,0.0323329150096273,0,0,8.7269553834406,59.0030570958552,"CD52;CD37;CSF2RB;IGF1"
"vitamin c mus musculus gpl6246 gse19377 chdir up","5/160",0.001434424260337,0.0385087743736627,0,0,6.06796116504854,39.7268915205489,"GLIPR1;CCL8;FMO1;FCGR2B;TLR2"
"cyclophosphamide mus musculus gpl13209 gds4005 chdir down","4/98",0.00165387595974674,0.042755756292712,0,0,7.92550029720626,50.7599261287894,"SLC7A7;PLEK;SIGLEC1;PLA2G7"
"imatinib homo sapiens gpl571 gds4175 chdir up","5/186",0.00276662055092884,0.0689678980195831,0,0,5.2197515398267,30.7450084629167,"NCF2;PLEK;CCL4;BLNK;EVI2B"
"etoposide mus musculus gpl6887 gse33626 chdir up","5/197",0.00353836352065048,0.0851647495660011,0,0,4.92829333201912,27.815735749958,"CD86;IGSF6;IL10RA;PLXNC1;PILRA"
"pioglitazone mus musculus gpl6246 gse37533 chdir up","3/62",0.0040250349660729,0.093649146877296,0,0,9.39555277168807,51.8185563507009,"PTPRC;GIMAP4;SAMHD1"
"enzalutamide homo sapiens gpl570 gse44905 chdir down","9/640",0.00578313211403844,0.130213748890285,0,0,2.73058252427184,14.070172540479,"CD86;MSR1;PTPRC;ANGPT2;NCF2;ADORA3;LST1;CASP1;LCP2"
"titanium dioxide mus musculus gpl1261 pregnant gds2878 chdir up","3/71",0.00588327325548272,0.128328897885217,0,0,8.20456720907972,42.1357199167709,"PTPRC;CD93;FMO1"
"estradiol homo sapiens gpl14550 gse35034 chdir up","8/562",0.00853463149773218,0.180520387436881,0,0,2.76405348443492,13.1669090255872,"EDNRA;GMFG;HSPA6;CCL4;IGF1;EVI2B;CCDC102B;ABCG1"
"ursodeoxycholic acid mus musculus gpl6246 gse22608 chdir up","10/809",0.00884593757806473,0.181601894984976,0,0,2.40018241386345,11.3475751102915,"IGSF6;ITGAM;CD93;VWF;NCF2;RGS16;APOC2;C5AR1;SLA;PLA2G7"
"tocilizumab homo sapiens gpl6244 gse25160 chdir down","4/176",0.0130512705805412,0.260279624720508,0,0,4.41306266548985,19.1477042694584,"AQP9;FPR3;SIGLEC1;TREM1"
"bleomycin mus musculus gpl339 gds1492 chdir up","4/177",0.0133014151182138,0.257899659792034,0,0,4.3881301080577,18.9562167716474,"CD52;CCL8;LY86;FCGR2B"
"cisplatin homo sapiens gpl6480 gse33482 chdir down","4/202",0.020572661782561,0.388100484438584,0,0,3.84504469864462,14.9333545419393,"CCR1;AQP9;CASP1;SLC15A3"
"valproic acid mus musculus gpl6885 gse41020 chdir down","4/207",0.022269437738774,0.409054408991164,0,0,3.75216922283195,14.2752780657744,"EVI2A;LY86;CORO1A;ABCG1"
"vorinostat homo sapiens gpl6884 gse46703 chdir up","3/119",0.0236211180747425,0.422757446568468,0,0,4.89516194827446,18.3353877787388,"LST1;PLEK;LAIR1"
"titanium dioxide mus musculus gpl1261 non-pregnant gds2878 chdir down","4/211",0.0236867882573919,0.413334455091488,0,0,3.68103805273087,13.7775285281269,"CD93;PECAM1;FMO1;SAMHD1"
"mycophenolate mofetil homo sapiens gpl6255 gse13922 chdir down","2/47",0.0244272485289434,0.415859011541525,0,0,8.26275562900227,30.6718118305069,"ANGPT2;VWF"
"cyclophosphamide rattus norvegicus gpl1355 gse48407 chdir up","3/122",0.0251910435853811,0.418651152918953,0,0,4.77478911348082,17.5772724538479,"EDNRA;PTPRC;CD300A"
"fluoxetine sus scrofa gpl3533 gse21663 chdir up","3/122",0.0251910435853811,0.408915079595256,0,0,4.77478911348082,17.5772724538479,"CCR1;IGF1;CCR5"
"cyclophosphamide mus musculus gpl13209 gds4004 chdir up","3/123",0.0257265871844515,0.408117223971526,0,0,4.73596968979399,17.334739763358,"PLVAP;PLEK;TREM1"
"pioglitazone mus musculus gpl1261 gds4413 chdir up","4/219",0.026683122992318,0.413884885525288,0,0,3.54657090925212,12.8517941609252,"EDNRA;CD93;VWF;TREM2"
"cyclophosphamide mus musculus gpl13209 gse27422 chdir down","2/51",0.0284320069682953,0.43142480138848,0,0,7.61469636398249,27.1101447742891,"PLEK;CCL4"
"dexamethasone mus musculus gpl339 gse2342 chdir down","4/226",0.0294836011299767,0.437862842313271,0,0,3.4367213678151,12.1107348194922,"SELPLG;LY86;BLNK;FCGR2B"
"doxorubicin homo sapiens gpl550 gds845 chdir up","2/59",0.0371597287548691,0.540364388977056,0,0,6.58219516208656,21.6720728283542,"TREM2;PLXDC1"
