"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"sirolimus homo sapiens gpl8300 gds3603 chdir up","25/1225",2.28193623772262e-14,1.59279149393039e-11,0,0,6.27943485086342,197.24437671754,"SP100;KLRB1;CST7;CD3D;CORO1A;GNLY;TRBC1;CD37;CD52;BTN3A1;APOBEC3G;PRKCB;FNBP1;IL10RA;GZMB;NKG7;RUNX3;GZMK;CD8A;GPR183;LCP2;CD247;DOCK2;CPVL;HLA-DQB1"
"dexamethasone homo sapiens gpl570 gse37474 chdir up","10/240",5.15488316949465e-09,1.79905422615363e-06,0,0,12.8205128205128,244.657966452127,"CD2;CD52;CCL5;GZMA;TRAC;TRBC1;CD48;CST7;CD3D;HLA-DQB1"
"celecoxib homo sapiens gpl8300 gds3384 chdir up","7/89",1.53478594480493e-08,3.57093529824614e-06,0,0,24.2005185825411,435.422744186447,"GZMK;CD52;CCL5;TRBC1;CD37;CD48;CD3D"
"hydrocortisone homo sapiens gpl201 gse21909 chdir up","17/1270",4.04864261214766e-07,7.06488135819767e-05,0,0,4.11871592973955,60.6263204651013,"KLRB1;APOBEC3G;GZMA;PRF1;GZMB;NKG7;CST7;CORO1A;CD2;ISG20;GZMK;KLRK1;GNLY;CCL5;GPR183;IRF8;CD247"
"pioglitazone mus musculus gpl6246 gse37534 chdir up","5/75",4.48929936874653e-06,0.000626706191877016,0,0,20.5128205128205,252.591054584235,"CD4;PRF1;GIMAP4;CYTIP;ARHGAP15"
"valproic acid mus musculus gpl6885 gse41020 chdir down","7/207",4.81272223481687e-06,0.000559880019983696,0,0,10.4050538833148,127.40205687889,"SELL;LY86;IRF8;PTPN6;CST7;CD68;CORO1A"
"sirolimus rattus norvegicus gpl6247 gse35048 chdir up","10/525",6.98509640561855e-06,0.000696513898731678,0,0,5.86080586080586,69.5779150976942,"KLRK1;GPR183;PRF1;CASP1;LY86;NKG7;LCP2;CYTIP;CD68;CD3D"
"celecoxib homo sapiens gpl8300 gse11237 chdir down","5/85",8.32149198978978e-06,0.000726050176109159,0,0,18.0995475113122,211.704416172167,"GZMK;TRBC1;CD37;CD48;CD3D"
"prednisolone homo sapiens gpl570 gse32962 chdir down","12/845",1.52931760078715e-05,0.00118607076149937,0,0,4.36959490213928,48.4505220207184,"CCL23;CCL5;GZMA;GPR183;CASP1;IRF8;NKG7;LCP2;CST7;TARP;CPVL;RUNX1"
"ethanol homo sapiens gpl96 gds2767 chdir down","7/312",6.74306581824168e-05,0.00470665994113269,0,0,6.90335305719921,66.3026384813079,"SP100;SP110;GZMB;NKG7;LCP2;TARP;HLA-DQB1"
"vorinostat homo sapiens gpl6884 gse46703 chdir down","3/36",0.000216665237937355,0.0137483941891158,0,0,25.6410256410256,216.337360971788,"CX3CR1;GNLY;CCL5"
"imatinib homo sapiens gpl571 gds3518 chdir up","7/379",0.000224666822653652,0.0130681201843541,0,0,5.68297138217983,47.7420290561507,"CD52;SELL;PRKCB;FNBP1;CD37;TARP;EVI2B"
