"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"bleomycin mus musculus gpl1261 gse25640 chdir up","31/802",2.24344831122923e-18,1.565926921238e-15,0,0,7.09236084101672,288.223030629654,"CD86;CD84;GPR65;C5AR1;PLEK;SLA;TREM2;NPL;CSF2RA;AIF1;CYTH4;CCL8;RGS1;CLEC5A;ITGAX;PLXNC1;CCR5;LAIR1;MSR1;CD300A;LY86;PILRA;LILRB3;LILRB4;LAT2;MARCH1;TFEC;CD48;TLR7;FCGR2B;CD68"
"prednisolone homo sapiens gpl570 gse32962 chdir down","30/845",9.10564120131407e-17,3.17786877925861e-14,0,0,6.51430432658379,240.606171959458,"FCN1;CD86;LILRA6;ITGAM;SELPLG;LST1;PLEK;PTAFR;DYSF;CST7;CSF2RA;TREM1;ADAP2;RASSF4;ITGAX;FCGR1B;ENTPD1;CD180;HSPA6;NKG7;LILRB1;LILRB3;LILRB4;BIN2;APOC2;TFEC;LCP2;MNDA;FCGR2B;FCGR2C"
"valproic acid mus musculus gpl6885 gse35291 chdir up","20/498",2.66224981700333e-12,6.19416790756107e-10,0,0,7.36892524225342,196.395486936758,"CD86;LILRA6;P2RY13;CD84;ITGAM;LST1;CD180;PLEK;FPR1;TREM2;FPR2;PILRA;CSF2RA;LILRB4;MARCH1;PTPRC;RGS1;TLR7;CCR5;CD68"
"ethanol homo sapiens gpl96 gds2767 chdir down","16/312",1.35317065696268e-11,2.36128279639988e-09,0,0,9.40955069395436,235.48327969352,"P2RY13;IGSF6;ITGAM;HSPA6;FPR1;NCF1C;NKG7;LILRA2;CLEC4A;PTPRC;FCGR2A;ALOX5;SLAMF8;ITGAX;LCP2;PLXNC1"
"mycophenolate mofetil homo sapiens gpl6255 gse13922 chdir up","13/178",1.57275776996477e-11,2.19556984687083e-09,0,0,13.4006803422328,333.350036326596,"SPI1;LY86;WAS;FPR3;NPL;LILRA2;AIF1;CLEC4A;ADAP2;CD37;CD48;TLR7;MNDA"
"bleomycin mus musculus gpl6885 gse37635 chdir up","10/132",2.72374283852271e-09,3.16862083548142e-07,0,0,13.9004726160689,274.134818723163,"TLR1;CD84;CCL8;GPR65;CD180;LY86;SIGLEC1;CCR5;CD68;LILRB4"
"rosiglitazone homo sapiens gpl570 gds2453 chdir down","15/403",5.12435598616901e-09,5.10971496906567e-07,0,0,6.82951260045075,130.370348403396,"CD86;SASH3;MSR1;CCL13;CD300A;CD180;C5AR1;SLA;TREM2;LILRB1;AIF1;FCGR2B;CD68;FCGR2C;LAIR1"
"dexamethasone homo sapiens gpl570 gse37474 chdir up","10/240",7.74359744504793e-07,6.75628877080432e-05,0,0,7.64525993883792,107.578205543994,"CLEC4A;CCL13;HPGDS;PTPRC;TRAC;CD48;PLXNC1;CST7;TREM1;CD3D"
"arsenic trioxide homo sapiens gpl201 gse48441 chdir up","44/3998",8.22525472135193e-07,6.37914199500405e-05,0,0,2.01935830300471,28.2929997552677,"LILRA6;SPI1;IGSF6;ITGAM;SELPLG;WIPF1;GMFG;GPR65;C5AR1;PTAFR;DYSF;WAS;NCF1C;TREM2;CST7;CORO1A;CSF2RA;AIF1;ADAP2;FCGR3B;CCL8;RGS1;ADORA3;ALOX5;KDR;CD37;PLXNC1;CYTIP;CMKLR1;ENTPD1;HSPA6;LY86;LILRB1;LILRB4;CLEC4A;LAT2;FCGR2A;BIN2;IL2RA;TFEC;CD48;FCGR2B;CD68;FOLR2"
"rosiglitazone homo sapiens gpl570 gds2453 chdir up","11/366",5.1326702782503e-06,0.000358260385421871,0,0,5.51461372637489,67.1673583162538,"CLEC4A;LAT2;IGSF6;SELPLG;RASSF4;RGS1;APOC2;PLEK;SLAMF8;FPR3;CYTIP"
"dexamethasone rattus norvegicus gpl1355 gse29912 chdir up","16/820",9.28316583841404e-06,0.000589059068655727,0,0,3.58021928843142,41.4851033267847,"FCN1;WIPF1;PRKCB;PLEK;LY86;PILRA;NPL;CORO1A;AIF1;C2;CLEC4A;ADAP2;PTPRC;BIN2;CD37;CD48"
"decitabine homo sapiens gpl96 gse19610 chdir up","5/56",1.34215256462254e-05,0.000780685408422109,0,0,16.3826998689384,183.791788144902,"CD84;ENTPD1;RGS1;SLAMF8;TREM2"
"sirolimus homo sapiens gpl8300 gds3603 chdir up","19/1225",3.20927388286103e-05,0.00172313320787462,0,0,2.84590900580416,29.4462811315514,"FCN1;SASH3;PRKCB;GPR65;PLEK;WAS;SLA;NKG7;FPR2;CST7;CORO1A;CD3D;AIF1;PTPRC;FCGR3B;RGS1;CD37;LCP2;DOCK2"
"imatinib homo sapiens gpl571 gds3518 chdir up","10/379",4.27663164157355e-05,0.0021322063470131,0,0,4.84132555493694,48.7025720261221,"LAT2;PTPRC;SELL;WIPF1;PRKCB;GMFG;CD37;EVI2B;AIF1;FLI1"
"vorinostat homo sapiens gpl6884 gse46703 chdir up","6/119",4.80495026562305e-05,0.00223590352360326,0,0,9.25140698481227,91.9893186938394,"CSF3R;CYTH4;LST1;PLEK;LILRB3;LAIR1"
"pioglitazone mus musculus gpl6246 gse37534 chdir up","5/75",5.5863969119801e-05,0.00243706565285132,0,0,12.2324159021407,119.787045201165,"CD4;IL2RA;GIMAP4;CYTIP;ARHGAP15"
"tretinoin homo sapiens gpl96 gse5007 chdir up","6/128",7.21853247401019e-05,0.00296384450991712,0,0,8.60091743119266,82.0207034791224,"NCF4;LST1;CCL4;SLA;NCF1C;AIF1"
"cyclophosphamide mus musculus gpl13209 gse27423 chdir down","5/84",9.61177964552534e-05,0.00372723455143149,0,0,10.9217999126256,101.02595098617,"CALCRL;GPR65;PLEK;KDR;SIGLEC1"
"celecoxib homo sapiens gpl8300 gse11237 chdir down","5/85",0.000101685591853113,0.00373560753228806,0,0,10.7933081489477,99.2296269614002,"NCF4;CD37;CD48;CD3D;ARHGAP25"
"celecoxib homo sapiens gpl8300 gds3384 chdir up","5/89",0.000126474208242697,0.00441394986767012,0,0,10.3082156478714,92.5211025460682,"NCF4;CD37;CD48;CD3D;ARHGAP25"
"sirolimus rattus norvegicus gpl6247 gse35048 chdir up","11/525",0.000138573943154222,0.00460593392007842,0,0,3.84447356924421,34.1547125841305,"CD86;GPR65;PLEK;LY86;NKG7;LCP2;NPL;CYTIP;CD68;CD3D;AIF1"
"enzalutamide homo sapiens gpl570 gse44905 chdir down","11/640",0.00074193749317504,0.0235396531925535,0,0,3.15366972477064,22.7261184497829,"CD86;MSR1;CALCRL;PTPRC;ANGPT2;ADORA3;LST1;LCP2;TLR7;LILRB1;GIMAP5"
"doxorubicin mus musculus gpl8321 gse17115 chdir down","5/133",0.000810404523160102,0.0245940155289457,0,0,6.89797889218459,49.0996552642157,"CD86;IGSF6;GPR65;LY86;LILRB3"
"ursodeoxycholic acid mus musculus gpl6246 gse22608 chdir up","12/809",0.00152141531555695,0.0442478287607813,0,0,2.72167473718828,17.6585366426766,"CDH5;ENTPD1;IGSF6;ITGAM;APOC2;C5AR1;SLA;TLR8;TLR7;LILRB3;CD68;FLI1"
