"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"LJP006 HA1E 24H-alvocidib-3.33","37/215",1.82705428544341e-12,1.40424594569834e-10,0,0,3.82428940568475,103.364103014496,"IFITM3;CFD;C1QB;LGALS3BP;DENND1B;C1QA;IFITM1;CXCL9;IFITM2;SERPINA1;CTSZ;HTRA1;THBS2;LTBP1;HSD11B1;GPNMB;CTSK;HIST1H1C;ABCA1;RSAD2;MME;SERPINF1;LAPTM5;LYZ;CP;MMP9;DCN;ASPN;ARL4C;CXCL10;TFDP2;LPAR6;IL1B;COL6A1;HCLS1;MXRA5;IDO1"
"LJP005 PC3 24H-WZ-3105-1.11","33/174",1.83057279192146e-12,1.40369338669422e-10,0,0,4.21455938697318,113.904334929884,"IFITM1;CXCL9;ORM1;SERPINA1;WBP2;F13A1;TNFAIP3;CLU;GJA1;SNN;GPNMB;CCL2;APOB;HIST1H1C;GADD45B;MME;SERPINF1;IGFBP3;HLA-C;APOA1;G0S2;HLA-F;MMP9;ASPN;PSMB9;GREM1;CXCL10;ALB;COL6A1;TPP1;CFB;IDO1;HLA-DQB1"
"LJP005 HT29 24H-PD-0325901-0.37","27/118",1.88391768149806e-12,1.44126228908325e-10,0,0,5.08474576271186,137.276276106108,"CITED2;MVP;LY75;IFI6;F13A1;DEFB1;SPATA20;WDR45;SCPEP1;TNFSF10;DECR1;RABGAP1L;MME;ERAP1;SOD2;CP;SLC39A14;MMP10;GOLGA8B;SLC6A8;BCL6;PIK3IP1;PDCD4;RAB9A;TPP1;CRYAB;CFB"
"LJP006 HEPG2 24H-GSK-2126458-0.37","27/118",1.88391768149806e-12,1.43794140823283e-10,0,0,5.08474576271186,137.276276106108,"FGL1;SPATA20;FOXO1;SULT1A1;C5;TTR;CHST15;APOE;IGFBP1;FGB;FGA;ST6GAL1;AHSG;IGFBP3;FGG;APOA2;APOA1;G0S2;CP;SORL1;FABP1;GOLGA8B;ZNF91;PDCD4;ZNF217;TPP1;S100A9"
"LJP009 HCC515 24H-BX-795-10","25/101",1.90418706744842e-12,1.45007128267348e-10,0,0,5.5005500550055,148.44315695641,"CXCL6;TNFAIP2;TNFAIP3;CXCL1;CXCL3;PTGS2;CXCL2;CASP7;BASP1;EGR3;EIF1AY;GCH1;CCL20;SFTPD;DNAJC12;SOD2;DUSP6;DCN;NFKBIA;GREM1;CXCL10;IL6;BAMBI;IRF1;BIRC3"
"LJP006 HS578T 24H-WZ-4-145-0.37","25/101",1.90418706744842e-12,1.44674543110772e-10,0,0,5.5005500550055,148.44315695641,"IFITM3;IFITM1;IFITM2;CITED2;FGL1;IFI6;IFI30;S100A12;CD14;SF3B1;FGB;FGA;ST6GAL1;CPT1A;SERPINF1;FGG;ARID5B;ISG15;SERPINB9;PPBP;BST2;TPP1;KRAS;S100A9;CRYAB"
"LJP008 HEPG2 24H-belinostat-10","29/136",1.90980686347549e-12,1.44769478625833e-10,0,0,4.73856209150327,127.865449498346,"CFD;SERPINA3;ADAMDEC1;CHIC2;GRN;STXBP1;CTSZ;HIST1H2BK;IFI6;IFIT1;GNS;HK1;FAM117A;GNAI2;SCPEP1;SNN;GM2A;BASP1;TNFSF10;CYP1B1;HIST1H1C;DNAJC12;ISG15;H2BFS;DUSP6;DCN;MAFB;MGP;TPP1"
"LJP006 HME1 24H-AT-7519-1.11","29/136",1.90980686347549e-12,1.4443895470203e-10,0,0,4.73856209150327,127.865449498346,"SERPINA3;ADAMDEC1;IFITM1;ORM1;GRN;CTSZ;IFI6;TNFAIP3;SNX10;CLU;LTBP1;GM2A;GPNMB;TNFSF10;JUNB;HIST1H1C;EGR3;GADD45B;MMP1;CCL20;SERPINF1;IGFBP3;SOD2;MMP9;ASPN;MLLT11;CXCL10;ZNF91;TPP1"
"LJP006 MCF10A 24H-PD-0325901-3.33","29/136",1.90980686347549e-12,1.4410993658198e-10,0,0,4.73856209150327,127.865449498346,"CFD;SERPINA3;IFITM1;C1R;F13A1;DEFB1;CLU;C3;SULT1A1;MUC1;GM2A;TRIM22;KRT4;MME;IGFBP3;HLA-B;KRT13;ATP2B4;ISG15;SOD2;DCN;COL1A1;BCL6;PIK3IP1;S100A4;CD47;MXRA5;CFB;PTGES"
"LJP006 MCF10A 24H-canertinib-1.11","28/127",1.93915080345138e-12,1.45991612534387e-10,0,0,4.89938757655293,132.130461439758,"CFD;SERPINA3;IFITM1;C1R;HIST1H2BK;F13A1;GLRX;SPATA20;CLU;SULT1A1;SCPEP1;MUC1;TRPS1;CD14;VAV3;SERPINF1;DNAJC12;SOD2;DCN;ZNF91;SLC6A8;IFI27;DNAJC6;PDCD4;S100A4;MXRA5;CFB;PTGES"
