"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"LJP008 A375 24H-(+)-JQ1-1.11","11/96",5.46495959753338e-06,0.000526177112877625,0,0,5.45634920634921,66.1154226797786,"IFITM3;LGALS3BP;CXCL6;SFRP1;ZNF91;HLA-DMA;CLEC2B;HLA-DPB1;SNX10;PSMB8;LY6E"
"LJP006 HME1 3H-AZD-7762-3.33","12/115",5.51756979405056e-06,0.000529702693184778,0,0,4.96894409937888,60.1618536612015,"GADD45B;GCH1;PLAU;CCL20;AXL;EMP1;CXCL1;CXCL3;PHLDA1;JUNB;CXCL2;HBEGF"
"LJP006 HS578T 24H-radicicol-3.33","12/115",5.51756979405056e-06,0.000528171760545516,0,0,4.96894409937888,60.1618536612015,"DUSP22;ARL4C;IFI27;PLAU;AXL;APOC1;HLA-C;ASNS;EMP1;CD36;PHLDA1;TRIM22"
"LJP006 MDAMB231 3H-alvocidib-0.12","14/156",5.54566029632247e-06,0.000529330878024486,0,0,4.27350427350427,51.720063524197,"TGIF1;KLF10;GADD45B;GTF2B;INSIG1;TNFAIP3;TGFBR2;ARL4C;MAFB;RYBP;BAMBI;PHLDA1;JUNB;ZNF267"
"LJP005 A549 24H-PF-477736-3.33","7/34",5.64567244451766e-06,0.000537328497226636,0,0,9.80392156862745,118.476678875593,"SERPINA3;C1S;HEY1;IFI27;MX1;CCL2;ISG15"
"LJP005 PC3 24H-AZD-6482-0.37","7/34",5.64567244451766e-06,0.000535788874025414,0,0,9.80392156862745,118.476678875593,"SERPINA3;SNN;SFRP1;SERPINA1;MMP1;NT5DC2;GBP1"
"LJP005 A375 24H-dasatinib-0.37","10/79",5.93181314471282e-06,0.000561335951902952,0,0,6.02772754671489,72.5447898356081,"CRNN;KRT4;MMP1;AHSG;ARHGDIB;CRCT1;APOA2;AFP;RHCG;CXCL2"
"LJP006 HME1 24H-QL-XII-47-0.37","14/157",5.97407186889331e-06,0.000563724314443349,0,0,4.24628450106157,51.0746573586523,"LGALS3BP;SRGN;ERAP2;INSIG1;DEFB1;LIPA;LITAF;CXCL10;PLAU;NFE2L3;RAC2;PHGDH;STAT6;GBP1"
"LJP006 A375 24H-QL-XII-47-3.33","13/136",5.99648058532279e-06,0.000564231345075216,0,0,4.55182072829132,54.732630178335,"LGALS3BP;SRGN;SERPINA3;MMP1;ENDOD1;LAPTM5;HMGB3;SNX10;LIPA;CRYZ;TNFSF10;KCTD12;MEGF9"
"LJP006 HME1 24H-PD-0325901-0.12","11/97",6.04938501524376e-06,0.00056759683028297,0,0,5.40009818360334,64.8851710142726,"QDPR;PLAU;MMP1;MMD;STK39;RAC2;EMP1;PHLDA1;TRIB2;SH2B3;TGFBR2"
"LJP006 MDAMB231 24H-radicicol-1.11","11/97",6.04938501524376e-06,0.000565993449406465,0,0,5.40009818360334,64.8851710142726,"ARL4C;IFI16;PLAU;AXL;AP1S2;NFE2L3;EMP1;PHLDA1;TRIB2;SH2B3;HBEGF"
"LJP007 HA1E 24H-PD-0325901-0.37","8/48",6.39771265944882e-06,0.000596897580263674,0,0,7.93650793650794,94.9172224479467,"SFRP1;MMD;ARHGDIB;EFHD2;GLRX;CD36;PHLDA1;EIF4G1"
