"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"LJP006 HT29 24H-BMS-387032-1.11","8/147",0.000946234108994078,0.0310653628290761,0,0,3.98694276245297,27.761164374749,"IFITM1;RSAD2;IFI27;PRKCB;IFI6;ISG15;GBP1;PSMB9"
"LJP008 PC3 24H-entinostat-0.04","6/83",0.00095959377654559,0.0314727756849992,0,0,5.29590891036674,36.8012737322232,"IFI27;NAMPT;IFI6;DNAJC12;ISG15;HS3ST1"
"LJP008 HEPG2 24H-I-BET151-10","6/83",0.00095959377654559,0.0314416453430754,0,0,5.29590891036674,36.8012737322232,"HERC5;IFI27;STAT1;IFI6;ISG15;IFI44L"
"LJP006 BT20 24H-canertinib-0.37","6/83",0.00095959377654559,0.0314105765235664,0,0,5.29590891036674,36.8012737322232,"PYCARD;BST2;PRKCB;BIK;FGG;TNFSF10"
"LJP006 HS578T 24H-PD-0325901-1.11","6/83",0.00095959377654559,0.0313795690442737,0,0,5.29590891036674,36.8012737322232,"BST2;IFITM1;IFI27;ISG15;CD58;OPTN"
"LJP006 PC3 24H-A443654-0.37","6/83",0.00095959377654559,0.0313486227237172,0,0,5.29590891036674,36.8012737322232,"PYCARD;RAP1GAP2;IFI27;DNAJC12;CCNB1IP1;REC8"
"LJP006 SKBR3 24H-AZD-5438-3.33","6/83",0.00095959377654559,0.0313177373811322,0,0,5.29590891036674,36.8012737322232,"RAP1GAP2;IFITM1;IFI27;STX3;IFIT3;CCNB1IP1"
"LJP008 HA1E 24H-CGP-60474-0.37","7/114",0.000971558331181507,0.0316770091325971,0,0,4.49842555105713,31.2038202814199,"IFITM1;RSAD2;LAMP3;MX1;ISG15;IFIT1;LTBP1"
"LJP006 HS578T 24H-ZSTK-474-0.37","7/114",0.000971558331181507,0.0316458616309917,0,0,4.49842555105713,31.2038202814199,"SPRED2;TCF7L2;IFITM1;FGG;TRIM22;HERC6;HLA-E"
"LJP006 SKBR3 24H-GSK-2126458-3.33","7/114",0.000971558331181507,0.0316147753229063,0,0,4.49842555105713,31.2038202814199,"DENND1B;NMI;SP140L;OPTN;CTSS;PSMB8;HLA-E"
"LJP006 HA1E 24H-AT-7519-10","10/222",0.000987879521424419,0.0321143248544704,0,0,3.3000033000033,22.8358572073063,"CD2;CXCL10;IFITM1;CCL20;LAMP3;TNFSF10;SLAMF8;LYZ;LTBP1;CTSS"
"CPC014 PC3 24H-hy-10159-10.0","5/56",0.000988473635601964,0.0321021349538732,0,0,6.5410779696494,45.2599986056067,"PRPSAP2;KRT4;HSPA1L;TAPBPL;OASL"
"CPC018 HEPG2 6H-guanabenz acetate-10.0","5/56",0.000988473635601964,0.0320706930978949,0,0,6.5410779696494,45.2599986056067,"KIAA0753;TAPBPL;ACTB;MPZL1;CNDP2"
"LJP005 MCF7 24H-foretinib-3.33","5/56",0.000988473635601964,0.0320393127719674,0,0,6.5410779696494,45.2599986056067,"IFITM1;IFI27;MX1;IFI6;MAPK13"
"LJP005 MCF7 24H-CGP-60474-3.33","8/148",0.000988728994788337,0.0320162626406241,0,0,3.96000396000396,27.3996249215606,"IFITM1;LAMP3;IFI6;HLA-C;ISG15;HLA-G;PSMB8;PSMB9"
"CPC017 A549 24H-geldanamycin-10.0","6/84",0.00102178115822954,0.0330542213354606,0,0,5.23286237571952,36.0345784459486,"NPM1;FASTKD1;MAPRE3;IFI44L;PSMB10;CNDP2"
"CPC017 HT29 6H-daunorubicin-10.0","6/84",0.00102178115822954,0.0330219733146455,0,0,5.23286237571952,36.0345784459486,"NPM1;HNRNPA3;HSPA1L;CASP1;MAPRE3;IFI44L"
"LJP005 SKBR3 24H-crizotinib-10","6/84",0.00102178115822954,0.0329897881554695,0,0,5.23286237571952,36.0345784459486,"IFIH1;CXCL10;CCL20;NAMPT;FAS;GBP1"
"LJP006 LNCAP 24H-JNK-9L-0.37","6/84",0.00102178115822954,0.0329576656743054,0,0,5.23286237571952,36.0345784459486,"CXCL6;IFITM1;NAMPT;FGG;GBP1;CNDP2"
"CPC012 A549 6H-t542500-10.0","7/115",0.00102270120289171,0.0329552529639989,0,0,4.45930880713489,30.7037142205612,"NPM1;HNRNPA3;OAS1;HSPA1L;MAPRE3;PVR;HS3ST1"
"LJP009 HEPG2 24H-vorinostat-10","9/185",0.00102683521459671,0.0330563103194661,0,0,3.56400356400356,24.5248843982565,"IFI27;STAT1;TNFSF10;IFI6;IRF8;IFIT1;IFI44L;TUBA4A;HLA-E"
"LJP006 A549 24H-PF-562271-10","9/185",0.00102683521459671,0.0330242168143016,0,0,3.56400356400356,24.5248843982565,"IFITM1;IFITM2;ALB;IFI6;HLA-C;ISG15;OPTN;HLA-E;MAPK13"
"LJP008 HT29 24H-GSK-1059615-1.11","5/57",0.00107160291114603,0.0344305703536599,0,0,6.4263222157959,43.9470452005819,"TNFSF10;DNAJC12;LYZ;IFI44L;HLA-E"
"LJP008 HT29 24H-MK-1775-10","5/57",0.00107160291114603,0.0343972073978909,0,0,6.4263222157959,43.9470452005819,"BST2;IFI27;STAT1;ISG15;IFIT1"
"LJP005 MCF10A 24H-PF-477736-0.37","5/57",0.00107160291114603,0.0343639090364215,0,0,6.4263222157959,43.9470452005819,"BST2;IFITM1;OAS1;IFI16;IRF7"
"LJP005 MCF7 24H-LDN-193189-3.33","5/57",0.00107160291114603,0.0343306750818408,0,0,6.4263222157959,43.9470452005819,"ISG20;IFI27;SEC61G;MX1;GBP1"
"LJP006 HME1 3H-GSK-2126458-0.04","5/57",0.00107160291114603,0.0342975053474622,0,0,6.4263222157959,43.9470452005819,"IFITM1;OAS3;IFI6;IFI44L;TRIM22"
"LJP006 HT29 24H-A443654-0.12","5/57",0.00107160291114603,0.0342643996473199,0,0,6.4263222157959,43.9470452005819,"OAS3;IFI44;ISG15;IFI44L;HERC6"
"LJP006 MDAMB231 3H-JNK-9L-3.33","5/57",0.00107160291114603,0.0342313577961653,0,0,6.4263222157959,43.9470452005819,"CXCL6;IFITM1;TNFSF10;IFI6;ME2"
"LJP007 A375 24H-HG-14-10-04-1.11","5/57",0.00107160291114603,0.0341983796094638,0,0,6.4263222157959,43.9470452005819,"CD52;ME2;GBP2;APOL1;LYZ"
"LJP007 HT29 24H-dasatinib-0.12","5/57",0.00107160291114603,0.0341654649033911,0,0,6.4263222157959,43.9470452005819,"OAS1;IFI27;ISG15;IFI44L;HERC6"
"LJP007 MCF7 24H-DCC-2036-0.12","5/57",0.00107160291114603,0.0341326134948302,0,0,6.4263222157959,43.9470452005819,"IFITM1;PLSCR1;IFITM2;TNFSF10;LY6E"
"LJP008 PC3 24H-mocetinostat-0.37","7/116",0.00107593750108611,0.0342377575994029,0,0,4.42086648983201,30.2146901123872,"BST2;CD52;IFI27;IFI6;ISG15;IFIT1;CD200"
"LJP007 MCF7 24H-dinaciclib-0.37","7/116",0.00107593750108611,0.034204899866582,0,0,4.42086648983201,30.2146901123872,"IFITM1;IFITM2;RSAD2;STAT1;LAMP3;ISG15;GBP1"
"CPC016 A549 6H-jak3 inhibitor v-10.0","8/150",0.00107830032298458,0.0342471490883867,0,0,3.90720390720391,26.6954598390037,"HNRNPA3;PRPSAP2;MYCBP2;BTN3A3;TAPBPL;ETS1;ACTB;MPZL1"
"LJP006 LNCAP 24H-AZD-5438-10","8/150",0.00107830032298458,0.034214345305735,0,0,3.90720390720391,26.6954598390037,"IFITM1;APOBEC3G;MX1;HLA-C;ISG15;HLA-G;HLA-E;PSMB9"
"LJP007 A375 24H-INK-128-3.33","8/150",0.00107830032298458,0.0341816043054424,0,0,3.90720390720391,26.6954598390037,"ISG20;MOAP1;FNBP1;FGG;ME2;IFIT3;OPTN;HLA-E"
