"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"LJP006 HEPG2 24H-QL-XII-47-1.11","6/219",3.31597564618299e-06,0.00215349861523974,0,0,14.4196106705119,181.928747873884,"IFITM1;CCL20;MX1;IFI6;IFI44;IFIT1"
"LJP006 SKBR3 3H-PI-103-10","4/55",3.52387035250848e-06,0.00224450211433526,0,0,38.2775119617225,480.610550830016,"STAT1;IFI6;IFI44;ISG15"
"LJP009 HA1E 24H-JWE-035-3.33","4/59",4.67698411288047e-06,0.00292276209061724,0,0,35.6824264049955,437.925319396518,"CCL20;IFI44;ISG15;DDX60"
"LJP009 PC3 24H-MLN-8054-3.33","3/19",6.00388422622508e-06,0.00368249350845928,0,0,83.1024930747922,999.149910843735,"MX1;IFIT1;IFIT3"
"LJP006 HS578T 24H-withaferin-a-3.33","5/146",8.00027417466714e-06,0.00481776510798455,0,0,18.0245133381399,211.536314798816,"OAS2;OAS3;MX1;ISG15;IFIT1"
"LJP009 MCF7 24H-ZM-447439-3.33","4/68",8.26706447285534e-06,0.00488952575724003,0,0,30.9597523219814,362.32913538399,"IFITM1;IFI27;IFI6;LAP3"
"LJP005 HS578T 24H-SB590885-1.11","4/70",9.28240695231697e-06,0.00539372983627527,0,0,30.0751879699248,348.492922554435,"IFI27;IFI6;ISG15;IRF9"
"LJP006 MDAMB231 24H-AT-7519-0.12","3/22",9.50432877596104e-06,0.00542746333428631,0,0,71.7703349282297,829.93515807503,"OAS1;ISG15;CFB"
"LJP006 MCF10A 3H-afatinib-1.11","4/73",1.09741451494274e-05,0.00616058748295226,0,0,28.8392213410238,329.342999069919,"CCL20;IFI44;ISG15;IFIT1"
"LJP005 MDAMB231 24H-TG-101348-1.11","4/75",1.22215639265294e-05,0.00674650698017634,0,0,28.0701754385965,317.538487902184,"IFIH1;ISG15;IFIT1;HERC6"
"LJP009 MCF7 24H-saracatinib-3.33","4/75",1.22215639265294e-05,0.00663590850509148,0,0,28.0701754385965,317.538487902184,"IFITM1;ISG15;IFIT1;CFB"
"LJP007 A375 24H-masitinib-10","3/25",1.41390633768501e-05,0.00755322448555889,0,0,63.1578947368421,705.256998249519,"IFITM1;IFI44;IFIT1"
"LJP006 PC3 24H-radicicol-3.33","4/78",1.4284594037272e-05,0.00750984189061088,0,0,26.9905533063428,301.115490998577,"IFITM1;IFI16;ISG15;IFIT1"
"LJP007 HA1E 24H-TPCA-1-10","4/78",1.4284594037272e-05,0.00739250061107009,0,0,26.9905533063428,301.115490998577,"IFI16;CCL20;ISG15;IFIT1"
"LJP008 HA1E 24H-NU-7026-0.04","3/26",1.59623502204765e-05,0.0081336769484985,0,0,60.7287449392713,670.7658534329,"IFITM1;IFI27;STAT1"
"LJP006 MCF7 24H-AZD-8055-0.12","3/26",1.59623502204765e-05,0.0080104394189758,0,0,60.7287449392713,670.7658534329,"IFI6;ISG15;IFIT1"
"LJP006 HCC515 24H-AZD-5438-3.33","5/171",1.72111587888319e-05,0.00850822074992389,0,0,15.389350569406,168.82044656372,"OAS1;MX1;ISG15;IFIT1;HERC6"
"LJP006 BT20 24H-MK-2206-10","4/85",2.0084748306733e-05,0.0097827492451074,0,0,24.7678018575851,267.877394963131,"OAS3;IFI44;ISG15;IFIT1"
"LJP005 HS578T 24H-AS-601245-0.37","4/87",2.20197197873511e-05,0.0105697846243023,0,0,24.1984271022384,259.493578998688,"IFI27;OAS1;ISG15;CFB"
"LJP006 MCF7 24H-radicicol-3.33","4/88",2.3036951190972e-05,0.0109000980056597,0,0,23.9234449760766,255.464379370174,"IFITM1;MX1;ISG15;IFIT1"
"LJP005 MDAMB231 24H-CYT387-1.11","3/31",2.7416160670176e-05,0.0127894458810831,0,0,50.9337860780985,535.027737502017,"MX1;IFI6;IFIT1"
"LJP005 A549 24H-PF-477736-3.33","3/34",3.63547109229818e-05,0.0167236719511122,0,0,46.4396284829721,474.714555575868,"IFI27;MX1;ISG15"
"LJP007 MCF7 24H-tivantinib-0.37","4/103",4.27969463926262e-05,0.0194175022119202,0,0,20.4394481349004,205.601304116269,"IFI27;STAT1;EIF2AK2;IFIT1"
"LJP006 HS578T 24H-GSK-2126458-10","4/104",4.44483938896607e-05,0.0198942601894521,0,0,20.2429149797571,202.857929749457,"STAT1;MX1;ISG15;IFIT1"
"LJP009 A375 24H-GSK-429286A-0.04","3/37",4.70199774226799e-05,0.0207646489628877,0,0,42.674253200569,425.246287127311,"CCL20;ISG15;IFIT1"
"LJP005 A549 24H-CGP-60474-0.12","5/211",4.71217279652659e-05,0.0205357730518102,0,0,12.4719381391868,124.255130303124,"PLSCR1;IFI16;OAS1;STAT1;EIF2AK2"
"LJP006 BT20 24H-CHIR-99021-10","4/106",4.78905271647035e-05,0.0205997681847032,0,0,19.8609731876862,197.549013621571,"IFITM1;IFI27;ISG15;DDX60"
"LJP006 MCF7 3H-withaferin-a-3.33","3/38",5.09833960723192e-05,0.0216489879655293,0,0,41.5512465373961,410.692958952544,"IFI44;ISG15;IFIT1"
"LJP005 MCF7 24H-radicicol-10","5/219",5.6235329193911e-05,0.0235768397244497,0,0,12.0163422254266,117.591508834754,"IFITM1;PLSCR1;IFI6;ISG15;IFIT1"
"LJP008 HA1E 24H-pracinostat-1.11","4/112",5.93887324760759e-05,0.0245876776042514,0,0,18.796992481203,182.921166138042,"IFITM1;IFI27;PHF11;CFB"
"LJP008 HA1E 24H-GSK-1070916-1.11","3/40",5.95539771008961e-05,0.0243516947599849,0,0,39.4736842105263,384.024768887518,"IFI27;IFI44;IFIT1"
"LJP006 MCF10A 3H-WYE-125132-3.33","3/40",5.95539771008961e-05,0.0240547228726681,0,0,39.4736842105263,384.024768887518,"MX1;IFI44;ISG15"
"LJP006 MCF10A 3H-GDC-0941-0.37","3/40",5.95539771008961e-05,0.0237649069344431,0,0,39.4736842105263,384.024768887518,"MX1;IFI6;IFI44"
"LJP006 A375 24H-GW-843682X-3.33","4/113",6.14845543122417e-05,0.0242432133735209,0,0,18.6306474149977,180.656256433899,"IFITM1;OAS1;IFI6;IFIT1"
"LJP006 HT29 24H-Y-39983-1.11","3/41",6.41714530934553e-05,0.0250049729165686,0,0,38.5109114249037,371.782494301243,"IFI27;MX1;ISG15"
"LJP006 PC3 24H-CGP-60474-3.33","3/41",6.41714530934553e-05,0.0247142174175387,0,0,38.5109114249037,371.782494301243,"IFI27;IFI6;IFI44"
"LJP005 HEPG2 24H-withaferin-a-3.33","4/115",6.58374707380393e-05,0.0250644007852253,0,0,18.3066361556064,176.262176981459,"OAS1;CCL20;TRIM14;CFB"
"LJP008 HA1E 24H-belinostat-0.04","3/42",6.90172131965377e-05,0.0259763536168469,0,0,37.593984962406,360.193782626397,"STAT1;OAS2;HERC6"
"LJP007 HCC515 24H-DCC-2036-0.12","3/43",7.4096341391549e-05,0.0275746620587584,0,0,36.7197062423501,349.209708720234,"IFI27;IFI6;IFIT1"
"LJP006 MDAMB231 24H-QL-XII-47-1.11","3/44",7.94138927562025e-05,0.0292251949108687,0,0,35.8851674641148,338.786025117573,"MX1;IFI44;IFIT1"
"LJP009 HEPG2 24H-sunitinib-10","4/122",8.28548540985843e-05,0.0301564354131781,0,0,17.2562553925798,162.1815397206,"IFITM1;STAT1;EIF2AK2;IFIT1"
"LJP005 HS578T 3H-YM-201636-10","3/45",8.49748934922791e-05,0.0305918852973671,0,0,35.0877192982456,328.88262160644,"IFITM1;MX1;IRF7"
"LJP007 HA1E 24H-tyrphostin-AG-1478-10","3/45",8.49748934922791e-05,0.0302629402941696,0,0,35.0877192982456,328.88262160644,"IFI27;STAT1;ISG15"
"LJP009 MCF7 24H-sunitinib-10","4/124",8.82544861824206e-05,0.0310965620941272,0,0,16.9779286926995,158.493820518075,"IFITM1;IFI16;IFIT1;CFB"
"LJP005 HCC515 24H-TG-101348-0.37","3/46",9.0784341099582e-05,0.0316512438058869,0,0,34.324942791762,319.463057508449,"STAT1;IFI44;IFIT1"
"LJP006 HME1 3H-celastrol-1.11","3/46",9.0784341099582e-05,0.0313215433495756,0,0,34.324942791762,319.463057508449,"IFI27;CCL20;CFB"
"LJP005 HS578T 24H-withaferin-a-3.33","4/127",9.68280520127868e-05,0.0330622877393352,0,0,16.5768752590137,153.212993156125,"IFITM1;ISG15;IFIT1;DUOX2"
"LJP005 SKBR3 3H-torin-2-0.04","3/47",9.68472044196478e-05,0.0327313903835016,0,0,33.5946248600224,310.4941556634,"ISG15;DUOX2;CFB"
"LJP008 HA1E 24H-belinostat-1.11","4/129",0.000102870183681933,0.0344157914518111,0,0,16.3198694410445,149.849738347606,"OAS1;OAS2;OAS3;HERC6"
"LJP006 SKBR3 3H-AZD-7762-3.33","3/48",0.000103168423750708,0.0341704136304721,0,0,32.8947368421053,301.945648787614,"IFI16;MX1;IFIT1"
"LJP009 HA1E 24H-GSK-1059615-10","4/130",0.000105991858213099,0.0347579835235252,0,0,16.1943319838057,148.212927548382,"KRT4;CCL20;IFIT1;CFB"
"LJP009 PC3 24H-ALW-II-38-3-1.11","3/49",0.000109752910980686,0.0356384918097186,0,0,32.2234156820623,293.789870546253,"IFI44;IFIT1;CFB"
"LJP005 BT20 24H-SAR-245408-10","3/49",0.000109752910980686,0.035292487034867,0,0,32.2234156820623,293.789870546253,"IFI44;TRIM14;IFIT1"
