Gene Module seed_gene
100 5908 0
10006 5908 0
10007 5908 1
100132285 5908 0
100133941 5908 0
10015 5908 0
10051 5908 0
10066 5908 0
10067 5908 0
10079 5908 0
10084 5908 0
10121 5908 0
10123 5908 1
10160 5908 0
10161 5908 0
10169 5908 0
1017 5908 0
10170 5908 0
10175 5908 0
10181 5908 0
10184 5908 1
10195 5908 0
10197 5908 0
10200 5908 0
1021 5908 0
10213 5908 0
10214 5908 0
10215 5908 0
10219 5908 1
10220 5908 1
10237 5908 0
10240 5908 0
10253 5908 1
10257 5908 0
10263 5908 0
10273 5908 0
10276 5908 1
10280 5908 0
10282 5908 0
1029 5908 0
10299 5908 0
1030 5908 1
1031 5908 0
10316 5908 0
10321 5908 0
1033 5908 1
10346 5908 0
10351 5908 0
10365 5908 1
10367 5908 1
10370 5908 0
10395 5908 0
10397 5908 0
10403 5908 0
10412 5908 0
10423 5908 0
10430 5908 0
10443 5908 0
10451 5908 0
10455 5908 0
10457 5908 1
10467 5908 0
10472 5908 0
10476 5908 0
10477 5908 0
10479 5908 0
10483 5908 1
10491 5908 0
10493 5908 0
10497 5908 1
10501 5908 1
1051 5908 0
10519 5908 0
10525 5908 0
10528 5908 0
10538 5908 0
10539 5908 0
10541 5908 0
10542 5908 0
10548 5908 0
10549 5908 0
10550 5908 0
10556 5908 0
10561 5908 1
10562 5908 0
10563 5908 0
10572 5908 0
10577 5908 0
10581 5908 0
10594 5908 0
10598 5908 0
10613 5908 1
10615 5908 1
10627 5908 0
10650 5908 0
10653 5908 0
10657 5908 0
1066 5908 1
10664 5908 0
10669 5908 0
10682 5908 0
10683 5908 0
10690 5908 0
10692 5908 0
10694 5908 1
10712 5908 0
10730 5908 0
10735 5908 0
10762 5908 0
10797 5908 1
107987423 5908 1
10799 5908 0
10803 5908 1
10808 5908 0
10846 5908 0
10874 5908 0
1088 5908 0
10881 5908 0
10882 5908 0
10884 5908 0
10897 5908 0
10899 5908 0
10907 5908 0
10908 5908 0
10923 5908 0
10924 5908 0
10935 5908 1
10940 5908 0
10944 5908 0
10945 5908 0
10947 5908 0
10954 5908 1
10955 5908 0
10959 5908 0
10960 5908 0
10961 5908 0
10962 5908 0
10964 5908 0
10973 5908 0
10974 5908 0
10975 5908 0
10978 5908 0
10979 5908 0
10980 5908 0
10981 5908 0
10992 5908 0
10993 5908 0
10994 5908 0
11004 5908 1
11013 5908 0
11015 5908 0
11024 5908 0
11026 5908 0
11031 5908 0
11033 5908 0
1104 5908 0
11040 5908 0
1105 5908 0
11059 5908 0
11065 5908 1
11073 5908 0
11082 5908 0
1112 5908 0
11126 5908 0
11133 5908 1
11138 5908 0
11140 5908 0
11145 5908 0
1116 5908 1
11167 5908 0
1118 5908 0
11188 5908 0
11190 5908 0
1120 5908 0
11224 5908 0
1123 5908 0
11230 5908 0
11231 5908 0
11235 5908 0
11238 5908 0
112399 5908 0
11251 5908 1
11252 5908 0
11254 5908 0
11259 5908 0
11264 5908 0
11274 5908 0
113146 5908 0
11315 5908 0
11316 5908 0
11328 5908 1
11331 5908 0
11332 5908 0
11342 5908 0
1138 5908 0
114049 5908 0
1146 5908 0
114882 5908 0
114883 5908 0
114884 5908 0
115207 5908 0
1154 5908 0
115653 5908 0
1164 5908 1
1173 5908 0
1178 5908 1
1191 5908 0
1200 5908 0
120526 5908 0
1207 5908 0
1215 5908 0
1232 5908 1
1233 5908 0
124 5908 0
124565 5908 0
124801 5908 0
1265 5908 0
1277 5908 0
1278 5908 0
1281 5908 0
1282 5908 0
128553 5908 1
1289 5908 0
1292 5908 1
1293 5908 0
1297 5908 0
1306 5908 0
1311 5908 0
1315 5908 0
1329 5908 0
1340 5908 0
1347 5908 0
1349 5908 0
1351 5908 0
1359 5908 1
136 5908 0
1363 5908 0
1366 5908 1
1368 5908 0
1380 5908 0
1389 5908 0
1390 5908 0
1393 5908 0
1397 5908 1
1407 5908 1
140803 5908 0
140890 5908 0
1429 5908 0
1431 5908 0
1454 5908 0
1462 5908 0
146562 5908 0
1490 5908 0
1493 5908 0
149603 5908 0
149628 5908 0
1503 5908 0
1508 5908 1
1509 5908 1
151011 5908 1
1511 5908 0
1513 5908 0
152015 5908 0
1521 5908 0
1522 5908 1
1528 5908 0
1537 5908 0
1545 5908 0
1591 5908 0
1595 5908 0
16 5908 0
1603 5908 0
1612 5908 0
1627 5908 0
1632 5908 0
1634 5908 0
1636 5908 0
1645 5908 0
1646 5908 0
1647 5908 0
165 5908 0
1652 5908 0
1653 5908 0
166 5908 0
1666 5908 0
1669 5908 0
167227 5908 0
1675 5908 0
1690 5908 0
169611 5908 1
170680 5908 0
1717 5908 0
1718 5908 1
1719 5908 0
1730 5908 0
1746 5908 0
1761 5908 0
1770 5908 0
1775 5908 0
1780 5908 0
1781 5908 0
1791 5908 0
1806 5908 1
1808 5908 0
1809 5908 0
1816 5908 0
182 5908 0
1823 5908 0
1829 5908 0
1839 5908 0
1844 5908 0
1848 5908 0
1854 5908 0
1891 5908 0
1894 5908 0
19 5908 0
1933 5908 0
1936 5908 0
1937 5908 0
1938 5908 0
1939 5908 0
1942 5908 0
1946 5908 1
1955 5908 0
1959 5908 0
1960 5908 1
1965 5908 0
1969 5908 0
1977 5908 0
1978 5908 0
1981 5908 1
1991 5908 0
1994 5908 0
2 5908 1
2012 5908 0
2015 5908 0
201562 5908 0
202 5908 0
2030 5908 0
2037 5908 0
205 5908 1
2052 5908 0
2058 5908 0
2060 5908 0
2064 5908 0
2065 5908 0
2069 5908 0
2079 5908 0
210 5908 0
2100 5908 1
2109 5908 0
211 5908 0
2114 5908 0
2130 5908 0
2131 5908 0
2135 5908 0
214 5908 1
2146 5908 1
2153 5908 1
2162 5908 0
2167 5908 0
217 5908 0
2178 5908 0
2181 5908 0
2184 5908 1
2191 5908 0
2194 5908 0
2195 5908 0
2203 5908 0
2205 5908 0
2206 5908 1
221154 5908 0
2217 5908 0
221749 5908 0
2222 5908 0
2224 5908 0
223 5908 1
2230 5908 0
224 5908 0
2271 5908 1
2274 5908 0
22795 5908 0
2280 5908 0
22822 5908 0
22823 5908 0
22828 5908 0
22836 5908 1
2286 5908 0
2287 5908 0
22876 5908 0
2288 5908 0
22883 5908 0
22895 5908 1
22900 5908 0
22903 5908 0
2297 5908 0
22974 5908 1
22976 5908 0
22977 5908 0
23019 5908 0
23020 5908 0
23028 5908 0
23040 5908 0
23042 5908 0
23052 5908 0
2308 5908 0
23089 5908 0
23118 5908 0
23149 5908 0
23158 5908 0
23165 5908 0
2317 5908 0
23179 5908 0
2318 5908 0
23186 5908 0
23191 5908 1
23204 5908 0
23213 5908 0
2322 5908 1
23220 5908 0
23231 5908 0
23237 5908 0
2324 5908 0
23246 5908 0
23254 5908 0
23266 5908 0
23268 5908 0
2327 5908 0
23270 5908 0
2331 5908 0
23310 5908 0
23312 5908 0
23313 5908 1
23314 5908 0
23328 5908 0
23336 5908 0
2334 5908 0
2335 5908 1
23379 5908 0
23385 5908 0
23421 5908 0
23435 5908 0
23462 5908 0
23468 5908 0
23474 5908 0
23475 5908 0
23478 5908 1
23479 5908 0
23484 5908 0
23516 5908 0
23518 5908 0
2352 5908 0
23521 5908 0
23528 5908 0
23539 5908 1
23569 5908 0
23580 5908 0
23586 5908 0
23587 5908 0
23594 5908 0
23596 5908 1
23633 5908 0
23636 5908 0
23641 5908 0
23645 5908 0
23646 5908 1
23657 5908 0
23658 5908 0
23677 5908 0
23682 5908 0
23683 5908 0
23705 5908 0
23753 5908 0
23764 5908 0
23788 5908 1
239 5908 0
241 5908 0
246 5908 0
248 5908 0
249 5908 0
2495 5908 0
2517 5908 0
2534 5908 0
253782 5908 1
2542 5908 0
2548 5908 1
2563 5908 0
256987 5908 0
2571 5908 0
25796 5908 0
2581 5908 0
25814 5908 0
25825 5908 0
2583 5908 0
25834 5908 0
25840 5908 1
25842 5908 0
25855 5908 0
25873 5908 0
25878 5908 0
25893 5908 0
2590 5908 1
25907 5908 0
25915 5908 1
259266 5908 1
25932 5908 0
25937 5908 0
25941 5908 0
25959 5908 0
25963 5908 0
25966 5908 0
25972 5908 0
25984 5908 0
25994 5908 0
25996 5908 0
26000 5908 0
26010 5908 1
26038 5908 0
26050 5908 0
26053 5908 1
26064 5908 0
26088 5908 0
26092 5908 0
26119 5908 0
26137 5908 1
26175 5908 0
26227 5908 0
26228 5908 0
2623 5908 0
2625 5908 1
2627 5908 0
26271 5908 0
26279 5908 0
2631 5908 0
2633 5908 0
26355 5908 0
2647 5908 0
26471 5908 0
26472 5908 0
2649 5908 0
26499 5908 0
2650 5908 0
26521 5908 1
26528 5908 0
26585 5908 0
26586 5908 0
26608 5908 1
2670 5908 0
2673 5908 0
2678 5908 0
26959 5908 0
2697 5908 0
26999 5908 0
27000 5908 0
27018 5908 0
2702 5908 0
27030 5908 0
27044 5908 0
27063 5908 0
27069 5908 0
27075 5908 0
27132 5908 0
2717 5908 0
27181 5908 0
2719 5908 0
2720 5908 0
27235 5908 0
27238 5908 0
27242 5908 0
27243 5908 0
27249 5908 0
27250 5908 0
27253 5908 0
27287 5908 0
2729 5908 0
2730 5908 0
2731 5908 1
27335 5908 0
27346 5908 0
2735 5908 1
27350 5908 0
2736 5908 0
2739 5908 0
27430 5908 0
2745 5908 1
2746 5908 0
2752 5908 0
2760 5908 0
2771 5908 0
2785 5908 0
2790 5908 0
2791 5908 0
2805 5908 0
2811 5908 0
2814 5908 0
2815 5908 0
28231 5908 1
283459 5908 0
2838 5908 0
2865 5908 0
2876 5908 1
2879 5908 0
2885 5908 0
28955 5908 0
28959 5908 0
2896 5908 0
28962 5908 0
28972 5908 0
28978 5908 0
29 5908 0
290 5908 0
29028 5908 0
2907 5908 0
29074 5908 0
2908 5908 0
29080 5908 0
29093 5908 0
29098 5908 0
291 5908 0
29100 5908 0
29102 5908 0
29114 5908 0
29116 5908 0
29121 5908 0
29127 5908 0
2919 5908 0
2920 5908 0
2921 5908 0
2934 5908 0
2937 5908 0
2941 5908 0
2944 5908 1
2946 5908 1
2948 5908 0
2957 5908 0
2971 5908 0
29796 5908 0
29802 5908 0
29887 5908 0
29889 5908 0
2990 5908 0
29901 5908 0
29907 5908 0
29916 5908 0
29927 5908 0
2993 5908 0
29933 5908 0
29940 5908 0
29949 5908 0
2995 5908 0
2996 5908 0
29968 5908 0
29969 5908 0
29980 5908 0
2999 5908 0
29997 5908 0
30 5908 0
30001 5908 0
30009 5908 0
3003 5908 0
3009 5908 0
3014 5908 0
302 5908 1
3021 5908 0
3032 5908 1
3035 5908 0
3037 5908 0
3052 5908 1
3059 5908 0
3067 5908 0
307 5908 0
3073 5908 0
308 5908 1
3087 5908 0
3096 5908 0
3098 5908 1
310 5908 0
3106 5908 0
3107 5908 0
3108 5908 0
3109 5908 0
3113 5908 0
3115 5908 0
3117 5908 0
3119 5908 0
3122 5908 0
3134 5908 0
3145 5908 0
3149 5908 0
3155 5908 0
3156 5908 0
3157 5908 0
3162 5908 0
3164 5908 0
3181 5908 0
3182 5908 0
3185 5908 0
3198 5908 0
3201 5908 0
3202 5908 0
3204 5908 0
3211 5908 0
3212 5908 0
3231 5908 0
3232 5908 0
3236 5908 0
3238 5908 0
3240 5908 1
3267 5908 0
327 5908 0
3290 5908 0
3295 5908 1
3313 5908 0
3320 5908 0
3336 5908 0
3337 5908 0
3339 5908 0
3359 5908 0
337 5908 0
3376 5908 0
3381 5908 0
3386 5908 0
341 5908 0
3417 5908 1
3421 5908 0
3422 5908 0
3423 5908 0
3426 5908 0
3430 5908 0
3433 5908 0
3437 5908 0
3451 5908 0
3455 5908 0
3458 5908 1
3475 5908 0
347733 5908 0
347902 5908 0
348 5908 0
3485 5908 1
3486 5908 1
3487 5908 0
3489 5908 0
3490 5908 0
3491 5908 0
3512 5908 1
353514 5908 0
3547 5908 0
3553 5908 0
3554 5908 0
3561 5908 0
3565 5908 0
3569 5908 0
3576 5908 1
3577 5908 0
3592 5908 0
3595 5908 0
360 5908 0
3619 5908 0
3620 5908 0
3627 5908 1
3628 5908 0
3638 5908 0
3646 5908 0
3665 5908 0
3678 5908 0
3682 5908 0
3683 5908 0
37 5908 0
3703 5908 1
372 5908 0
3725 5908 0
3726 5908 0
3728 5908 0
374 5908 1
374868 5908 0
3762 5908 0
3778 5908 1
3779 5908 0
3792 5908 0
3796 5908 0
3802 5908 1
3803 5908 0
3804 5908 0
3805 5908 0
3806 5908 0
3808 5908 0
3809 5908 0
3810 5908 0
3811 5908 1
3813 5908 0
3818 5908 0
382 5908 0
383 5908 0
3834 5908 0
3849 5908 0
3872 5908 0
389 5908 0
3897 5908 0
39 5908 0
390 5908 0
3902 5908 0
3904 5908 0
3914 5908 0
3921 5908 0
3925 5908 0
3934 5908 0
3936 5908 0
3939 5908 1
3949 5908 1
3952 5908 0
3956 5908 1
3957 5908 0
3958 5908 1
396 5908 0
397 5908 0
3976 5908 0
3982 5908 1
3988 5908 1
3992 5908 1
4001 5908 1
4017 5908 0
402055 5908 0
4023 5908 1
404672 5908 0
4048 5908 1
4052 5908 0
4057 5908 0
4060 5908 0
4069 5908 0
4074 5908 0
4085 5908 0
4086 5908 1
4092 5908 0
412 5908 1
4121 5908 0
4125 5908 0
4128 5908 1
4131 5908 0
4141 5908 0
4174 5908 0
4189 5908 0
4199 5908 1
4201 5908 0
421 5908 1
4210 5908 0
4237 5908 0
4240 5908 0
4247 5908 0
4256 5908 0
4258 5908 0
4259 5908 0
4267 5908 0
427 5908 0
4283 5908 0
4311 5908 1
4313 5908 0
4317 5908 0
4329 5908 0
435 5908 0
4352 5908 0
4353 5908 0
4363 5908 0
440 5908 0
4430 5908 0
444 5908 0
4482 5908 0
4493 5908 1
4494 5908 1
4495 5908 0
4496 5908 0
4501 5908 0
4502 5908 0
4507 5908 0
4552 5908 0
4603 5908 1
4605 5908 1
4627 5908 0
4635 5908 0
4638 5908 0
4653 5908 0
4659 5908 0
4677 5908 0
4678 5908 0
4680 5908 0
4681 5908 0
4683 5908 0
4692 5908 0
4694 5908 0
4695 5908 0
4700 5908 0
4701 5908 0
4702 5908 0
4705 5908 0
4707 5908 0
4708 5908 0
4709 5908 0
4710 5908 0
4712 5908 0
4714 5908 0
4717 5908 0
4718 5908 0
4720 5908 0
4723 5908 0
4724 5908 1
4726 5908 0
4729 5908 0
4736 5908 0
4738 5908 0
4753 5908 0
4772 5908 0
4781 5908 0
4784 5908 0
4790 5908 0
48 5908 0
4809 5908 0
481 5908 0
4817 5908 0
4821 5908 0
4833 5908 0
4851 5908 0
486 5908 0
4860 5908 1
4861 5908 0
488 5908 0
4904 5908 0
4905 5908 0
4907 5908 0
4914 5908 1
4923 5908 1
4924 5908 0
4925 5908 0
4927 5908 0
4929 5908 0
4938 5908 1
4939 5908 0
498 5908 0
4982 5908 0
4992 5908 0
4994 5908 0
5004 5908 0
5008 5908 0
5019 5908 0
5021 5908 0
5026 5908 0
5033 5908 0
5034 5908 0
50486 5908 1
5050 5908 0
5052 5908 1
506 5908 1
50807 5908 0
50833 5908 0
50865 5908 1
5092 5908 0
5096 5908 0
5099 5908 0
51 5908 0
51009 5908 0
51011 5908 0
51012 5908 0
51014 5908 0
51021 5908 0
51022 5908 0
51046 5908 0
5105 5908 0
51056 5908 1
5106 5908 1
51070 5908 0
51071 5908 1
51073 5908 0
51082 5908 0
51092 5908 0
51096 5908 0
51097 5908 0
51103 5908 1
51108 5908 1
51109 5908 0
5111 5908 0
51121 5908 1
51123 5908 0
51128 5908 0
51131 5908 0
51133 5908 1
51143 5908 0
51150 5908 0
51154 5908 0
51170 5908 0
51181 5908 0
51182 5908 0
51187 5908 0
51191 5908 0
51204 5908 0
51226 5908 0
51227 5908 0
51228 5908 0
51237 5908 1
51266 5908 1
51280 5908 0
51286 5908 0
51293 5908 0
513 5908 0
51303 5908 0
51318 5908 0
51320 5908 0
51324 5908 0
51327 5908 0
51347 5908 0
51367 5908 0
51371 5908 1
51374 5908 0
51377 5908 0
51382 5908 0
51386 5908 0
51398 5908 0
51421 5908 0
51422 5908 0
51440 5908 0
51441 5908 0
51449 5908 0
51460 5908 0
51495 5908 0
51499 5908 0
515 5908 1
51506 5908 0
5151 5908 0
51513 5908 0
5154 5908 0
51559 5908 0
51569 5908 0
51599 5908 0
51606 5908 0
5162 5908 0
51634 5908 0
51646 5908 0
51647 5908 0
51652 5908 0
5166 5908 0
51678 5908 1
51696 5908 0
517 5908 0
51702 5908 0
51704 5908 0
51706 5908 0
5176 5908 0
51768 5908 0
51809 5908 0
5184 5908 0
5196 5908 0
5197 5908 0
5198 5908 0
5202 5908 0
5203 5908 0
5204 5908 0
5209 5908 0
5214 5908 0
523 5908 0
5230 5908 0
5250 5908 0
526 5908 0
5264 5908 0
5265 5908 0
5269 5908 0
529 5908 0
5293 5908 0
5295 5908 0
53 5908 0
5300 5908 0
5306 5908 0
5311 5908 0
5315 5908 1
5328 5908 0
5329 5908 0
53371 5908 0
53407 5908 0
5347 5908 1
5349 5908 0
5351 5908 0
5352 5908 0
5360 5908 0
5365 5908 0
5367 5908 0
5376 5908 0
53822 5908 0
53827 5908 0
54187 5908 0
5420 5908 0
5425 5908 0
5434 5908 0
5435 5908 0
5437 5908 0
5440 5908 0
5441 5908 0
54433 5908 0
5445 5908 0
54453 5908 0
54469 5908 0
5447 5908 0
54470 5908 0
54499 5908 0
54512 5908 0
5452 5908 0
5454 5908 0
54541 5908 1
5456 5908 0
54587 5908 0
5464 5908 0
54664 5908 0
54677 5908 0
54732 5908 0
54733 5908 0
54738 5908 0
54739 5908 0
5476 5908 0
5480 5908 0
54829 5908 0
54840 5908 0
54855 5908 0
54867 5908 0
54880 5908 0
54884 5908 0
54892 5908 0
549 5908 0
54908 5908 0
54910 5908 1
54913 5908 0
54914 5908 0
54915 5908 0
