Gene Module seed_gene
1646 7008 0
1647 7008 0
165 7008 0
1652 7008 0
1653 7008 0
1654 7008 0
166 7008 0
1666 7008 0
1669 7008 0
1671 7008 0
1672 7008 0
167227 7008 0
1675 7008 0
1678 7008 0
168544 7008 0
1687 7008 0
1690 7008 0
169611 7008 1
170680 7008 0
170960 7008 0
171220 7008 0
171546 7008 0
171558 7008 0
1717 7008 0
1718 7008 1
1719 7008 0
1725 7008 0
1727 7008 0
1730 7008 0
1733 7008 0
1737 7008 0
1738 7008 0
1746 7008 0
1748 7008 0
1759 7008 0
176 7008 0
1761 7008 0
1770 7008 0
1773 7008 0
1775 7008 0
1777 7008 0
1778 7008 0
1780 7008 0
1781 7008 0
1791 7008 0
18 7008 0
1804 7008 0
1806 7008 1
1807 7008 0
1808 7008 0
1809 7008 0
1816 7008 0
182 7008 0
1823 7008 0
1825 7008 0
1829 7008 0
1831 7008 0
1832 7008 0
1833 7008 0
1839 7008 0
1844 7008 0
1848 7008 0
1852 7008 0
1854 7008 0
1870 7008 1
189 7008 0
1891 7008 0
1892 7008 0
1893 7008 0
1894 7008 0
19 7008 0
1907 7008 0
192286 7008 0
192670 7008 0
192683 7008 0
1933 7008 0
1936 7008 0
1937 7008 0
1938 7008 0
1939 7008 0
1942 7008 0
1946 7008 1
1955 7008 0
1959 7008 0
1960 7008 1
1964 7008 0
1965 7008 0
1967 7008 0
1968 7008 0
1969 7008 0
197320 7008 0
1974 7008 0
1975 7008 0
1977 7008 0
1978 7008 0
1981 7008 1
1983 7008 0
1991 7008 0
1993 7008 0
1994 7008 0
1996 7008 0
2 7008 1
200576 7008 0
200734 7008 0
2010 7008 0
201191 7008 0
2012 7008 0
2013 7008 0
2015 7008 0
201501 7008 0
201562 7008 0
2017 7008 0
202 7008 0
2021 7008 0
2029 7008 0
203 7008 0
2030 7008 0
2034 7008 0
2037 7008 0
2038 7008 0
2039 7008 0
2040 7008 0
2045 7008 0
205 7008 1
2051 7008 0
2052 7008 0
2058 7008 0
2060 7008 0
2064 7008 0
2065 7008 0
2069 7008 0
207 7008 0
2079 7008 0
2098 7008 0
210 7008 0
2100 7008 1
2107 7008 0
2109 7008 0
211 7008 0
2110 7008 0
2114 7008 0
2119 7008 0
212 7008 0
2128 7008 0
2130 7008 0
2131 7008 0
2132 7008 0
2135 7008 0
214 7008 1
2146 7008 1
2147 7008 0
2152 7008 0
2153 7008 1
2155 7008 0
2160 7008 0
2162 7008 0
2165 7008 0
2167 7008 0
217 7008 0
2172 7008 0
2173 7008 0
2176 7008 0
2178 7008 0
218 7008 0
2181 7008 0
2184 7008 1
2186 7008 0
2191 7008 0
2193 7008 0
2194 7008 0
2195 7008 0
220 7008 0
2203 7008 0
