"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"LJP005 HT29 24H-NVP-BEZ235-0.12","17/111",3.86927142740044e-08,1.49038936400078e-06,0,0,5.06291415382324,86.4118671065124,"LGALS3BP;LEPROT;MBNL2;MVP;SPATA20;PTN;TMC5;CP;TM4SF1;HLA-E;SLPI;ERBB3;TRIM2;RPL37A;TNFSF10;RPL38;RPS11"
"LJP006 MCF10A 24H-dasatinib-0.04","17/111",3.86927142740044e-08,1.48865836590089e-06,0,0,5.06291415382324,86.4118671065124,"LGALS3BP;GABRP;AQP3;PPL;CP;ASS1;NR4A2;RGS2;MEIS1;SLPI;MECOM;TRIM29;TNFSF10;SLC16A7;S100P;S100A14;CTSD"
"LJP006 SKBR3 24H-AZD-8055-3.33","17/111",3.86927142740044e-08,1.4869313840379e-06,0,0,5.06291415382324,86.4118671065124,"RBPMS;MYO10;MVP;PLEKHA5;RND3;GULP1;NR4A2;MARCKS;KRT19;DEPTOR;KRT18;ELF3;CEACAM6;LCN2;AGR2;DSG2;S100P"
"LJP005 HT29 24H-SB590885-0.04","14/74",3.96157710981515e-08,1.52063966789961e-06,0,0,6.25418807236989,106.596622528848,"GSN;PSCA;ADH1C;MVP;RND3;KLK11;DNAJB2;PLCB4;CEACAM6;CEACAM5;TNFSF10;CD24;CFTR;HIST1H2BD"
"LJP005 HT29 24H-PD-184352-0.12","14/74",3.96157710981515e-08,1.51887966828399e-06,0,0,6.25418807236989,106.596622528848,"NEBL;KRT7;COBL;ANK3;TMC5;PRSS23;DNAJB2;TOX3;IFI27;SLPI;TRIM2;TSPAN3;CD24;SYBU"
"LJP005 SKBR3 24H-BYL719-10","14/74",3.96157710981515e-08,1.51712373803164e-06,0,0,6.25418807236989,106.596622528848,"TPD52;IFITM1;GSN;DEPTOR;ELF3;ERBB3;PERP;KIAA1324;MAP7;HES1;S100P;SMPDL3A;HIST1H2AC;EXPH5"
"LJP006 PC3 24H-AZD-7762-10","14/74",3.96157710981515e-08,1.51537186304546e-06,0,0,6.25418807236989,106.596622528848,"IFITM1;LEPROT;COBL;MECOM;ERBB3;TSPAN8;RFX5;TNFSF10;TFF3;AGR2;HIST1H2BH;HIST1H2AC;HIST1H2BD;HIST1H1C"
"LJP009 HEPG2 24H-CGP-60474-0.04","21/168",3.98116041089511e-08,1.52110634107626e-06,0,0,4.13223140495868,70.4095347381203,"GRN;ITGAM;GADD45A;PROS1;GAA;FMO2;PTN;DDOST;HLA-E;PLA2G15;ZNF91;MDM2;TFF3;MAN2B1;TFF1;LRP10;CPVL;CTSD;FBP1;MT1E;HBEGF"
"LJP008 HA1E 24H-GSK-J4-0.04","10/34",4.05613006247516e-08,1.54796502822065e-06,0,0,9.72289742343218,165.488103174452,"MARCKS;MBNL2;IFI27;SHC1;TRIM2;KRT15;EFHD1;AQP3;ASS1;FGFR2"
"LJP009 A375 24H-PF-3758309-0.04","13/63",4.07916564061839e-08,1.55496479874712e-06,0,0,6.82146136691591,116.065720893018,"HIST1H2BK;MT2A;RGS2;CCND1;MICAL1;NPTN;HIST1H4H;DSG2;HIST1H2BH;HIST1H2AC;HIST1H2BD;HIST1H1C;HIST1H2BC"
