"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"LJP006 LNCAP 24H-CGP-60474-0.04","21/140",1.44825830591969e-09,7.49496302349469e-07,0,0,4.95867768595041,100.923491756162,"GPX2;AUTS2;KRT7;SORBS2;TM4SF1;SERPINB5;ASS1;AKAP1;ISG20;CCND1;KRT17;TRIM29;NFIB;KRT15;CKS2;SDC1;S100P;TACC2;CD24;DUOX2;NKX3-1"
"LJP006 SKBR3 24H-NVP-TAE684-10","21/140",1.44825830591969e-09,7.37965590005631e-07,0,0,4.95867768595041,100.923491756162,"SERPINB3;GABRP;SMARCD2;GSN;S100A2;KRT4;CFH;EMP2;KRT5;VTCN1;NDRG2;SERPINB5;RAB25;TRIM29;TRIM2;KRT15;STMN1;CLCA2;SDC1;EFHD1;TP63"
"LJP006 BT20 24H-afatinib-10","20/127",1.48694068376085e-09,7.46196399800655e-07,0,0,5.20596082514479,105.819197293607,"LGALS3BP;ABCC3;ITGB5;KRT7;TMPRSS2;TMC5;SLC4A4;THBS1;TM4SF1;TOX3;SCEL;UPK1B;NT5E;GPRC5A;CCND1;NFIB;MAL;HES1;CD24;SLC16A3"
"LJP005 A375 24H-dasatinib-0.37","16/79",1.4884295649695e-09,7.35795158527683e-07,0,0,6.69526101056596,136.084823976144,"SPRR3;SERPINB2;KRT4;CRISP3;CRCT1;KRT5;CXCL2;CRNN;SCEL;TSPAN8;KRT15;CKS2;MAL;CD24;SNRPB;MT1E"
"LJP006 HS578T 3H-canertinib-0.04","13/49",1.5091068042472e-09,7.35045977403991e-07,0,0,8.77045032889189,178.143175887696,"SPRR3;S100A2;KRT4;SPINK5;CRCT1;KRT5;HOPX;CRNN;TFF3;MAP7;MAL;S100A14;CD24"
"LJP006 A549 24H-BI-2536-3.33","23/168",1.5146868722489e-09,7.27071650663127e-07,0,0,4.52577725304998,91.909742896424,"ABCC3;MUC16;PROS1;PLEKHA5;KRT7;SORBS2;HSD17B11;AQP3;SLC4A4;CP;PRSS23;TM4SF1;HOPX;WFDC2;GULP1;INPP4B;UPK1B;ABLIM1;CEACAM6;TSPAN6;CEACAM5;MAP7;CCL2"
"LJP005 A549 24H-pelitinib-10","22/154",1.52096881339937e-09,7.19657258122864e-07,0,0,4.72255017709563,95.886273095114,"ABCC3;TGFB2;GPX2;CFH;AUTS2;KRT7;CP;PRSS23;THBS1;TM4SF1;HOPX;WFDC2;INPP4B;SCEL;GPRC5A;CEACAM6;NFIB;TNFSF10;AGR2;HES1;CD24;CRYM"
"LJP005 MCF7 24H-pelitinib-10","22/154",1.52096881339937e-09,7.09521240402823e-07,0,0,4.72255017709563,95.886273095114,"PTGER4;RBPMS;NEBL;KRT7;PRSS23;THBS1;PBX1;WFDC2;RHOB;INPP4B;UPK1B;MARCKS;GPRC5A;SETBP1;ERBB3;STMN1;AGR2;MAL;TFF1;HES1;CD24;FBP1"
"LJP008 MCF7 24H-I-BET-10","21/141",1.65434872872351e-09,7.61023392278491e-07,0,0,4.9235097590997,99.5526702730248,"SPRR3;S100A2;MUC16;CRISP3;AK4;SORBS2;ANK3;PRSS23;TM4SF1;KRT19;DEPTOR;KRT18;TSPAN8;DDAH1;EPCAM;CEACAM5;KRT15;TFF3;MAL;S100A14;EXPH5"
"LJP006 BT20 24H-QL-XII-47-10","23/169",1.70443712849466e-09,7.73324138806461e-07,0,0,4.49899750599051,90.8348987128001,"LGALS3BP;EHF;GPX2;KRT4;PSCA;KRT5;PGD;PBX1;HOPX;EGFR;UPK1B;CCND1;TRIM29;NFIB;TRIM2;KRT15;MAL;SDC1;TFF1;CD24;TKT;SPTBN1;MPZL2"
"LJP007 HEPG2 24H-CGP-60474-1.11","17/91",1.70949643668445e-09,7.65138263235483e-07,0,0,6.1756425392789,124.668109654567,"ABCC3;C1QA;SHC1;TM4SF1;SERPINB5;HOPX;AKAP1;EXT1;MARCKS;CEACAM6;ARHGDIA;RPL37A;RPL38;S100P;TGFBI;SMPDL3A;SNRPB"
