"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","%DisGeNet","num_DisGeNet","%NCG","num_NCG","%DEGs","num_DEGs"
"305","LJP006 HS578T 24H-KIN001-043-3.33","31/89",1.18567270167525e-07,1.27710556050608e-05,0,0,3.59997186721325,57.4115786284839,"CLIC5;CSF1R;SPON1;LEF1;TWIST1;CXCR4;FZD10;PPL;HSPD1;KIF5C;VSIG4;GPM6B;SEMA6A;CADM1;TGFB3;TNNC1;PCOLCE;IGF1;KLK10;ESR1;RUNX1;C1ORF116;PTP4A3;BMP2;MMP13;FAP;NMU;ANGPTL2;CPE;FMOD;MXRA5",6.45161290322581,2,0,0,67.741935483871,21
"306","LJP005 MCF10A 3H-mitoxantrone-0.37","19/40",1.20731304377215e-07,1.29616497104584e-05,0,0,6.07862851250322,96.830718802134,"SNAP25;TFAP2B;CADM1;GPX3;CCL20;HSPB8;NPR3;CXCL3;KLK10;ESR1;CXCL5;CYB5R2;VSNL1;OLFML3;SESN1;IL1B;NDP;APOE;CD36",0,0,0,0,73.6842105263158,14
"307","CPC006 A673 6H-ct-200783-10.0","40/131",1.21154398485293e-07,1.29647045571298e-05,0,0,2.96536212325686,47.2269504971929,"IGHM;RNASEH2A;CFH;HNF4G;ATP2A3;AKR1B1;ADCY2;FGF5;EDNRB;CDC45;PRX;C3AR1;AOX1;PHGDH;DKFZP686O1327;KCNF1;SPINK2;PKLR;UBE2C;ABCC6;RPA1;ZNF10;WNT7A;SOX11;SMC1A;CACNB2;CD4;MELK;REEP4;CENPI;CDHR1;AMPH;CENPN;PKP3;HIST1H2BG;ALDOB;GAPDH;STX1A;CD44;ARHGEF6",10,4,2.5,1,55,22
"308","CPC001 HA1E 24H-taxol-10.0","36/112",1.22632666385159e-07,1.29958979228556e-05,0,0,3.19335805453689,50.8193312856461,"AHCYL2;PCNA;ITGA2B;FHL1;DYSF;ILK;FBLN1;MRPL15;CCND2;BAG3;RUVBL1;ENPP1;CHAC1;APOE;IMPG1;NTRK2;PKLR;ABCA6;CHPF2;EPHX2;RPA1;EN1;NR0B1;KIF22;SMC1A;NR0B2;ANO2;C1ORF116;GAL;REEP4;ELF5;MAB21L1;ADAM12;ALOX5AP;EPHA3;CD44",8.33333333333333,3,0,0,50,18
"309","CPC006 HCT116 6H-perhexiline maleate-10.0","36/112",1.22632666385159e-07,1.29958979228556e-05,0,0,3.19335805453689,50.8193312856461,"HLF;CLCNKB;ADCY2;ASCL1;CHRDL1;DNMT3L;EDNRB;GNG5;KIF5C;CCL5;ENSA;PLCE1;HAVCR1;ADAMTS8;CCHCR1;GTSE1;BUB1;SNCA;CD163;ADSL;GPR12;CYP3A43;ATAD2;NR0B1;NR0B2;TM4SF1;ZWINT;ADRA2A;MSH6;COL1A1;IL22RA1;CNKSR1;ADCY9;CDHR1;GAPDH;STX1A",8.33333333333333,3,5.55555555555556,2,52.7777777777778,19
"310","CPC013 HA1E 6H-st4066738-10.0","36/112",1.22632666385159e-07,1.29958979228556e-05,0,0,3.19335805453689,50.8193312856461,"RNASEH2A;CFH;ITGA2B;GPR22;CLCNKB;HNF4G;HTR2C;AKR1B1;CXCR4;FBLN1;ATP1A1;SLC30A10;SERPINA6;AQP1;ASGR2;TGM1;ENDOU;KIF5C;RUVBL1;MS4A12;MSX1;HEMK1;MOG;ABCA6;ZNF10;EN1;PHKB;HTR3A;ESR1;PLXDC1;TM4SF1;ADAM12;AMPH;PKP3;DTL;GAPDH",5.55555555555556,2,0,0,44.4444444444444,16
"311","CPC006 A375 24H-menadione-10.0","49/176",1.25636152957185e-07,1.32713790898696e-05,0,0,2.6065949502791,41.4184699747447,"IGHM;ITGB3;GPR22;HNF4G;DYSF;GUCA1A;AKR1B1;AQP1;CCND2;FLJ13197;NUSAP1;NPTN;PLCE1;PHGDH;A4GALT;CLEC1B;MYOZ2;RFC5;HEMK1;KCND3;GLP2R;EN1;IL16;SYTL2;C1ORF116;CEACAM1;MELK;CCKBR;ELF5;PKP3;ERG;CASQ1;CD44;HIST1H2BC;C1QA;PCNA;THY1;AURKA;CDC45;APOE;UBE2C;PHKB;NR0B1;NR0B2;ESR1;ARHGAP33;KIF18B;REEP5;FAM131B",8.16326530612245,4,0,0,42.8571428571429,21
"312","LJP006 HS578T 24H-CGP-60474-0.04","47/166",1.29981040749601e-07,1.36863370214932e-05,0,0,2.66743319689095,42.2944933091732,"GPM6A;LRRC15;SPON1;ADH1B;AQP9;DPT;FBLN1;VTCN1;MSLN;CELSR2;KNG1;GNAI1;AQP1;EPB41L4B;CCL8;C7;KIF5C;ERBB4;TRBC1;PAK6;TPSAB1;CLIC2;TFAP2B;CADM1;PRKCB;GPX3;GDF15;CCL20;RARRES2;ADIPOQ;PDE2A;PLA2G2A;TBC1D9;PARP8;MFAP5;SFRP4;RBP4;CD4;TYROBP;CILP;IL1B;NMU;MT1F;CPE;MAPT;ZFPM2;ITM2C",12.7659574468085,6,0,0,78.7234042553192,37
"313","CPC006 THP1 6H-curcumin-48.0","46/161",1.31228180151071e-07,1.37055038218252e-05,0,0,2.7010550996483,42.8018055838668,"BEX4;IPPK;RASL12;IGHM;DNMT1;PCNA;SUV39H1;ITGB3;ARHGAP19;HNF4G;NRXN2;DTX2;KCNA6;KNG1;LOXL2;NR3C2;PSORS1C2;CCND2;CALHM2;PHGDH;CCL17;TFAP2A;NTRK2;MPP3;ANGPT2;RPA1;BBOX1;NRG1;PNMA2;PTPN13;POU3F2;ARFGAP1;SYTL2;IQCH;C1ORF116;SFRP1;MELK;INF2;NASP;REEP4;MAB21L1;ID4;NOX4;ERG;HIST1H2BG;HIST1H2BC",4.34782608695652,2,0,0,60.8695652173913,28
"314","CPC006 A375 24H-piplartine-10.0","69/283",1.31249719972377e-07,1.37055038218252e-05,0,0,2.18441176037029,34.6145471491261,"IGHM;IL1RN;SUV39H1;FAM57A;ITGB3;GPR22;HNF4G;AKR1B1;AQP1;CCND2;TUBB3;NPTN;PLCE1;ENPP1;HAVCR1;ADAMTS8;MYOZ2;RFC5;HEMK1;KCND3;ZNF10;EN1;IL16;SYTL2;IQCH;SFRP1;ARC;C1ORF116;CCKBR;IFT81;KCNQ2;AMPH;ERG;DTL;GAPDH;CD44;HIST1H2BC;C1QB;C1QA;DNMT1;PCNA;CFH;NPR3;CYP2C18;EGFR;AURKB;AURKA;NPY;NRIP3;EPS8L1;APOE;MSX1;MPP3;VCAM1;PKLR;UBE2C;RPA1;NR0B1;LILRB3;NR0B2;ESR1;ARHGAP33;NUDT21;KIF18B;REEP5;GSTA3;REEP4;PRC1;MAB21L1",8.69565217391304,6,0,0,43.4782608695652,30
