Gene Module seed_gene
10013 5630 1
100133941 5630 1
10019 5630 0
10020 5630 0
10026 5630 1
10061 5630 0
10062 5630 0
10066 5630 1
10067 5630 0
10072 5630 0
10079 5630 0
10084 5630 0
10093 5630 0
10103 5630 0
10113 5630 0
10123 5630 0
10149 5630 0
10158 5630 0
10160 5630 0
10161 5630 0
10163 5630 0
10169 5630 0
10170 5630 1
10175 5630 0
10184 5630 0
10190 5630 0
10195 5630 0
10197 5630 0
10204 5630 0
1021 5630 0
10226 5630 0
10232 5630 0
10237 5630 0
10240 5630 0
10242 5630 0
10257 5630 0
10262 5630 1
10263 5630 0
10273 5630 0
10276 5630 0
10282 5630 0
10289 5630 0
10291 5630 0
10298 5630 0
1030 5630 0
10308 5630 0
10313 5630 0
10314 5630 0
10321 5630 1
10365 5630 0
10370 5630 0
10371 5630 1
10379 5630 0
10406 5630 1
10409 5630 0
10410 5630 1
10412 5630 0
10425 5630 0
10428 5630 0
10432 5630 0
10449 5630 0
10451 5630 0
10452 5630 1
10455 5630 0
10457 5630 0
10468 5630 0
10476 5630 0
10478 5630 0
10479 5630 1
1048 5630 1
10483 5630 0
10493 5630 0
1051 5630 0
10512 5630 0
1052 5630 1
10523 5630 0
10525 5630 0
105375355 5630 0
10548 5630 0
10549 5630 0
10551 5630 1
10554 5630 0
10555 5630 0
10562 5630 0
10563 5630 0
10568 5630 0
10572 5630 0
10577 5630 0
10581 5630 0
10589 5630 0
10594 5630 0
10618 5630 1
10628 5630 0
10632 5630 0
10653 5630 0
1066 5630 0
1069 5630 0
10692 5630 0
10694 5630 0
10695 5630 0
10730 5630 0
10787 5630 1
10850 5630 0
10857 5630 0
10869 5630 1
10874 5630 0
1088 5630 0
10892 5630 0
10897 5630 0
10899 5630 0
10904 5630 0
10908 5630 1
10916 5630 0
10923 5630 0
10924 5630 1
10928 5630 0
10944 5630 0
10945 5630 0
10950 5630 0
10954 5630 0
10956 5630 1
10957 5630 1
10959 5630 0
10960 5630 1
10961 5630 0
10962 5630 0
10974 5630 0
10975 5630 0
10978 5630 0
10979 5630 0
10981 5630 0
10992 5630 0
10994 5630 0
11005 5630 1
11012 5630 1
11013 5630 0
11015 5630 0
11031 5630 0
11033 5630 0
1104 5630 0
11040 5630 0
11077 5630 0
11079 5630 0
11104 5630 0
11138 5630 0
11153 5630 0
1118 5630 0
11188 5630 0
1120 5630 0
11202 5630 0
11224 5630 0
1123 5630 0
11231 5630 0
112398 5630 0
11252 5630 0
11254 5630 0
11259 5630 0
11274 5630 0
11282 5630 0
113146 5630 0
11315 5630 0
11316 5630 0
11328 5630 0
11331 5630 1
114881 5630 0
114882 5630 0
115207 5630 0
1154 5630 0
115817 5630 0
116138 5630 0
117246 5630 0
1191 5630 0
1200 5630 0
120227 5630 0
1209 5630 0
122704 5630 0
124565 5630 1
124583 5630 0
124801 5630 1
126070 5630 0
1264 5630 0
1265 5630 0
1266 5630 1
1282 5630 0
1284 5630 0
128553 5630 1
1289 5630 0
1306 5630 0
1315 5630 0
1316 5630 0
1317 5630 0
1318 5630 0
1326 5630 0
1329 5630 0
1340 5630 0
1347 5630 0
1349 5630 0
1351 5630 0
135138 5630 0
1356 5630 1
1359 5630 0
1363 5630 0
1366 5630 0
1368 5630 0
1373 5630 0
1382 5630 0
1389 5630 0
1397 5630 0
140462 5630 0
1410 5630 0
1428 5630 1
1431 5630 0
1437 5630 0
1440 5630 0
1453 5630 0
1455 5630 0
1456 5630 0
1462 5630 0
146562 5630 0
1466 5630 0
1487 5630 0
1490 5630 0
149603 5630 0
1503 5630 0
1508 5630 0
1509 5630 1
151011 5630 0
1511 5630 0
1519 5630 0
152015 5630 0
1521 5630 0
1522 5630 0
1535 5630 1
1545 5630 0
1548 5630 0
1549 5630 0
155066 5630 0
1553 5630 0
156 5630 1
1571 5630 0
1572 5630 1
1591 5630 0
1592 5630 0
1594 5630 0
16 5630 0
1603 5630 0
1611 5630 0
162427 5630 0
1627 5630 0
1634 5630 0
1642 5630 1
1645 5630 0
1647 5630 1
165 5630 0
166 5630 1
1665 5630 0
1669 5630 0
1672 5630 0
170680 5630 0
1718 5630 0
1727 5630 1
1733 5630 0
1748 5630 0
175 5630 0
1755 5630 0
1768 5630 0
1770 5630 0
1777 5630 0
1785 5630 0
1798 5630 0
18 5630 0
1804 5630 0
1809 5630 0
1825 5630 0
1829 5630 1
1830 5630 0
1839 5630 1
1848 5630 0
1874 5630 0
1891 5630 0
1893 5630 1
19 5630 1
1907 5630 0
192683 5630 0
1933 5630 0
1936 5630 0
