Gene Module seed_gene
4313 1536 0
440 1536 0
4582 1536 0
4599 1536 1
4615 1536 0
4616 1536 0
4664 1536 0
4683 1536 0
479 1536 0
4790 1536 0
4794 1536 0
4814 1536 0
4853 1536 0
493 1536 0
4938 1536 1
4939 1536 1
4940 1536 1
49860 1536 0
5019 1536 0
50618 1536 0
50650 1536 0
5096 1536 0
51029 1536 0
51056 1536 1
51070 1536 0
51092 1536 0
51131 1536 1
51143 1536 0
51191 1536 0
51366 1536 0
51458 1536 0
5173 1536 0
51734 1536 0
51742 1536 0
51752 1536 0
51761 1536 0
5265 1536 0
5289 1536 0
5293 1536 0
5328 1536 0
53407 1536 0
5359 1536 1
5361 1536 0
54145 1536 0
54453 1536 0
54544 1536 0
54704 1536 0
54733 1536 0
54739 1536 0
54812 1536 0
54832 1536 0
54838 1536 0
54852 1536 0
54877 1536 0
54942 1536 0
54971 1536 0
55008 1536 1
55013 1536 0
55079 1536 0
55197 1536 0
55233 1536 0
55251 1536 0
55337 1536 0
55454 1536 0
55486 1536 0
5552 1536 0
55577 1536 0
55601 1536 1
55625 1536 0
55660 1536 0
55748 1536 0
558 1536 0
55841 1536 0
5610 1536 1
56300 1536 0
5634 1536 0
56650 1536 0
56674 1536 0
56829 1536 0
56913 1536 0
56935 1536 0
56940 1536 0
5696 1536 0
5698 1536 0
5699 1536 0
57035 1536 0
57037 1536 0
5717 1536 0
5721 1536 0
5728 1536 0
57403 1536 0
5771 1536 0
57820 1536 0
5813 1536 0
5818 1536 0
58472 1536 0
5860 1536 0
5863 1536 0
5880 1536 0
5899 1536 0
5920 1536 0
59342 1536 0
5966 1536 0
604 1536 0
6051 1536 0
629 1536 1
6310 1536 0
6314 1536 0
6318 1536 0
6347 1536 0
6364 1536 1
6372 1536 0
6392 1536 0
64167 1536 0
64210 1536 0
64219 1536 0
6422 1536 0
64422 1536 0
64425 1536 0
64714 1536 0
64761 1536 0
64781 1536 0
64847 1536 0
64943 1536 0
65220 1536 0
6595 1536 0
65983 1536 0
65998 1536 0
6643 1536 0
6648 1536 0
6676 1536 0
668 1536 0
6729 1536 0
6737 1536 0
6774 1536 0
6775 1536 0
6778 1536 0
6812 1536 0
6817 1536 0
684 1536 0
6890 1536 0
6892 1536 0
6905 1536 0
6996 1536 0
7040 1536 0
7048 1536 0
7050 1536 0
7051 1536 0
7071 1536 0
7080 1536 0
7088 1536 0
7110 1536 0
7128 1536 0
713 1536 0
715 1536 0
