Gene Module seed_gene
4317 1276 0
4318 1276 1
433 1276 0
4353 1276 0
4615 1276 0
4635 1276 0
4677 1276 0
4680 1276 0
4694 1276 0
4695 1276 0
4700 1276 0
4707 1276 0
4709 1276 1
4710 1276 0
4712 1276 0
4714 1276 0
4717 1276 0
4718 1276 0
4720 1276 0
4724 1276 0
4726 1276 0
4729 1276 0
4736 1276 0
4738 1276 0
475 1276 0
4753 1276 0
4809 1276 0
4904 1276 0
498 1276 0
5004 1276 1
5052 1276 0
506 1276 0
51 1276 0
5105 1276 0
51070 1276 0
51079 1276 0
51123 1276 0
51185 1276 0
51187 1276 0
51192 1276 0
51271 1276 0
51324 1276 0
51327 1276 0
51348 1276 0
51371 1276 0
51372 1276 1
51374 1276 0
51386 1276 0
514 1276 0
51406 1276 0
515 1276 0
51504 1276 0
51506 1276 0
51611 1276 0
51647 1276 0
517 1276 0
5204 1276 1
523 1276 0
5230 1276 0
5250 1276 0
526 1276 0
5265 1276 0
529 1276 0
5293 1276 0
5349 1276 0
539 1276 0
5441 1276 0
5464 1276 0
54680 1276 0
54704 1276 0
54737 1276 0
54930 1276 0
54968 1276 0
54981 1276 0
54998 1276 0
55012 1276 0
55013 1276 0
5510 1276 0
55211 1276 0
55270 1276 0
55288 1276 0
55454 1276 0
5547 1276 0
55505 1276 0
55577 1276 0
55603 1276 0
55625 1276 0
55711 1276 0
55837 1276 0
55863 1276 0
5589 1276 0
5657 1276 0
566 1276 0
567 1276 0
56729 1276 0
5683 1276 0
5685 1276 0
5687 1276 0
5689 1276 0
5690 1276 0
5691 1276 0
56940 1276 0
5695 1276 0
56984 1276 0
5699 1276 0
5701 1276 0
57091 1276 0
57092 1276 0
57126 1276 0
5714 1276 0
57178 1276 0
5728 1276 0
5836 1276 0
58472 1276 0
5859 1276 0
5880 1276 0
5899 1276 0
5908 1276 0
5920 1276 0
59286 1276 0
59342 1276 0
597 1276 0
6001 1276 0
6005 1276 0
60314 1276 0
6036 1276 1
6037 1276 0
6047 1276 0
60490 1276 0
6122 1276 0
6124 1276 0
6132 1276 0
6133 1276 0
6135 1276 0
6136 1276 0
6137 1276 0
6138 1276 0
6139 1276 0
6144 1276 0
6152 1276 0
6154 1276 1
6156 1276 0
6157 1276 0
6159 1276 0
6160 1276 1
6164 1276 0
6166 1276 0
6167 1276 0
6170 1276 1
6173 1276 0
6175 1276 0
6176 1276 0
6181 1276 0
6188 1276 0
6189 1276 0
6191 1276 0
6193 1276 0
6201 1276 0
6202 1276 0
6203 1276 0
6205 1276 0
6206 1276 0
6210 1276 0
6222 1276 0
6223 1276 0
6224 1276 0
6227 1276 0
6229 1276 1
6231 1276 0
6232 1276 0
6233 1276 0
6235 1276 0
6279 1276 1
6280 1276 1
6283 1276 0
6286 1276 1
6301 1276 0
6391 1276 0
6406 1276 0
641339 1276 0
64167 1276 0
6418 1276 0
64180 1276 0
6441 1276 0
64981 1276 0
6509 1276 0
6521 1276 0
6590 1276 0
6613 1276 0
663 1276 0
6634 1276 0
6635 1276 0
6637 1276 0
6643 1276 0
6698 1276 0
671 1276 0
6726 1276 0
6727 1276 0
6728 1276 0
6742 1276 0
6827 1276 0
689 1276 0
6917 1276 0
6921 1276 0
6923 1276 0
6947 1276 0
6950 1276 0
712 1276 0
7132 1276 0
7167 1276 0
7295 1276 1
7311 1276 0
7324 1276 0
7341 1276 0
7378 1276 0
7384 1276 0
7386 1276 0
7408 1276 0
7419 1276 0
7443 1276 0
7458 1276 0
746 1276 0
7514 1276 0
7535 1276 0
7555 1276 0
7570 1276 0
759 1276 0
7851 1276 0
78988 1276 0
7913 1276 0
79752 1276 0
7979 1276 0
80740 1276 0
81853 1276 0
81892 1276 0
819 1276 0
820 1276 1
822 1276 0
826 1276 0
8328 1276 0
83443 1276 0
8357 1276 0
83658 1276 0
8409 1276 0
84525 1276 0
8609 1276 0
8649 1276 0
8655 1276 0
8664 1276 0
8665 1276 0
8667 1276 0
8668 1276 0
8721 1276 0
8741 1276 0
8778 1276 0
8802 1276 0
8813 1276 0
8857 1276 0
8887 1276 0
8992 1276 0
8993 1276 1
902 1276 0
9045 1276 0
9049 1276 0
9050 1276 0
916 1276 0
9167 1276 0
9168 1276 0
91860 1276 0
9240 1276 0
925 1276 0
929 1276 0
9314 1276 0
9318 1276 0
932 1276 0
9324 1276 0
9326 1276 0
9337 1276 0
9349 1276 0
9352 1276 0
939 1276 0
9446 1276 0
9551 1276 0
9553 1276 0
9588 1276 0
963 1276 0
9673 1276 0
9794 1276 0
9806 1276 0
9958 1276 0
9961 1276 0
9976 1276 0
9978 1276 0
