"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","%DisGeNet","num_DisGeNet","%NCG","num_NCG","%DEGs","num_DEGs"
"133","mifepristone mus musculus gpl6887 gse39270 chdir down","23/193",8.34136408100036e-10,4.37764821694605e-09,0,0,4.69177104157317,98.0797103067269,"TSEN34;NPM1;NDUFA13;ANXA3;NDUFA4;RPL23;ATP5C1;TBCA;ATP5G3;RPL10A;ATP5J2;HIGD2A;ATP5B;PSMA3;SPCS1;SUMO1;PSMC2;ERH;MATR3;HMGN3;PFDN5;RPS24;POLR2L",4.34782608695652,1,0,0,8.69565217391304,2
"134","dexamethasone homo sapiens gpl8300 gse8546 chdir down","26/252",1.54990302255316e-09,8.0733754458366e-09,0,0,4.06199225096863,82.3978112619908,"IGHM;UQCRB;NDUFB5;RPL34;NCF4;RPL36A;NDUFB1;COX5B;TOMM20;UQCRH;HSPD1;BASP1;RPL14;SEC11A;NPM1;MDH1;ATP11B;EEF2;COX7A2L;EIF3M;NCL;SNRPE;EIF3E;S100A9;EIF3D;S100A8",0,0,0,0,7.69230769230769,2
"135","imatinib homo sapiens gpl201 gds838 chdir up","27/275",2.23755195861132e-09,1.15689723489681e-08,0,0,3.86542591267001,76.9911027912287,"NCF4;ITGB2;CSF2RB;HBD;PARK7;MPO;PSMB7;SNRPD2;CHST12;BLNK;RPL35;CTSG;CAMP;NFE2;CD52;ACTR2;CFLAR;EEF2;MAPK14;DNAJA1;EEF1D;NDUFS6;NCL;RPL29;PPIB;PFDN5;S100A8",3.7037037037037,1,0,0,11.1111111111111,3
"136","vorinostat homo sapiens gpl571 gse18544 chdir down","33/395",2.35889265021629e-09,1.21066696312571e-08,0,0,3.28914581879797,65.3391235874775,"SLC22A4;HNRPDL;HSP90AB1;NDUFB3;RPS27L;DBI;COX5B;HIGD1A;LYST;KIAA0930;SCPEP1;SUMO1;C19ORF53;C14ORF2;SEC61G;RPS6KA1;KIF13A;SFN;TMEM14B;MAP2K3;NPM1;HSDL2;ANXA3;EIF3M;SPCS1;EIF3K;PSMA2;COPS2;SUB1;CDC42EP3;PSMC2;CYCS;SSBP1",6.06060606060606,2,0,0,3.03030303030303,1
"137","niacin mus musculus gpl1261 gds2605 chdir down","24/225",3.42166166815377e-09,1.74329915647543e-08,0,0,4.1994750656168,81.8609534319633,"IGHM;MDH1;APLP2;NDUFA3;NDUFA1;ATP5C1;NDUFC2;PPP2R5A;DBI;NAP1L1;ATP5H;TBCA;RETN;ATP5O;COX5B;COX6C;ATP5J2;ATP5B;PSMB7;SLPI;RPL36;CYCS;RPL26;DYNLRB1",0,0,0,0,4.16666666666667,1
"138","cyclosporine homo sapiens gpl570 gse15935 chdir up","41/581",4.0537084337716e-09,2.05035397592216e-08,0,0,2.77826717443452,53.6862172332116,"COX7B;ORM1;RPL3;NDUFB4;CTNND1;HP;NDUFB2;RPL36A;HMGB2;NDUFB1;DBI;TCIRG1;CALML4;HMGB1;HIGD1A;BZW1;HINT1;PSMB1;CA4;SEPHS2;MOSC1;CCT4;MPZL2;ARG1;RPL23;APLP2;NDUFA2;NAP1L1;IGF2R;KTN1;TUBB2C;C6ORF48;CEACAM1;CEACAM6;SERBP1;SNRPG;MATR3;S100P;RPL29;CD24;RAN",0,0,0,0,7.31707317073171,3
"139","sirolimus homo sapiens gpl96 gds2494 chdir down","49/775",4.4932261362547e-09,2.25631067849337e-08,0,0,2.48920497840996,47.8442493771525,"HSP90AB1;RPLP0;HMGB2;DBI;ATP5G3;YBX1;HMGB1;C14ORF166;BZW1;MRPL3;SMCHD1;CAPNS1;YWHAQ;XPO6;TRBC1;HMGN3;TMEM14B;CCT2;HSP90AA1;ATP6AP1;RPS5;APLP2;RPL22;NDUFC2;PPP2R5A;RPSA;PPA1;NCL;SUB1;SRSF2;MATR3;RPL26;ATP5A1;RPL36A;UBE2J1;HSPD1;ATP5B;N4BP1;CSNK1A1;NAP1L1;MAPK14;IGF2R;HIGD2A;DNAJA1;SPCS1;SERBP1;NDUFAB1;CYCS;SELT",0,0,0,0,2.04081632653061,1
"140","ethanol rattus norvegicus gpl341 gse3311 chdir up","21/178",5.4566052232722e-09,2.72050746131714e-08,0,0,4.64478457046802,88.3737102727821,"HSP90AA1;RPN2;NDUFB5;NDUFA4;RPL23;NDUFA3;NDUFA1;RPS27L;DBI;NDUFC1;YBX1;DYNLL1;COX5B;HSPD1;DNAJA1;HINT1;SNRPD2;UQCRQ;SEC61G;SERF2;POLR2L",0,0,0,0,0,0
"141","propofol homo sapiens gpl570 gds2772 chdir up","22/196",6.01824591440973e-09,2.9792451406085e-08,0,0,4.419090470834,83.6466213886819,"HSP90AA1;RPL21;UQCRB;HP;NDUFB2;ATP5I;RPSA;NDUFC1;PARK7;DYNLL1;RPL10A;C14ORF166;HINT1;SLPI;GNG5;EIF3K;RPL36AL;EEF1D;PRDX1;CCNG1;RPL14;TMEM14B",0,0,0,0,0,0
"142","pioglitazone rattus norvegicus gpl341 adipose gds3850 chdir up","21/179",6.03826879348231e-09,2.96810677313426e-08,0,0,4.61883605331457,87.4121581584644,"COX7B;MDH1;NDUFA4;NDUFA3;ATP5A1;NDUFB3;NDUFA1;ATP5C1;DBI;ATP5G3;UQCRH;HSPD1;SOD1;ATP5B;GNG5;PRDX1;VDAC2;CYCS;UQCRFS1;DLD;RAN",0,0,0,0,4.76190476190476,1
"143","rosiglitazone rattus norvegicus gpl341 adipose tissue gds3850 chdir up","21/180",6.67700961904533e-09,3.25912777209346e-08,0,0,4.59317585301837,86.464678005338,"COX7B;MDH1;ATP5A1;NDUFA1;DBI;ATP5H;ATP5G3;COX5B;COX6C;COX7C;ATP5J2;HSPD1;DNAJA1;ATP5B;PSMA6;PRDX1;LCN2;CYCS;UQCRFS1;CD24;TGM2",4.76190476190476,1,0,0,4.76190476190476,1
"144","amoxicillin rattus norvegicus gpl341 gse2354 chdir down","29/329",6.77500526074193e-09,3.28399560555408e-08,0,0,3.47031089198957,65.2766370434079,"RPL4;RPL5;RPL3;HSP90AB1;RPL34;NDUFB4;RPLP0;ATP5A1;YBX1;ATP5B;GNG5;PRDX1;RPL35;RPL17;NPM1;RPS7;RPL23;APLP2;RPS5;RPL22;RPSA;EEF2;DHRS9;SRSF2;VDAC2;EIF3H;MAN2B1;EIF3E;RPS24",0,0,0,0,3.44827586206897,1
