"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","%DisGeNet","num_DisGeNet","%NCG","num_NCG","%DEGs","num_DEGs"
"117","dexamethasone homo sapiens gpl8300 gse8546 chdir down","35/252",1.60370503785154e-16,8.79981738718537e-16,0,0,6.68851890391953,243.255044244092,"RPL34;RPL12;RPL11;RPL36A;NDUFB1;COX5B;RPS19;RPS18;BASP1;RAC2;RPL14;RPL13;B2M;SEC11A;RPS12;DECR1;BTF3;CD53;RPS8;ATP11B;EEF2;PRDX6;SND1;DUSP6;COX6B1;COX7A2L;HNRNPA2B1;JTB;SNRPE;EIF3E;EIF3F;RPS21;S100A9;EIF3D;S100A8",0,0,0,0,5.71428571428571,2
"118","estradiol homo sapiens gpl570 gse29881 chdir up","39/316",1.72987541435066e-16,9.41169505095869e-16,0,0,5.87090534624932,213.074600022283,"RPL30;SET;NOL7;PTEN;YBX1;RPL10A;MRPL33;UXT;ZNF706;RPS18;SUMO2;RAC2;RPL15;RPS11;B2M;TMEM14B;BTF3;HSPA8;ATP6V0E1;RPS7;TMEM50A;ANXA3;RPL23;TMA7;GTF3A;EMP1;NDUFC1;EEF2;TM4SF1;SRP9;DUSP6;PPA1;RPL27A;NDUFS4;JTB;RPS20;KCTD12;UBA52;CNIH4",2.56410256410256,1,0,0,2.56410256410256,1
"119","tamoxifen mus musculus gpl7202 gse29715 chdir up","39/317",1.92775298142794e-16,1.04001463367793e-15,0,0,5.84948266982943,211.663567970761,"SLC25A3;PRKCSH;RPL34;RPLP0;POMP;CAPG;COX7A2;RPL8;RPS19;SUMO1;PRDX1;RPS3;PGK1;TIMM17A;RPL37;CCT5;HSPA8;RPS9;HSP90AA1;ANXA2;HSPA5;GALNT3;ANXA3;GSTO1;H2AFZ;RPL13A;NDUFC1;DYNLL1;EEF2;HSPE1;PRDX6;HNRNPAB;RPS26;DNAJA1;SPCS1;DAD1;CLDN7;SNRPG;SPRR1A",2.56410256410256,1,0,0,0,0
"120","imatinib homo sapiens gpl96 gds3043 chdir up","218/5369",2.34978325641446e-16,1.25713404218174e-15,0,0,2.15346328124677,77.4967657851291,"RPL4;MAML1;CCNH;POP4;RPL34;GHITM;CALML4;RPL8;PHB2;AQP3;PSMD8;LGALS2;RPL36AL;NAMPT;RPL35;CYP1B1;SNRPD3;ATP6V1E1;RPS11;ZNF281;TM4SF1;LCE2B;PPA1;SUB1;VDAC3;YME1L1;JTB;RPL24;SUCLG1;PADI4;FAR2;TMEM126B;AURKAIP1;SET;MRPL18;MRPL15;TXN;ADH7;PRDX3;ZNF706;PDCD10;ZNHIT3;PRDX1;ZNHIT6;DPH5;CD14;MCTS1;VASP;XRCC6;H3F3B;KIR2DS2;TMEM50A;ERLIN1;TMA7;PRDX6;RPS26;RPL27A;CD24;TRAM1;PTGDR2;PYGL;MRPL34;MRPL33;UBL5;XPO1;SEC61G;RAC2;RPLP2;CCR3;COX8A;CD53;TPI1;MRPS27;ANXA3;HSBP1;GSTO1;EMP1;DYNLL1;DUSP6;SRP9;PSMA6;NSA2;PSMA4;PSMA2;TCP1;FRG1;TAX1BP1;CEACAM8;DLD;HLA-DQB1;SF3B5;NOL7;UQCR11;NEDD8;CAPG;PCNP;PSMB7;HLA-DMB;PSMB2;PSMB3;PSMB1;RPS3;RPL14;RPL13;RPL15;CCT8;RPL17;CCT5;GCH1;SPCS1;PSMC2;HNRNPA2B1;TCEA1;C11ORF58;MEGF9;SRP19;MTCH2;NDUFA13;GTF2B;PARK7;MPO;EEF1B2;NARS;MAEA;TMEM147;TXNL4A;NUDT15;TMSB10;SLC25A44;IK;IGFBP4;CSGALNACT2;GTF3A;UBE2E1;AIP;SARS;VRK1;RBX1;COX6B1;DPM1;SNRPG;ERH;SNRPE;DPEP3;IDI1;COX7A2;SLC1A4;HIGD1A;RAP1B;CNN2;PGK1;NDUFV2;HSPA8;HSPA5;DNAJC15;COPS2;CHMP2B;CASS4;DYNLRB1;RSL24D1;CNIH4;NOP10;MS4A3;RNF13;HMGB3;CXCL1;HMGB1;HHEX;SUMO1;TIMM17A;UQCRFS1;MAN1A1;UPP1;GUSB;HSP90AA1;H2AFZ;NDUFC2;EDF1;RPS3A;MMP8;TNFRSF1A;HAX1;RER1;EEF1D;NDUFS6;ACOX1;LCP1;EAPP;RALB;NDUFB6;NDUFB4;NDUFB3;POMP;IL2RG;PSMB10;LEPROTL1;EIF4H;BNIP2;SEC11A;POLR2L;TIMM8B;NDUFA6;CNBP;CCDC59;DEK;HSPE1;HNRNPAB;DNAJA1;CLEC2B;EIF3K;EIF3I;S100P;ATXN10;EIF3F;SSBP1;SLIRP;EIF3D;CKLF",1.37614678899083,3,0,0,1.8348623853211,4
"121","dexamethasone homo sapiens gpl8300 gse8546 chdir up","26/134",3.57017614725355e-16,1.89425874920395e-15,0,0,9.84903891233005,350.317968857029,"RPL4;RPLP1;RPLP0;COX7A2;TXN;RPL8;RPL9;RPL36AL;PGK1;RPLP2;ATP6V1E1;RPS11;RPS27A;B2M;HSPA8;ATP6V0E1;HSPA5;RPS5;RPS3A;RPS27;RPS29;EEF1D;SUB1;RPL27A;FAU;RPS24",0,0,0,0,7.69230769230769,2
"122","vitamin a rattus norvegicus gpl85 gse3420 chdir up","17/47",6.10124429924961e-16,3.21065478698217e-15,0,0,22.8426501035197,800.243563071148,"COX8A;RPS9;HBE1;RPSA;RPL8;EEF2;CLU;RPS26;RPL36;RPL35;RPL15;RPL37;FAU;RPL29;TMSB10;RPS21;RPS12",0,0,0,0,0,0
"123","zinc acetate homo sapiens gds1617 chdir up","41/363",6.60619979674852e-16,3.44811404025411e-15,0,0,5.32008552213156,185.954826801846,"RPL4;TRAM1;RPL3;RNF13;RPL34;RPLP0;HMGB1;RPL10A;RPL9;RPS4X;RPS15A;RPS19;PSMB3;PRDX1;SUMO2;RPS3;PGK1;RPL13;B2M;RPL17;TMEM14B;RPS12;HSPA8;RPS9;HSP90AA1;H3F3B;HSPA5;RPL23;RPS5;CNBP;RPS3A;EEF2;EEF1G;DNAJA1;DAD1;RPL27A;LCP1;SLIRP;RPL29;RSL24D1;RPS24",0,0,0,0,2.4390243902439,1
"124","amoxicillin rattus norvegicus gpl341 distal small intestine gds1273 chdir up","21/83",8.7627070648332e-16,4.53682091582493e-15,0,0,13.7449659909758,476.549744914125,"FCGBP;DYNC1I2;ATP6V0E1;RPS8;RPL23;RPL12;RPL36A;APOC3;RPSA;COX7A2;RPS4X;EEF1G;RPS15A;RPS27;PSMB2;RPS29;SEC61G;RPS3;PCK1;B2M;RPL17",0,0,0,0,0,0
"125","isoproterenol hydrochloride rattus norvegicus gpl1355 gse7999 chdir down","54/618",1.10467317179178e-15,5.67360141032259e-15,0,0,4.06507012689629,139.997872366317,"MTCH2;COX7B;PARK7;HMGB1;YBX1;RPL8;SRP14;PHB2;RPL9;RPS19;TIMM17A;UQCRFS1;GPX4;GSTO1;ECH1;RPL13A;NDUFC2;NDUFC1;SDHC;PPA1;SUB1;C1D;UQCRC1;VDAC3;RPL24;NDUFS2;DLD;MMADHC;NDUFB8;SET;NDUFB6;MRPL18;RPL12;NDUFB4;COX7A2;MRPL15;RPS15A;RPS3;RPS27A;NDUFV2;SERF2;BTF3;TIMM8B;NDUFA6;H3F3B;CNBP;TMA7;DEK;HSPE1;PDP1;HNRNPA2B1;LAMTOR3;RPS21;LAMTOR5",0,0,0,0,1.85185185185185,1
"126","tretinoin homo sapiens gpl96 gse5007 chdir up","25/128",1.13315641045755e-15,5.77370171042657e-15,0,0,9.91159938681656,341.095495411139,"SLC25A3;RPL31;RPLP1;RPLP0;RPL11;GLRX;RPS19;RPS18;RAC2;RPS3;RPL15;RPS11;B2M;RPL39;TMSB10;SERF2;CD53;RPS9;H3F3B;RPL13A;RPSA;EIF3L;ATP6V1B2;UBA52;PFDN5",0,0,0,0,12,3
"127","tamoxifen homo sapiens gpl8300 gds3604 chdir up","18/58",1.91991090091103e-15,9.7053763652353e-15,0,0,18.1680497925311,615.651575976948,"RPS9;RPL3;RPLP1;RPS5;RPL12;RPS3A;RPL8;RPS4X;RPS27;RPS19;RPS18;RPS29;RPS3;RPL37;RPS11;RPS21;RPS12;POLR2L",0,0,0,0,0,0
"128","estradiol homo sapiens gpl6947 gse23500 chdir down","25/132",2.41847639172075e-15,1.21301706522244e-14,0,0,9.53910477127398,321.044663161768,"RPLP1;PARK7;SRP14;CST6;CNN2;RPS4X;TRMT112;RPS15A;RPS19;PSMB3;RPLP2;B2M;RPL39;COX8A;RPS9;HSP90AA1;ANXA2;NDUFA1;RPS3A;COX6B1;EEF1G;FAU;AURKAIP1;UBA52;PFDN5",0,0,0,0,8,2
"129","vitamin e mus musculus gpl1261 gse42813 chdir down","50/550",2.85570888455963e-15,1.42121325882735e-14,0,0,4.22222222222222,141.399926544289,"SLC25A3;ORM1;NDUFA13;HP;PIK3CD;GHITM;PYGL;PHB2;CLU;PSMD8;TMEM147;CAPNS1;UQCRFS1;B2M;COX8A;TPI1;GPX4;IGFBP4;ECH1;EMP1;NDUFC1;EDF1;SDHC;TM4SF1;MYL4;TCP1;UQCRC1;NDUFS2;SUCLG1;LETMD1;DLD;LTF;NDUFB8;NDUFB6;UQCR11;COX7A2;UQCR10;RETN;COX5B;PRDX3;PGK1;NDUFV2;POLR2L;DECR1;HSPA8;NDUFA6;DNAJC15;PRDX6;ATOX1;QARS",0,0,0,0,2,1
"130","paclitaxel homo sapiens gpl570 gse11552 chdir up","24/122",3.5884241326023e-15,1.77212945625437e-14,0,0,9.98216429428915,332.017397954856,"RPS9;H3F3B;RPL23;CNBP;POMP;CCDC59;TMA7;NDUFC2;COX7A2;NEDD8;RPL8;DYNLL1;RPS27;RPS19;SUB1;SUMO2;SNRPG;ERH;RPS20;RPL26;B2M;RPL39;PFDN5;TMEM14B",0,0,0,0,16.6666666666667,4
"131","rosiglitazone homo sapiens gpl570 gds2453 chdir down","42/403",5.00576376333852e-15,2.45320636340712e-14,0,0,4.86178615926163,160.089800858566,"RPLP1;RPLP0;CAPG;HIGD1A;AQP3;MRPL33;EEF1B2;RPS4X;SCPEP1;RPS19;RPLP2;RPL13;MAN1A1;RPL15;UPP1;GUSB;RPL39;SEC11A;SERF2;BTF3;CD53;RPS9;ATP6V0E1;GPX4;HSPA5;GSTO1;RPL23;TNFSF13;TMA7;RPS3A;KLF4;DHRS9;RPS29;GLB1;RPL27A;FAR2;S100A9;RPS21;PFDN5;S100A8;CNIH4;NOP10",0,0,0,0,11.9047619047619,5
"132","imatinib homo sapiens gpl570 gds4177 chdir up","29/190",5.4102502529301e-15,2.63134898665237e-14,0,0,7.39580118948715,242.955626792635,"NDUFA13;POMP;NOL7;TXN;YBX1;RAP1B;CA1;HHEX;ZNF706;RPL36;PGK1;RAC2;UQCRFS1;CCT8;POLR2L;HSP90AA1;TPI1;HSPA5;IGFBP4;H2AFZ;GTF3A;HSPE1;HNRNPAB;RPS26;TCP1;SNRPG;SNRPE;SLIRP;CD24",0,0,0,0,3.44827586206897,1
"133","oxandrolone homo sapiens gpl96 gds1333 chdir down","18/62",7.19358830085949e-15,3.47239375124195e-14,0,0,16.5130139569974,537.755980749553,"RPL3;RPL31;RPL12;RPLP0;GTF3A;RPL13A;RPS3A;GHITM;EEF1G;RPS19;RPS18;EEF1D;RPL27A;RPLP2;RPL13;RPL15;RPL29;RPL17",0,0,0,0,5.55555555555556,1
"134","cisplatin homo sapiens gpl6883 gse47980 chdir up","32/237",7.44935005853396e-15,3.56901696834239e-14,0,0,6.43568897227434,209.35714293534,"RPL4;SF3B5;RPL30;RPLP1;GHITM;RPL8;RPL10A;RPS4X;RPS15A;ZNHIT3;PSMB3;PRDX1;RPL36;RPLP2;ATP6V1E1;TMSB10;HSPA8;GSTO1;HSBP1;H2AFZ;CCDC59;LSM1;NDUFA1;EMP1;DYNLL1;HNRNPAB;ATOX1;RAB32;DNAJA1;RPS29;UBA52;NOP10",0,0,0,0,0,0
"135","dexamethasone homo sapiens gpl3921 gse28896 chdir down","31/222",7.72117767637443e-15,3.67184893943139e-14,0,0,6.68213532189464,217.134714296459,"USP15;SET;MS4A3;RPL12;RPLP0;YBX1;PRDX3;NARS;XPO1;PGK1;RPL15;ELANE;CCT5;CD53;HSPA8;HSP90AA1;DEFA4;ERLIN1;RPL13A;RPS3A;AZU1;DEK;PSMA6;CEACAM6;TCEA1;LCP1;RPL29;CD24;DLD;S100A9;CNIH4",0,0,0,0,3.2258064516129,1
