"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","%DisGeNet","num_DisGeNet","%NCG","num_NCG","%DEGs","num_DEGs"
"11","imatinib homo sapiens gpl571 gds4175 chdir down","49/181",4.8550040036681e-36,3.08072072232758e-34,0,0,10.4323018128786,848.282314618703,"RPL5;COX7B;HSP90AB1;DBI;YBX1;RPL10A;HINT1;SNRPD2;YWHAQ;CD52;CCT2;HSP90AA1;RPS7;RPS5;UBE2E1;RPSA;PSMA6;PPA1;PSMA2;SUB1;NCL;SNRPG;SRSF2;SRSF3;ERH;MATR3;PPIB;PTMA;NDUFB8;RPN2;RPL36A;ATP5J;UQCR10;ATP5O;COX5A;UQCRH;HSPD1;LDHB;ATP5B;PSMB1;XRCC6;DUT;NDUFA2;HNRNPM;LSM7;SPCS1;SERBP1;SSBP1;RAN",0,0,0,0,0,0
"12","deferoxamine homo sapiens gpl91 gse1056 chdir up","44/154",1.45837043054079e-33,8.48285467097892e-32,0,0,11.010184420589,832.457895952661,"RPL4;RPL5;COX7B;UQCRB;RPL34;RPLP0;RPL36A;ATP5C1;ATP5I;DBI;UQCR11;PARK7;RPL10A;ATP5O;COX5B;COX7C;UQCRH;EEF1B2;HINT1;PRDX1;PSMB1;RPL35;RPL15;CCT8;RPL17;CCT2;HSP90AA1;NPM1;RPS7;RPL23;RPS5;NDUFA1;EEF2;DYNLL1;LSM3;GNB2L1;PSMA6;SNRPG;SRSF2;SNRPE;EIF3E;PFDN5;RPS24;RAN",0,0,0,0,6.81818181818182,3
"13","gefitinib homo sapiens gpl570 gse20854 chdir up","58/304",1.81051768069375e-33,9.72108723941723e-32,0,0,7.35219551769597,554.294483910506,"RPL3;HSP90AB1;RPLP0;ATP5G3;RPL10A;TOMM20;EEF1B2;HINT1;SNRPD2;SUMO2;RPL35;HSP90AA1;RPS7;RPL22;RPSA;PSMA6;PSMA4;MORF4L2;VDAC2;STRAP;SNRPE;ERH;RPL26;RPL29;PPIB;SLC25A5;PTMA;SLC25A6;RPN2;ATP5J;NEDD8;COX5B;OAZ1;UQCRH;HSPD1;SEP15;ATP5B;PRDX1;PSMB1;SFN;RPL15;SEC11A;POLR2J;ZC3H15;NAA50;TIMM8B;DUT;NDUFA4;RPL35A;NAP1L1;TBCA;SOD1;SPCS1;EIF3K;CYCS;SSBP1;RPS24;RAN",0,0,0,0,3.44827586206897,2
"14","deferasirox homo sapiens gpl570 gds3558 chdir up","134/1681",3.04045540516537e-33,1.51588419486102e-31,0,0,3.07184800312687,229.999399427966,"NDUFA13;ATP5C1;PARK7;C14ORF166;PHB2;PSMD8;SNRPD2;RPL36AL;RPL36;SNRPD3;TXNL4A;HMGN3;SEPHS2;TMEM14B;NUP214;RBX1;ATP5J2;DPM1;KARS;PPA1;NCL;SUB1;SNRPG;SRSF2;CMPK1;SRSF3;SNRPE;ERH;MATR3;NDUFB11;ATP5J;ATP5I;ATP5H;HIGD1A;SEP15;MRPL20;LDHB;ATP5B;PDCD10;PRDX1;HIST1H3H;ZC3H15;NAA50;NFE2;XRCC6;CBX3;TBCA;MRPL23;LSM3;HNRNPM;LSM7;COPS5;UQCRQ;HNRNPD;CYCS;UBA2;NOP10;UFD1L;COX7B;HSP90AB1;ATP5G3;YBX1;HMGB1;COX7C;UBL5;MRPL3;HINT1;YWHAQ;ZNF280A;C14ORF2;SUMO2;UQCRFS1;CCT2;HSP90AA1;VBP1;NDUFC2;NDUFC1;DYNLL1;PSMA3;NSA2;PSMA4;PSMA1;PSMA2;NDUFS6;UFC1;NDUFS3;STRAP;PTMA;SF3B5;NDUFB8;GTF2A2;USP10;NDUFB4;ATP5A1;NDUFB3;NDUFB2;NDUFB1;UQCR11;NEDD8;UQCR10;COX5B;COX5A;HSPD1;PSMB6;PSMB7;PSMB1;SNRPB2;CCT5;POLR2L;TIMM8B;NDUFA8;DUT;NPM1;NDUFA6;MDH1;NDUFA4;NDUFA3;NDUFA2;NDUFA1;COX6C;KLF1;SOD1;DNAJA1;EIF3M;GFI1B;PSMC6;SPCS1;PSMC2;SERBP1;NDUFAB1;SLIRP;SSBP1;C11ORF58;RAN",0,0,0,0,1.49253731343284,2
"15","chlorambucil homo sapiens gpl570 gds2970 chdir up","57/304",1.77495779145974e-32,8.25947025625933e-31,0,0,7.22543352601156,528.243831883122,"RPL4;UFD1L;NDUFA13;HSP90AB1;ATP5C1;SLC2A3;DBI;RPL10A;C14ORF166;EEF1B2;UBL5;HINT1;C19ORF53;ZNF280A;SEC61G;UQCRFS1;SNRPD3;TMEM14B;HSP90AA1;RPL21;UBE2E1;ATP5J2;PSMA3;PSMA4;PSMA1;MORF4L2;VDAC2;ERH;RPL29;PFDN5;GYPA;ENY2;NDUFB5;NDUFB2;ATP5H;COX5B;HSPD1;PCNP;PRDX1;PSMB1;POLR2G;NDUFA8;NPM1;MDH1;LSM3;SOD1;DNAJA1;PSMC6;SPCS1;EIF3K;COPS2;SERBP1;NDUFAB1;EIF3H;SLIRP;SELT;C11ORF58",0,0,0,0,1.75438596491228,1
"16","estradiol homo sapiens gpl96 gds2324 chdir up","96/937",9.10665338343005e-32,3.97277753852136e-30,0,0,3.94815577942147,282.18937156821,"UFD1L;RPL3;RPLP0;CLTB;HMGB2;DBI;ATP5G3;YBX1;HMGB1;MRPL3;HINT1;SUMO1;YWHAQ;BASP1;XPO6;SEC61G;SUMO2;CYP1B1;UQCRFS1;SNRPD3;HMGN3;TMEM14B;CCT2;HSP90AA1;RPS7;VBP1;NDUFC2;EDF1;DYNLL1;ATP5J2;PSMA4;PSMA1;KARS;PSMA2;NDUFS6;MORF4L2;SUB1;SNRPG;SRSF2;NDUFS3;YME1L1;SRSF3;STRAP;ERH;SLC25A5;PPIB;PTMA;RPN2;USP10;NDUFB4;ATP5A1;COX17;NDUFB2;OAZ1;HSPD1;PSMB6;ATP5B;GNG5;PRDX1;LMAN2;PSMB1;EIF4H;SFN;POLR2G;CCT8;SEC11A;CCT5;CCT4;NAA50;DUT;XRCC6;NPM1;MDH1;CSNK1A1;CBX3;NAP1L1;DEK;EEF2;EIF2S2;LSM3;SOD1;DNAJA1;HNRNPM;KRT17;UQCRQ;PSMC2;SERBP1;NDUFAB1;TCEA1;CYCS;UBA2;SLIRP;SELT;C11ORF58;NOP10;RAN",0,0,0,0,0,0
"17","vitamin c mus musculus gpl1261 gse37676 chdir down","100/1029",3.1807829065971e-31,1.3059920404734e-29,0,0,3.74496068727519,262.982413736822,"SRP19;HNRPDL;NDUFA13;RPL3;PHB2;BZW1;RPL6;SNRPD2;RPL36AL;RPL35;SNRPD3;RPS7;RBX1;ATP5J2;PPA1;MORF4L2;SUB1;SRSF2;CMPK1;SRSF3;ERH;RPL26;PPIB;ENY2;UQCRB;NDUFB11;ATP5J;ATP5H;ATP5O;UQCRH;SEP15;PRDX1;SERF2;CBX3;EIF2S2;LSM3;COPS5;UQCRQ;COPS2;CYCS;ALPL;NOP10;RPS24;OLA1;HMGB2;DBI;ATP5G3;YBX1;HMGB1;ATP5G2;COX7C;SMPD3;HINT1;YWHAQ;SEC61G;ACTR2;VBP1;NDUFC2;EDF1;WIPI1;DYNLL1;PSMA6;PSMA3;NSA2;PSMA1;NDUFS6;EEF1D;UFC1;SLC25A5;PFDN5;SF3B5;NDUFB8;NDUFB5;ATP5A1;NDUFB3;NDUFB2;RPL36A;RPS27L;COX5B;COX5A;PSMB6;PSMB7;PSMB1;RPL14;SNRPB2;SEC11A;CCT5;MDH1;NDUFA4;NDUFA2;NDUFA1;NAP1L1;COX6C;SOD1;SPCS1;CYP20A1;PSMC2;SERBP1;EIF3E;RAN",0,0,0,0,5,5
"18","captopril mus musculus gpl1261 gds3683 chdir down","100/1034",4.74243301439402e-31,1.83901013558168e-29,0,0,3.72685159304271,260.222148621709,"RPL4;RPL5;NDUFA13;RPL3;RPL34;ATP5C1;RPL10A;PHB2;BZW1;TOMM20;RPL6;EEF1B2;SNRPD2;RPL36AL;BASP1;RPL36;RPL35;TXNL4A;HMGN3;SEPHS2;TGM2;MAP2K3;RPL21;RPS7;RPS5;RPL22;RPSA;ATP11B;ATP5J2;COX7A2L;SLPI;PPA1;NCL;MORF4L2;SNRPG;CMPK1;SNRPE;ERH;RPL26;PPIB;ATP5H;OAZ1;PRDX1;TBCA;EEF2;EIF2S2;GNB2L1;PTPRC;RPS24;IGHM;HSP90AB1;RPLP0;SLC2A3;DBI;ATP5G3;YBX1;HINT1;YWHAQ;SEC61G;ACTR2;CCT2;CD52;ATP6AP1;EDF1;NDUFC1;DYNLL1;PSMA6;PSMA3;EEF1D;PTMA;PFDN5;NFIX;RPL36A;RPS27L;RETN;COX5B;SAMHD1;COX5A;PCNP;ZDHHC18;GNG5;CNIH;PSMB1;RPL14;EIF4H;RPL15;CCT4;NPM1;IL10RB;CSNK1A1;NDUFA2;NDUFA1;NAP1L1;COX6C;SOD1;DNAJA1;SERBP1;EIF3H;EIF3E;RAN",1,1,0,0,3,3
"19","vincristine homo sapiens gpl570 gse7556 chdir down","71/522",4.98733752367754e-31,1.83219031132996e-29,0,0,5.24143836880532,365.712114597508,"RPL4;RPL5;SRP19;HNRPDL;HSP90AB1;HMGB2;ATP5C1;DBI;YBX1;HMGB1;RPL10A;BZW1;MRPL3;HINT1;C14ORF2;UQCRFS1;TXNL4A;HMGN3;SEPHS2;TMEM14B;CCT2;HSP90AA1;RPS7;VBP1;APLP2;NDUFC1;ATP5J2;PSMA3;HAX1;PSMA1;PPA1;NCL;SUB1;SNRPG;YME1L1;SRSF3;VDAC2;SNRPE;MATR3;SLC25A5;PPIB;DLD;NDUFB4;NDUFB2;ATP5I;HSPD1;PCNP;LDHB;ATP5B;PRDX1;PSMB1;EIF4H;POLR2J;CCT5;DUT;XRCC6;NPM1;CSNK1A1;DEK;EIF2S2;GNB2L1;KTN1;HNRNPM;PSMC2;SERBP1;NDUFAB1;TCEA1;CYCS;SELT;C11ORF58;RAN",0,0,0,0,0,0
"20","dexamethasone homo sapiens gpl3921 gse28896 chdir down","47/222",2.25353015635177e-29,7.86482024566766e-28,0,0,8.15844746480585,538.151344118593,"HNRPDL;USP15;MS4A3;HSP90AB1;RPLP0;ATP5A1;FPR1;YBX1;SAMSN1;LYST;TOMM20;BZW1;UBE2J1;HSPD1;LDHB;ATP5B;MRPL3;RPL15;MOSC1;ELANE;CCT5;CCT4;CCT2;ACTR2;HSP90AA1;CSNK1A1;IL1R2;DEFA4;RPL22;AZU1;DEK;KTN1;HNRNPM;PSMA6;KARS;CEACAM6;SERBP1;STRAP;TCEA1;UBA2;MATR3;RPL29;CD24;PTMA;DLD;S100A9;RAN",0,0,0,0,4.25531914893617,2
"21","imatinib homo sapiens gpl571 gds3518 chdir up","59/379",4.99513088038497e-29,1.66028635928986e-27,0,0,5.99895272520221,390.930777259359,"RPL4;RPL5;RPL3;MS4A3;RPLP0;RPL10A;COX7C;MPO;UXT;EEF1B2;HINT1;SUMO1;SUMO2;RPL36;CTSG;CD52;RPL21;RPS7;APLP2;RPS5;RPL22;COX7A2L;NSA2;EEF1D;UFC1;CMPK1;PECAM1;MATR3;RPL26;RPL29;PFDN5;SLC25A6;UQCRB;RPL36A;ATP5O;LDHB;GNG5;RPL14;RPL15;RPL17;ELANE;RPL35A;NAP1L1;AZU1;TBCA;EEF2;GNB2L1;C6ORF48;EIF3M;SPCS1;PTPRC;CLEC2B;EIF3K;EIF3H;EIF3E;PSMG2;RSL24D1;RPS24;C11ORF58",3.38983050847458,2,0,0,6.77966101694915,4
"22","menadione mus musculus gpl1261 gse23725 chdir up","59/388",1.81851508889139e-28,5.76965241839178e-27,0,0,5.8598017599269,374.291100742714,"HSP90AB1;RPLP0;HMGB2;ATP5C1;DBI;HMGB1;RPL10A;BZW1;COX7C;TOMM20;RPL6;CAPNS1;YWHAQ;RPL36AL;SEC61G;HSP90AA1;RPL21;RPS7;ANXA3;VBP1;RPL22;DYNLL1;ATP5J2;PSMA6;TYROBP;PSMA1;EEF1D;NCL;SUB1;SNRPG;SRSF3;RPL29;NDUFB2;ATP5J;UQCR10;COX5B;UQCRH;LDHB;PSMB7;CNIH;PRDX1;PSMB1;RPL15;NPM1;MDH1;NDUFA4;NAP1L1;TBCA;EIF2S2;LSM3;GNB2L1;EIF3M;COPS5;SPCS1;EIF3E;SSBP1;FCGR2B;NOP10;RPS24",1.69491525423729,1,0,0,3.38983050847458,2
