"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","%DisGeNet","num_DisGeNet","%NCG","num_NCG","%DEGs","num_DEGs"
"583","LJP006 HEPG2 24H-KIN001-043-0.37","7/79",0.00106708648076957,0.0455166541177653,0,0,4.79359567901235,32.8017280092418,"FABP1;ORM1;CEACAM6;TCN1;ALOX5AP;S100P;S100A9",0,0,0,0,42.8571428571429,3
"584","LJP006 HT29 24H-PF-562271-10","7/79",0.00106708648076957,0.0455166541177653,0,0,4.79359567901235,32.8017280092418,"CX3CR1;CEACAM1;DPYD;ALOX5AP;DBI;CD24;HOPX",0,0,0,0,0,0
"585","LJP007 HA1E 24H-dasatinib-0.04","7/79",0.00106708648076957,0.0455166541177653,0,0,4.79359567901235,32.8017280092418,"SERPINA1;CCND2;NCF2;SUB1;FGL2;CD24;S100A9",14.2857142857143,1,0,0,14.2857142857143,1
"586","CPC016 SKB 24H-aminopurvalanol a-10.0","8/102",0.00106893388247747,0.0455166541177653,0,0,4.20210072717479,28.7469639656957,"CD53;EIF3M;CCL5;CRY2;GZMB;DHX29;ARHGAP25;COX7C",0,0,0,0,12.5,1
"587","LJP009 A375 24H-CGP-60474-0.04","8/102",0.00106893388247747,0.0455166541177653,0,0,4.20210072717479,28.7469639656957,"FGB;CEACAM1;SNRPB2;S100P;CD24;CST7;S100A9;HOPX",0,0,0,0,25,2
"588","LJP006 HME1 24H-BI-2536-0.37","8/102",0.00106893388247747,0.0455166541177653,0,0,4.20210072717479,28.7469639656957,"CXCL9;CCND2;CEACAM6;S100P;RNASE2;TARP;MMP9;GBP1",0,0,0,0,37.5,3
"589","LJP006 MCF10A 24H-CGP-60474-3.33","8/102",0.00106893388247747,0.0455166541177653,0,0,4.20210072717479,28.7469639656957,"HSP90AA1;PSMA3;MALL;CLTA;ERH;SLIRP;RPS11;EIF2S2",0,0,0,0,0,0
"590","LJP007 A375 24H-SB-216763-10","8/102",0.00106893388247747,0.0455166541177653,0,0,4.20210072717479,28.7469639656957,"GLIPR1;VNN1;FCGR3B;EVI2A;TCN1;PGAM1;S100P;CD24",0,0,0,0,12.5,1
"591","LJP006 MCF10A 3H-PI-103-1.11","6/58",0.00107802421045536,0.0456715046193423,0,0,5.68058515791513,38.813310141836,"GLIPR1;CCND2;CEACAM6;CST7;RUNX3;S100A9",0,0,0,0,16.6666666666667,1
"592","LJP006 SKBR3 24H-mitoxantrone-0.04","6/58",0.00107802421045536,0.0456715046193423,0,0,5.68058515791513,38.813310141836,"CSF1R;TYROBP;PTPRC;TCN1;HSPA6;CD14",16.6666666666667,1,0,0,0,0
"593","LJP007 HCC515 24H-cabozantinib-10","6/58",0.00107802421045536,0.0456715046193423,0,0,5.68058515791513,38.813310141836,"CEACAM1;IL1R2;HP;LCN2;S100A9;ELANE",16.6666666666667,1,0,0,33.3333333333333,2
"594","CPC006 HT29 24H-artesunate-10.0","9/127",0.00109688136700701,0.0463142026610372,0,0,3.77077776821819,25.6989223213484,"GZMK;FGA;FH;PTPRC;CRISP3;CD27;CLTA;COX6A1;COX5B",11.1111111111111,1,0,0,0,0
"595","LJP009 PC3 24H-PF-3758309-10","9/127",0.00109688136700701,0.0463142026610372,0,0,3.77077776821819,25.6989223213484,"CEACAM1;EIF3M;PDCD10;IL1R2;MALL;UPP1;CD24;HOPX;RAN",0,0,0,0,11.1111111111111,1
"596","LJP006 SKBR3 24H-QL-X-138-10","10/153",0.00110098601872022,0.0464095163562215,0,0,3.46162743109308,23.5790452821417,"CD53;CD2;GZMK;NELL2;CD52;GZMA;MALL;ITGB2;CD24;HOPX",10,1,0,0,0,0
"597","CPC012 ASC 24H-s1030-10.0","13/238",0.00113643909679582,0.0476920348247549,0,0,2.86992592592593,19.4576830863865,"CAP1;CD52;APOBEC3G;CLTA;DPP4;HINT1;EIF3M;HAX1;PSMB1;ALOX5AP;CD247;CD24;SLC25A46",0,0,0,0,0,0
"598","CPC014 VCAP 24H-s1252-10.0","8/103",0.00113900493153099,0.0476920348247549,0,0,4.15765489673551,28.1789229291618,"FCN1;CYB5R4;FCER1G;CCL5;CRY2;CCL18;SLC25A46;ASGR2",0,0,0,0,0,0
"599","LJP005 HA1E 24H-NVP-BEZ235-0.04","8/103",0.00113900493153099,0.0476920348247549,0,0,4.15765489673551,28.1789229291618,"GLIPR1;PSMA4;SUB1;MALL;PGK1;TIMM17A;CYCS;HIGD1A",0,0,0,0,0,0
"600","LJP006 A549 24H-CHIR-99021-10","8/103",0.00113900493153099,0.0476920348247549,0,0,4.15765489673551,28.1789229291618,"CX3CR1;VNN1;ITGAM;TCN1;CEACAM6;LCN2;S100P;S100A9",12.5,1,0,0,25,2
"601","CPC015 HT29 6H-mitomycin c-10.0","7/80",0.00114953793272319,0.0478936011340043,0,0,4.72768783727688,31.9988597357501,"IL4R;FCER1G;CCL5;CDC42EP2;CCL18;ARHGAP25;ACTB",0,0,0,0,0,0
"602","LJP006 HT29 24H-CGP-60474-1.11","7/80",0.00114953793272319,0.0478936011340043,0,0,4.72768783727688,31.9988597357501,"CEACAM1;EEF1D;CEACAM6;ALOX5AP;LCN2;S100P;S100A9",14.2857142857143,1,0,0,28.5714285714286,2
"603","LJP007 PC3 24H-dinaciclib-0.04","7/80",0.00114953793272319,0.0478936011340043,0,0,4.72768783727688,31.9988597357501,"CX3CR1;BASP1;TCN1;IL1R2;MALL;S100P;S100A9",0,0,0,0,42.8571428571429,3
"604","LJP009 HEPG2 24H-PD-0325901-0.12","10/154",0.00115682229775449,0.0480627297146113,0,0,3.43741164828951,23.2440471666383,"NELL2;CD52;CXCL9;CEACAM1;VNN1;EVI2A;SLC2A3;UPP1;CD24;MMP9",0,0,0,0,10,1
"605","LJP005 HS578T 24H-NVP-BEZ235-0.37","9/128",0.00115933663205248,0.0480627297146113,0,0,3.73889860512733,25.2746079985527,"FGA;CXCL9;CCND2;SUB1;PGAM1;PGK1;TIMM17A;CYCS;GBP1",0,0,0,0,0,0
"606","LJP008 HCC515 24H-BIX-01294-10","9/128",0.00115933663205248,0.0480627297146113,0,0,3.73889860512733,25.2746079985527,"FGB;FGA;SERPINA1;TCN1;GNLY;GZMA;GZMB;EVL;CD24",0,0,0,0,0,0
"607","LJP005 A375 24H-withaferin-a-0.37","6/59",0.00118001301011914,0.0481977261729084,0,0,5.57311914832945,37.5752500846408,"BASP1;CEACAM6;RPS5;S100P;RPS11;CD24",0,0,0,0,16.6666666666667,1
"608","LJP009 HEPG2 24H-KIN001-055-10","6/59",0.00118001301011914,0.0481977261729084,0,0,5.57311914832945,37.5752500846408,"CX3CR1;GZMK;CCND2;FGL2;CD24;GBP1",0,0,0,0,0,0
